"","mutO","mutX","MSE"
"COL4A3BP",2,256,1645140.55208333
"CXCR4",2,256,1645140.55208333
"CYP39A1",2,256,1645140.55208333
"DEPDC1",2,256,1645140.55208333
"DNAJC16",2,256,1645140.55208333
"DUOX2",2,256,1645140.55208333
"E2F6",2,256,1645140.55208333
"EPYC",2,256,1645140.55208333
"ESRRB",2,256,1645140.55208333
"FAM135B",2,256,1645140.55208333
"GLA",2,256,1645140.55208333
"GPR156",2,256,1645140.55208333
"GSTK1",2,256,1645140.55208333
"HMGCS2",2,256,1645140.55208333
"IBSP",2,256,1645140.55208333
"L2HGDH",2,256,1645140.55208333
"LIPT1",2,256,1645140.55208333
"LPAR6",2,256,1645140.55208333
"LRGUK",2,256,1645140.55208333
"LYPLAL1",2,256,1645140.55208333
"NOL7",2,256,1645140.55208333
"OR56A3",2,256,1645140.55208333
"OR6C70",2,256,1645140.55208333
"PAPOLA",2,256,1645140.55208333
"POMP",2,256,1645140.55208333
"SLC22A2",2,256,1645140.55208333
"SLC29A1",2,256,1645140.55208333
"SMARCAL1",2,256,1645140.55208333
"SNX14",2,256,1645140.55208333
"SYN1",2,256,1645140.55208333
"TINAGL1",2,256,1645140.55208333
"TOR1B",2,256,1645140.55208333
"UNC13D",2,256,1645140.55208333
"UNC50",2,256,1645140.55208333
"ZIM3",2,256,1645140.55208333
"ZNF251",2,256,1645140.55208333
"SPDYE6",2,256,1645140.55208333
"FGD5",6,252,1645155.08822444
"FAM5C",3,255,1645161.98972488
"PRKAR1A",2,256,1645163.80146257
"MYLK",8,250,1645167.4140155
"EVPL",3,255,1645190.61124791
"C1orf173",4,254,1645197.17191601
"KIAA0226L",4,254,1645205.44453855
"SEMA6D",4,254,1645213.71519258
"FAM75D1",9,249,1645241.12781877
"KIF13A",6,252,1645243.2507229
"SMYD2",5,253,1645245.99028097
"ACTR2",2,256,1645257.09490068
"PTGDR",2,256,1645257.09490068
"NRD1",2,256,1645257.09490068
"ZNF334",2,256,1645257.09490068
"CRHR2",2,256,1645257.09490068
"LRRC49",2,256,1645257.09490068
"ITLN1",2,256,1645257.09490068
"SLC25A2",2,256,1645257.09490068
"FAM179A",2,256,1645257.09490068
"C12orf50",2,256,1645257.09490068
"ELOVL3",2,256,1645257.09490068
"FGFR1",4,254,1645263.29777818
"TRPM3",3,255,1645266.82027664
"KCNH8",5,253,1645268.19616386
"SFXN2",3,255,1645285.84639003
"MTMR7",3,255,1645285.84639003
"CLCA1",3,255,1645323.86724426
"ZNF675",3,255,1645323.86724426
"INPPL1",3,255,1645323.86724426
"PLA2G4A",3,255,1645323.86724426
"ATP6V0A2",5,253,1645349.49599534
"FLNB",7,251,1645375.18747601
"WWC3",4,254,1645386.94420283
"TCF7L2",3,255,1645390.30308558
"SPHKAP",6,252,1645398.68290882
"NLGN4X",3,255,1645418.73637331
"TROVE2",3,255,1645418.73637331
"ROS1",3,255,1645418.73637331
"DMXL2",3,255,1645418.73637331
"PSG8",3,255,1645418.73637331
"ERCC6L2",3,255,1645418.73637331
"TYRP1",3,255,1645418.73637331
"SCD5",3,255,1645418.73637331
"SPRY1",3,255,1645418.73637331
"LINGO4",3,255,1645418.73637331
"MYOCD",3,255,1645418.73637331
"OR5M1",3,255,1645418.73637331
"PTPRM",6,252,1645418.9050849
"OTUD7B",4,254,1645419.84177959
"TRPC1",4,254,1645419.84177959
"ELMO2",3,255,1645437.67882657
"IL4R",3,255,1645437.67882657
"SCRN2",3,255,1645437.67882657
"SDCCAG8",3,255,1645437.67882657
"TGM2",2,256,1645489.00866037
"ADD2",2,256,1645489.00866037
"CMAS",2,256,1645489.00866037
"FBXO43",2,256,1645489.00866037
"POLR3A",5,253,1645489.4723841
"PRMT5",5,253,1645504.17353923
"PKHD1",11,247,1645506.59501616
"IFI44",3,255,1645532.23423013
"ZNF669",3,255,1645532.23423013
"BBX",4,254,1645534.73526674
"FEZ1",4,254,1645542.92718061
"CNTNAP2",8,250,1645548.93050775
"THSD7A",6,252,1645560.12698413
"C6orf132",2,256,1645581.24732013
"CD19",4,254,1645583.85722243
"ITLN2",4,254,1645583.85722243
"INTS5",4,254,1645592.03732528
"DCST1",6,252,1645593.66526701
"AHRR",3,255,1645607.69031768
"HTATSF1",4,254,1645608.39162547
"MLH1",4,254,1645616.5658228
"PES1",3,255,1645635.94321325
"PGAP1",4,254,1645641.0766038
"ZBTB4",2,256,1645650.41860465
"NOBOX",2,256,1645650.41860465
"SYNE1",14,244,1645660.00283209
"CDC42BPA",7,251,1645668.11418336
"NOS1",4,254,1645681.88853537
"MCOLN2",3,255,1645701.775133
"SPOCK2",3,255,1645701.775133
"ALDH1A3",3,255,1645729.9495972
"SRRM2",8,250,1645735.20201163
"CHD7",4,254,1645755.22599646
"IL1R2",4,254,1645763.36476073
"MKL1",3,255,1645776.85474996
"NLRP7",6,252,1645787.53519134
"KRT32",3,255,1645795.59851041
"TNRC6B",5,253,1645796.86857861
"AMICA1",3,255,1645804.96646907
"ZBTB5",4,254,1645820.28099249
"RASEF",4,254,1645820.28099249
"SLC9A2",4,254,1645828.40400873
"PCNXL2",10,248,1645858.40248812
"TUBA3D",4,254,1645860.87638863
"RANBP6",3,255,1645861.11931905
"ARHGAP17",4,254,1645868.98956235
"PRMT8",3,255,1645870.46897705
"PREX2",3,255,1645907.84146527
"ZC3H18",4,254,1645917.50167857
"EVI5",5,253,1645923.98654288
"PDE11A",5,253,1645935.0125563
"MAML3",6,252,1645960.40383905
"ACCSL",4,254,1645966.19410364
"PCDHA8",3,255,1646001.08967928
"ZHX1",4,254,1646030.83965086
"ANKRD36BP2",2,256,1646039.22668362
"IQCF1",2,256,1646039.22668362
"PGBD5",3,255,1646056.9131175
"GGT1",2,256,1646061.95712209
"MYNN",3,255,1646075.5000152
"ITGB7",4,254,1646103.41530092
"TRIB2",4,254,1646127.57175121
"KIAA1217",4,254,1646127.57175121
"TMEM63A",4,254,1646127.57175121
"POLA2",4,254,1646127.57175121
"NFE2L1",3,255,1646140.47180423
"ARPC2",3,255,1646140.47180423
"CDH9",5,253,1646159.18006557
"ANO4",4,254,1646159.75279253
"KIT",2,256,1646175.37493944
"SREK1",3,255,1646177.54102447
"KDM5C",7,251,1646179.26913387
"XKR5",3,255,1646186.80179359
"C1orf168",5,253,1646187.99423354
"ILF2",3,255,1646196.05994832
"SETD1B",3,255,1646200.58042256
"CLEC16A",3,255,1646233.06642347
"KCNC1",3,255,1646233.06642347
"SLC7A9",3,255,1646233.06642347
"CDC73",3,255,1646233.06642347
"DTX3L",3,255,1646233.06642347
"R3HDM1",3,255,1646233.06642347
"INPP4B",2,256,1646265.82794331
"FAM184A",4,254,1646272.13840566
"CXorf36",3,255,1646288.49770482
"MAP3K12",3,255,1646297.72710138
"ANKRD27",4,254,1646304.1777147
"EPHB1",4,254,1646312.1826207
"CDHR1",4,254,1646328.18652719
"CACNA1E",8,250,1646333.51239922
"NAALADL2",4,254,1646336.18552768
"SOHLH2",4,254,1646336.18552768
"MYO5A",4,254,1646344.18255967
"COL5A1",4,254,1646352.17762315
"KIAA0368",5,253,1646360.34801606
"NBPF9",3,255,1646371.46815625
"KIDINS220",4,254,1646400.10666545
"ZNF726",2,256,1646400.95153525
"ALS2CR11",3,255,1646417.47134823
"BMP3",3,255,1646417.47134823
"G2E3",3,255,1646426.66414349
"FERMT2",3,255,1646426.66414349
"IGKV2D-26",3,255,1646435.85432437
"ERG",3,255,1646463.40918073
"KIFAP3",4,254,1646479.8309223
"ZNRF3",4,254,1646479.8309223
"MUC5B",14,244,1646486.57244522
"GLCE",3,255,1646527.6123423
"ZRANB1",3,255,1646527.6123423
"COL4A3",3,255,1646545.93257334
"RHOA",2,256,1646558.07364341
"NXF1",5,253,1646581.62382572
"TBC1D3P2",3,255,1646582.54166287
"HIST2H3D",3,255,1646582.54166287
"THBS1",5,253,1646585.04249778
"MATN2",3,255,1646591.6873993
"ZDHHC20",3,255,1646619.10892233
"C6",3,255,1646637.37686579
"FGD2",2,256,1646669.77271076
"PION",3,255,1646687.45377717
"GTPBP5",2,256,1646691.97927265
"KCNH7",6,252,1646707.8108158
"GGA1",2,256,1646725.47576005
"LMAN1",2,256,1646725.47576005
"GPR161",2,256,1646725.47576005
"REPIN1",2,256,1646725.47576005
"ENSG00000260175",2,256,1646725.47576005
"SOX13",2,256,1646725.47576005
"CEP41",2,256,1646725.47576005
"ERH",2,256,1646725.47576005
"FES",2,256,1646725.47576005
"FRMD7",2,256,1646725.47576005
"GPX8",2,256,1646725.47576005
"NHLRC2",2,256,1646725.47576005
"RABGGTB",2,256,1646725.47576005
"RALGDS",2,256,1646725.47576005
"RPS8",2,256,1646725.47576005
"SDC4",2,256,1646725.47576005
"SEMA4D",2,256,1646725.47576005
"SLC44A1",2,256,1646725.47576005
"TBCE",2,256,1646725.47576005
"TPST2",2,256,1646725.47576005
"HUNK",3,255,1646728.55972032
"CAMSAP1",4,254,1646741.52431636
"MMRN1",4,254,1646741.52431636
"PTOV1",4,254,1646741.52431636
"CEL",3,255,1646746.76491868
"NFATC3",5,253,1646751.89065171
"OR11H1",3,255,1646764.95965952
"SACS",6,252,1646766.0844869
"PQLC2",3,255,1646783.14394285
"DMD",11,247,1646785.39476395
"VWA8",4,254,1646788.87461851
"NR5A2",3,255,1646810.40075999
"COL16A1",4,254,1646828.27906977
"ANAPC5",5,253,1646833.01734228
"KAT6A",2,256,1646836.5888899
"ATP6V1B1",2,256,1646836.5888899
"FMO4",2,256,1646836.5888899
"ZNF793",2,256,1646836.5888899
"TSSC1",2,256,1646836.5888899
"ZNF34",2,256,1646836.5888899
"ABCD3",2,256,1646836.5888899
"MAML2",2,256,1646836.5888899
"C21orf88",2,256,1646836.5888899
"ZNF507",2,256,1646836.5888899
"ZNF607",2,256,1646836.5888899
"KDM8",2,256,1646836.5888899
"GAA",2,256,1646836.5888899
"GALNT8",2,256,1646836.5888899
"TMCC3",2,256,1646836.5888899
"DSEL",2,256,1646836.5888899
"DGKD",2,256,1646836.5888899
"FCRL5",2,256,1646836.5888899
"MBOAT7",2,256,1646836.5888899
"TMED4",2,256,1646836.5888899
"TRIM3",2,256,1646836.5888899
"COG2",2,256,1646836.5888899
"FOXRED1",2,256,1646836.5888899
"SLC38A4",2,256,1646836.5888899
"COG1",2,256,1646836.5888899
"NPAS2",2,256,1646836.5888899
"ACTR5",2,256,1646836.5888899
"CYLD",2,256,1646836.5888899
"RNF146",2,256,1646836.5888899
"PDE5A",2,256,1646836.5888899
"CGN",2,256,1646836.5888899
"DTX3",2,256,1646836.5888899
"FAM5B",2,256,1646836.5888899
"OR51B5",2,256,1646836.5888899
"DDIT4L",2,256,1646836.5888899
"CEP78",2,256,1646836.5888899
"POLK",2,256,1646836.5888899
"DICER1",2,256,1646836.5888899
"FAM200B",2,256,1646836.5888899
"TRAF5",2,256,1646836.5888899
"TMC8",2,256,1646836.5888899
"INTS2",2,256,1646836.5888899
"ZNF259P1",2,256,1646836.5888899
"EXOC1",2,256,1646836.5888899
"OPN1SW",2,256,1646836.5888899
"TSPAN16",2,256,1646836.5888899
"CHIT1",2,256,1646836.5888899
"STK11IP",2,256,1646836.5888899
"CRISP1",2,256,1646836.5888899
"CCDC50",2,256,1646836.5888899
"TFG",2,256,1646836.5888899
"DOCK6",2,256,1646836.5888899
"DONSON",2,256,1646836.5888899
"CHRM3",2,256,1646836.5888899
"PHF14",2,256,1646836.5888899
"MMP24",2,256,1646836.5888899
"NAA16",2,256,1646836.5888899
"RND3",2,256,1646836.5888899
"C10orf90",2,256,1646836.5888899
"API5",2,256,1646836.5888899
"RNFT1",2,256,1646836.5888899
"GPR34",2,256,1646836.5888899
"PLP2",2,256,1646836.5888899
"FAM162A",2,256,1646836.5888899
"GLIPR1L2",2,256,1646836.5888899
"PEBP4",2,256,1646836.5888899
"PHTF1",2,256,1646836.5888899
"PRKAB2",2,256,1646836.5888899
"RSPRY1",2,256,1646836.5888899
"SLC39A1",2,256,1646836.5888899
"PIK3CB",4,254,1646844.02707074
"DNAH14",5,253,1646864.89594019
"FRY",6,252,1646882.31040052
"ROBO4",3,255,1646910.14111567
"MEPE",3,255,1646910.14111567
"COL19A1",5,253,1646914.20848117
"MAP3K5",3,255,1646919.19273446
"PCDHB12",3,255,1646919.19273446
"GRIPAP1",4,254,1646922.64896539
"EHMT1",4,254,1646922.64896539
"ATP1A4",5,253,1646928.28354935
"HOXA5",2,256,1646936.25672238
"TOR1AIP2",2,256,1646936.25672238
"MFSD6",3,255,1646937.28812889
"KCNT2",4,254,1646946.19714796
"ZNF677",2,256,1646958.36216085
"PKN3",2,256,1646958.36216085
"PHYH",5,253,1646970.4708092
"INADL",2,256,1646980.45197432
"LARP1B",2,256,1646980.45197432
"GRIA4",3,255,1646982.48086335
"SEPT10",9,249,1646996.95410064
"FSHR",4,254,1647001.07400964
"NT5C3",2,256,1647002.44063408
"BOD1L1",7,251,1647011.78322369
"ACE2",4,254,1647024.56313709
"KCNJ10",3,255,1647045.64088767
"IPCEF1",2,256,1647046.54225715
"HOXC6",2,256,1647046.62766473
"TXN",2,256,1647046.62766473
"FCRL2",4,254,1647055.85441464
"INCENP",2,256,1647057.64327459
"OR5R1",4,254,1647063.67231276
"RAD50",2,256,1647068.6549782
"HSPA4",2,256,1647068.6549782
"FAM214A",2,256,1647068.6549782
"ZNF608",2,256,1647068.6549782
"OR7C1",2,256,1647068.6549782
"ZNF197",2,256,1647068.6549782
"ATP6V0A4",3,255,1647072.67025384
"SLC12A6",3,255,1647072.67025384
"EIF2D",3,255,1647081.6748138
"CEP44",3,255,1647108.67280742
"C11orf30",4,254,1647110.53836294
"HOOK1",5,253,1647117.67799736
"ADNP",4,254,1647133.94481322
"TAF1L",9,249,1647144.29413779
"LAP3",2,256,1647156.60798207
"CSTF2T",2,256,1647156.60798207
"CCDC62",2,256,1647156.60798207
"SKOR1",3,255,1647162.59820641
"SLC22A16",3,255,1647171.57662259
"ANKRD34A",3,255,1647171.57662259
"CYP2C18",3,255,1647171.57662259
"PPFIBP2",5,253,1647173.57352698
"SMCR8",2,256,1647178.47212633
"PRKCG",3,255,1647180.55242438
"DNAH7",7,251,1647183.97543381
"CILP",3,255,1647189.5256118
"SLC4A5",3,255,1647207.46414349
"NCAN",4,254,1647211.83836141
"ZSCAN20",3,255,1647216.42948776
"GNAS",5,253,1647229.36787082
"BRWD3",4,254,1647235.16804004
"DGKI",2,256,1647244.22612343
"FSIP2",2,256,1647255.25628331
"F5",3,255,1647279.11369509
"PCMTD2",4,254,1647281.7742477
"PARP15",3,255,1647305.93913969
"KAT8",2,256,1647320.84603622
"RCN1",2,256,1647320.84603622
"KIAA0430",6,252,1647323.8728313
"SLC1A3",3,255,1647332.74105487
"COL22A1",4,254,1647336.0585897
"SLC26A3",3,255,1647350.59592643
"NKTR",4,254,1647351.55068516
"DNAH3",11,247,1647358.82681537
"PAX6",3,255,1647395.1873537
"ACY3",2,256,1647397.18968023
"CCNL2",4,254,1647405.71101141
"STRN3",3,255,1647413.00562395
"IQGAP3",5,253,1647423.85123633
"ACOT4",2,256,1647484.12098777
"PIGO",2,256,1647505.91999758
"SLC25A31",2,256,1647505.91999758
"FRMPD4",7,251,1647513.77536587
"IL23R",3,255,1647519.69563763
"FNBP4",5,253,1647534.4280663
"ZNF254",4,254,1647536.84165751
"PDIA5",3,255,1647546.30931753
"CCDC82",2,256,1647549.30274952
"ANO1",2,256,1647549.30274952
"RPL22",2,256,1647549.30274952
"NPFFR2",2,256,1647549.30274952
"HEY2",2,256,1647549.30274952
"ATG16L2",2,256,1647549.30274952
"DYRK2",2,256,1647549.30274952
"EPHA7",2,256,1647549.30274952
"H2AFZ",2,256,1647549.30274952
"KIF18A",2,256,1647549.30274952
"KRTAP10-12",2,256,1647549.30274952
"PBX1",2,256,1647549.30274952
"PTPN9",2,256,1647549.30274952
"RFX5",2,256,1647549.30274952
"RGS6",2,256,1647549.30274952
"TRBV5-4",2,256,1647549.30274952
"UXS1",2,256,1647549.30274952
"XYLT2",2,256,1647549.30274952
"ZMPSTE24",2,256,1647549.30274952
"ZNF225",2,256,1647549.30274952
"ZNF286A",2,256,1647549.30274952
"DPP6",2,256,1647549.30274952
"MRPL51",2,256,1647549.30274952
"PIK3AP1",3,255,1647564.03869889
"CCT8",4,254,1647567.61325002
"AKAP14",2,256,1647581.79879784
"GBGT1",2,256,1647581.79879784
"OR6V1",3,255,1647590.61316309
"ARHGAP11A",4,254,1647590.6712751
"PPP1R3F",2,256,1647592.62300145
"HOXA9",2,256,1647592.62300145
"APLP2",3,255,1647599.46608907
"ABCA9",5,253,1647603.33305144
"SLC6A10P",1,257,1647609.5304799
"ENDOU",1,257,1647609.5304799
"CBLC",3,255,1647634.85164919
"PLB1",3,255,1647634.85164919
"GPRASP1",4,254,1647636.73417567
"GPRIN3",3,255,1647652.52874297
"RIN3",2,256,1647657.48619186
"LZTS1",2,256,1647657.48619186
"ADCY9",2,256,1647657.48619186
"DDX27",2,256,1647657.48619186
"GAS2L3",2,256,1647657.48619186
"DET1",2,256,1647657.48619186
"AHI1",2,256,1647657.48619186
"ZC3H13",2,256,1647657.48619186
"BRAP",2,256,1647657.48619186
"ZNF624",2,256,1647657.48619186
"THNSL2",2,256,1647657.48619186
"KRT27",2,256,1647657.48619186
"EIF2AK1",2,256,1647657.48619186
"MSH5",2,256,1647657.48619186
"TXNDC5",2,256,1647657.48619186
"ZNF805",2,256,1647657.48619186
"ARMC3",2,256,1647657.48619186
"DAAM1",2,256,1647657.48619186
"ULK4",2,256,1647657.48619186
"PSMD5",2,256,1647657.48619186
"MAML1",2,256,1647657.48619186
"CENPF",2,256,1647657.48619186
"CD84",2,256,1647657.48619186
"AGMO",2,256,1647657.48619186
"APBB1",2,256,1647657.48619186
"ARMCX1",2,256,1647657.48619186
"ARNTL",2,256,1647657.48619186
"CASD1",2,256,1647657.48619186
"CLOCK",2,256,1647657.48619186
"DHFRL1",2,256,1647657.48619186
"EFCAB11",2,256,1647657.48619186
"F2RL1",2,256,1647657.48619186
"FPGT-TNNI3K",2,256,1647657.48619186
"GFRA2",2,256,1647657.48619186
"GPR22",2,256,1647657.48619186
"GXYLT2",2,256,1647657.48619186
"HSPA14",2,256,1647657.48619186
"IL31RA",2,256,1647657.48619186
"KLK5",2,256,1647657.48619186
"LACTB2",2,256,1647657.48619186
"LGALS3",2,256,1647657.48619186
"LNPEP",2,256,1647657.48619186
"MAGOHB",2,256,1647657.48619186
"MEMO1",2,256,1647657.48619186
"MSANTD3",2,256,1647657.48619186
"MYL12B",2,256,1647657.48619186
"OR6C1",2,256,1647657.48619186
"PRDM13",2,256,1647657.48619186
"RBM26",2,256,1647657.48619186
"ROCK1",2,256,1647657.48619186
"RXFP1",2,256,1647657.48619186
"SCRN3",2,256,1647657.48619186
"SEL1L3",2,256,1647657.48619186
"SLC25A14",2,256,1647657.48619186
"SLC6A15",2,256,1647657.48619186
"SPAG1",2,256,1647657.48619186
"SYNCRIP",2,256,1647657.48619186
"XDH",2,256,1647657.48619186
"ZNF442",2,256,1647657.48619186
"ZNF833P",2,256,1647657.48619186
"ZNF850",2,256,1647657.48619186
"PDS5B",3,255,1647661.36336829
"INPP5B",5,253,1647672.07993382
"JAK2",1,257,1647685.76596386
"SAP25",1,257,1647685.76596386
"CCT3",1,257,1647685.76596386
"ATCAY",1,257,1647685.76596386
"CDX4",1,257,1647685.76596386
"IL17RA",1,257,1647685.76596386
"OTOP1",1,257,1647685.76596386
"CARD6",2,256,1647689.86505269
"ASB7",2,256,1647689.86505269
"ZNF718",2,256,1647689.86505269
"RGS1",2,256,1647689.86505269
"SNX32",2,256,1647689.86505269
"TECPR1",2,256,1647711.43142866
"ATP2C2",3,255,1647723.13254294
"RREB1",4,254,1647728.64737838
"C9orf3",4,254,1647728.64737838
"HEATR4",2,256,1647743.75169574
"AP2B1",3,255,1647749.56583067
"NFRKB",3,255,1647762.67128743
"TSC22D1",4,254,1647782.01415339
"ERC1",5,253,1647802.2634372
"CSF2RA",3,255,1647802.36181791
"SLC27A4",3,255,1647806.65502356
"FAM227B",3,255,1647811.15199878
"KDM3B",4,254,1647835.52118049
"RBP3",3,255,1647837.50685515
"ARHGEF28",3,255,1647846.28657851
"MGAT5",2,256,1647872.68120155
"TGIF2",2,256,1647872.68120155
"FAM83B",3,255,1647890.14597963
"MLH3",3,255,1647890.14597963
"ZXDC",3,255,1647890.14597963
"SUCO",3,255,1647890.14597963
"HS3ST5",3,255,1647890.14597963
"KIAA0753",3,255,1647890.14597963
"RANGAP1",3,255,1647890.14597963
"ARID1B",7,251,1647892.10247824
"SVIL",4,254,1647911.6233901
"CYP1B1-AS1",3,255,1647916.43024776
"FAM131A",3,255,1647916.43024776
"SNRK",4,254,1647926.82020997
"AMBRA1",7,251,1647938.3334304
"PCDHGC5",3,255,1647968.92819577
"COL1A1",4,254,1647979.94707166
"MPEG1",3,255,1647986.40659675
"ADAMTS17",3,255,1647986.40659675
"CTNNBL1",4,254,1647987.52874931
"NRXN3",7,251,1647990.25617133
"DOCK7",6,252,1648002.37117017
"OR4C12",3,255,1648003.8745402
"GTF2H3",2,256,1648022.38802083
"PLK2",3,255,1648047.49864721
"PCDHGB6",7,251,1648053.5920857
"SLC7A14",3,255,1648056.21562548
"LRRC15",6,252,1648070.61174173
"CERKL",3,255,1648073.64173887
"ABAT",4,254,1648078.35533785
"KIAA1432",5,253,1648081.24106995
"C2orf16",7,251,1648099.56805778
"SLC8A1",4,254,1648101.01769365
"KIAA1324",3,255,1648117.16127071
"HIP1",3,255,1648117.16127071
"GBA2",3,255,1648117.16127071
"FBL",3,255,1648117.16127071
"PLXDC2",3,255,1648117.16127071
"SEPT8",3,255,1648117.16127071
"SPRY3",3,255,1648117.16127071
"TMED8",3,255,1648117.16127071
"COL11A1",3,255,1648134.55078279
"OR4M1",4,254,1648161.36402826
"PHIP",5,253,1648169.14245182
"MAGI1",4,254,1648191.48995147
"TNRC6C",5,253,1648196.13527591
"CTNNAL1",2,256,1648203.14557594
"PIK3R3",2,256,1648203.14557594
"CRMP1",3,255,1648204.00425597
"PIPOX",3,255,1648204.00425597
"CNTN3",3,255,1648204.00425597
"SCML2",3,255,1648204.00425597
"TIAM1",3,255,1648204.00425597
"FANCC",3,255,1648204.00425597
"EXOSC9",3,255,1648204.00425597
"CIZ1",3,255,1648204.00425597
"CHRNB4",3,255,1648204.00425597
"DCTN2",3,255,1648204.00425597
"NEFH",3,255,1648204.00425597
"ZMYND10",3,255,1648204.00425597
"PARD3B",3,255,1648204.00425597
"GALNT10",3,255,1648204.00425597
"RIBC1",3,255,1648204.00425597
"TGS1",5,253,1648263.50666422
"LARP7",5,253,1648270.23510739
"GK2",3,255,1648299.22957896
"KIAA1462",5,253,1648317.28994086
"FOCAD",3,255,1648333.77853777
"SLC26A9",6,252,1648354.24727759
"EHD1",5,253,1648357.56099519
"PBX4",3,255,1648359.6628059
"ALMS1",4,254,1648364.10278948
"PKHD1L1",7,251,1648365.20665511
"HIST1H1C",4,254,1648379.06338888
"SLIT3",6,252,1648384.90857635
"KBTBD4",3,255,1648385.52354461
"DPY19L2P2",3,255,1648385.52354461
"ARHGAP21",4,254,1648386.54073582
"LMTK2",3,255,1648428.57248822
"TDRD6",3,255,1648437.1744338
"PLA2R1",4,254,1648438.82704633
"EPSTI1",3,255,1648454.37048184
"ZFP36L1",3,255,1648462.96458428
"CCDC102B",3,255,1648471.55607235
"SUSD2",3,255,1648480.14494604
"ZBTB41",3,255,1648488.73120535
"IRAK3",3,255,1648497.31485028
"GRIK2",5,253,1648498.06146398
"HUWE1",10,248,1648507.45385096
"AXDND1",2,256,1648508.89123062
"HTR2C",3,255,1648514.47429701
"SIRPG",5,253,1648538.07639183
"CNTN2",2,256,1648561.27396742
"MYO16",2,256,1648561.27396742
"TMEM196",2,256,1648561.27396742
"ZNF831",4,254,1648565.40651132
"PTCHD4",4,254,1648572.83464567
"AFF4",4,254,1648572.83464567
"CDH19",6,252,1648574.27053341
"COL8A1",5,253,1648578.03440267
"FANCB",3,255,1648583.00750874
"FBXO31",3,255,1648583.00750874
"MYO1E",3,255,1648617.21136951
"TTC39B",3,255,1648617.21136951
"KIAA1033",6,252,1648622.93178602
"ZNF431",3,255,1648625.75579875
"CARD11",3,255,1648625.75579875
"PLEKHM1",2,256,1648644.88322129
"PI4K2A",2,256,1648644.88322129
"PEAR1",4,254,1648647.00772142
"ZNF688",2,256,1648655.3167999
"PLIN1",3,255,1648668.43872929
"WDR47",3,255,1648694.01711506
"ZNF778",3,255,1648694.01711506
"PTPRK",3,255,1648694.01711506
"CYP3A43",3,255,1648694.01711506
"ARMC8",2,256,1648697.01205184
"COL28A1",4,254,1648728.37074254
"IRX4",3,255,1648787.60322237
"ABCA8",3,255,1648796.09536404
"CNGA2",2,256,1648800.97674419
"CYB5R4",2,256,1648811.35172905
"XIST",5,253,1648823.18442872
"RBMXL1",3,255,1648830.0377869
"TOX2",3,255,1648834.17905457
"BAX",4,254,1648838.93645852
"KMO",3,255,1648846.99331205
"TINAG",4,254,1648853.64508942
"ELK1",3,255,1648855.46715306
"CNKSR1",2,256,1648863.16805959
"PRDM2",3,255,1648863.93837969
"IGSF10",7,251,1648864.42510798
"ITSN1",5,253,1648889.06965101
"USP26",3,255,1648914.71083751
"CTNND1",3,255,1648914.71083751
"EFTUD2",3,255,1648914.71083751
"C9orf43",5,253,1648928.52489506
"ADARB1",3,255,1648940.06177231
"SLC38A2",3,255,1648948.50685515
"SCUBE2",3,255,1648948.50685515
"ITFG2",3,255,1648948.50685515
"RBM23",2,256,1648956.11137355
"RNF13",3,255,1649011.66368749
"FBXW7",3,255,1649015.97340021
"DHRS13",2,256,1649018.03111374
"DCT",3,255,1649024.39495364
"HCK",2,256,1649038.6131147
"RNLS",4,254,1649058.62601477
"FMO1",4,254,1649058.73915034
"ELN",2,256,1649059.17949067
"ESRP2",2,256,1649059.17949067
"C6orf10",4,254,1649080.62197858
"ADAMTSL3",5,253,1649085.77670129
"SPAG5",5,253,1649092.30909704
"ALOX15B",2,256,1649120.78486858
"KRTAP10-9",2,256,1649120.78486858
"GJA5",2,256,1649120.78486858
"C1orf111",2,256,1649120.78486858
"EIF3L",2,256,1649120.78486858
