"","number","idx","exp","MSE"
"TMEM108",7387,154,0.460250000000001,1583002.11460438
"APOL1",9172,48,-0.223875,1583017.88752307
"RPS18",19,203,0.58425,1583097.75230319
"PHYHD1",10788,236,2.97625,1583113.71686969
"VCAM1",17055,49,0.996916666666668,1583121.09517451
"KIAA0859",7179,26,-0.68,1583127.26733776
"TFPI",3039,43,-3.32025,1583155.27979088
"MED13",7286,126,-0.201875000000001,1583162.50173943
"HIST1H3A",4259,162,0.943624999999999,1583162.74494405
"SDHA",1054,117,-1.00625,1583195.106744
"TMEM111",5474,96,0.18635,1583267.7603104
"PLCG2",10400,20,-0.269875,1583271.85430102
"PDDC1",14752,217,0.118875,1583275.50477512
"MEMO1",2540,171,0.11445,1583399.58334936
"GSN",5773,21,0.458999999999999,1583401.16411306
"MAGEA8",9283,20,-3.595625,1583459.5124487
"DVL2",12036,20,-1.20608333333333,1583467.66645658
"IL27RA",2448,167,0.3314375,1583487.03536602
"PSMD8",11194,32,-0.308833333333334,1583547.14589765
"NEO1",9406,186,1.071,1583619.48621357
"ATP6V1C1",4623,61,-0.2267,1583663.80336319
"LRRC49",9421,224,0.870625,1583718.95773736
"SPPL2A",2829,65,-0.394333333333334,1583825.59986591
"CTNNBL1",5488,25,-0.797249999999999,1583840.90462654
"MANBA",16069,119,0.435875,1583892.77273441
"MGC13379",1738,208,1.213625,1583973.87723094
"MLC1",6546,26,-2.69775,1583974.27791315
"RAB7L1",9921,113,0.102583333333333,1584026.51417251
"FCN2",12180,215,2.8856875,1584043.64774909
"CFH",16415,46,0.996875,1584053.81931355
"TRIP12",6726,60,0.00212499999999987,1584063.84952823
"HBEGF",1220,23,-0.29775,1584092.2570273
"VEZT",6929,121,0.803583333333333,1584120.65208294
"C9orf167",4228,80,-1.9135,1584139.74585842
"TCTE1",3034,220,0.2555,1584176.40634369
"KRT77",11187,152,0.17325,1584185.98343283
"CYP21A2",5604,234,2.88175,1584207.49192556
"CARD10",5028,20,-1.01241666666667,1584207.92235034
"GNS",11223,26,-0.16475,1584226.77518223
"PPIL5",2648,20,-1.9870625,1584256.60816233
"BAG5",11684,53,0.0308749999999994,1584350.76632241
"TGM2",16299,22,-1.63975,1584370.59011329
"ZNF813",3767,27,-0.2713125,1584399.16236217
"GRM3",4934,60,-0.30125,1584510.54643333
"FBXL8",14570,167,0.780625,1584513.11638219
"PAK1",6563,215,1.108125,1584530.01026865
"RNF216L",66,216,0.07945,1584547.05550926
"TM9SF2",780,25,-0.297000000000001,1584596.48427987
"C10orf47",13574,131,0.218083333333333,1584609.72846411
"WWC1",14384,191,1.964,1584648.14146725
"CXorf15",7161,225,0.422250000000001,1584660.5811799
"FAM134B",4403,69,1.2385625,1584662.45319385
"PADI2",8454,129,1.6735625,1584682.55459408
"LAP3",11729,48,-0.0283749999999998,1584694.67877446
"MFSD7",11431,225,3.817,1584698.90322521
"KIAA1715",10978,90,-0.661000000000001,1584700.77969258
"STAU2",13122,61,-0.0353750000000004,1584746.64468166
"RXRB",10863,20,-1.094,1584783.06825451
"ATP5J2",4945,225,-0.0456874999999999,1584791.82599193
"CLTC",8146,63,-0.462166666666667,1584814.69630941
"ANKRD10",5560,159,-0.715875000000001,1584817.24031008
"RPL37A",7461,206,0.55805,1584822.22141279
"GIMAP1",10992,37,2.62925,1584848.32176477
"C10orf10",14515,53,1.12664285714286,1584956.03348423
"DGKZ",5781,148,0.333083333333334,1584974.35560399
"PSMC1",3772,141,-0.0846666666666668,1585012.19928491
"FAM100B",11749,64,-0.511124999999999,1585073.47861974
"CTSB",2501,92,0.590291666666666,1585124.7543861
"MED28",16994,211,0.0143333333333334,1585165.13081488
"RASA1",9625,37,-0.716750000000001,1585175.9907701
"C9orf64",12478,59,-0.128625,1585211.38253269
"IQSEC1",1813,115,0.147125,1585242.48285641
"CNTD2",11932,78,0.41725,1585249.21420751
"PRPSAP2",7426,21,-1.542125,1585280.52513189
"TRPC4AP",4237,23,-0.985666666666666,1585291.84649729
"CALU",12618,180,0.188416666666666,1585378.79212725
"FLJ10213",16736,158,-0.937625,1585387.23062763
"INDOL1",6375,26,-0.99575,1585425.95535953
"FHL1",243,20,-2.0935,1585509.08232526
"TRIM22",7722,68,2.00491666666666,1585535.05974512
"LGI4",2402,30,0.234125,1585543.53247994
"NDUFA1",11585,225,0.5536875,1585558.08728212
"ANKIB1",1980,203,0.66755,1585560.78943487
"UHMK1",3541,25,-0.145350000000001,1585566.74717903
"LOC253970",754,27,-0.248291666666666,1585586.10520487
"ZNF498",11370,138,-0.327375,1585601.14069814
"S100A9",15168,220,3.87333333333334,1585630.68437563
"EIF2B3",3439,43,-1.44075,1585673.36174509
"CDKN2C",16046,32,-2.09716666666667,1585681.35708543
"OR5T2",7091,21,-0.167125,1585721.29679316
"THAP11",9959,34,-0.467125,1585728.99970279
"DHX38",9416,23,-1.249875,1585760.04788991
"TBCCD1",437,20,-0.30375,1585766.40049345
"CCL27",16495,222,-0.18575,1585805.78465597
"KIF26A",1639,30,-1.89775,1585811.78462192
"TP53",7416,42,-0.883166666666667,1585813.53518365
"CCDC108",3489,227,0.87115,1585887.97806041
"GCLC",13546,154,0.2265625,1585900.11985104
"SNX9",15830,114,0.419875,1585902.19241579
"FAM86B1",12074,217,0.0219166666666671,1585917.98802344
"NFATC4",1159,211,1.1595,1585930.83490995
"COX10",13256,69,-0.427,1585951.60867793
"NEK10",11344,232,4.00025,1585964.75349865
"POLR2E",11824,44,-0.837125,1586002.96599553
"LAG3",3494,63,-0.431625,1586039.8887457
"M-RIP",11521,105,-0.039,1586045.95420381
"C16orf3",13944,217,0.698666666666666,1586097.68483891
"LARS2",6442,190,-0.599916666666666,1586152.00246424
"ULBP3",15393,25,-0.880624999999999,1586183.65889344
"GPR26",3797,220,1.5234375,1586227.56095631
"ZNF398",4271,230,0.367874999999999,1586234.09330898
"ARL9",12513,24,-0.960000000000002,1586241.46743523
"EIF1B",8267,45,-0.96875,1586370.87628926
"ASCC3",3375,218,0.539699999999999,1586413.82463558
"SGK",7078,100,-1.286625,1586422.32010561
"OR5AK2",8521,111,0.262625,1586486.95363201
"NALCN",12231,183,0.399083333333333,1586488.76756168
"OR10H4",3512,36,0.0737500000000003,1586493.15342377
"SRFBP1",14924,26,-0.60275,1586516.48875121
"ME1",16148,41,-2.200875,1586527.48514212
"KIAA1666",11163,146,-0.641312499999999,1586529.75091465
"C9orf25",11097,149,0.25375,1586581.3498008
"GGA3",16337,95,-0.518583333333333,1586585.71713443
"C4BPB",8587,174,-3.7320625,1586598.41115297
"AASS",7196,93,-1.565375,1586609.38906235
"FUNDC1",12953,43,-0.282875,1586627.96798269
"SCN4A",1276,48,0.107875,1586630.26727495
"DKK2",2257,56,0.793000000000001,1586707.12945778
"MRPL36",13980,133,-0.460166666666667,1586711.23388704
"NFATC3",15599,33,-1.183,1586719.62285804
"CCNJ",11480,37,-0.911,1586818.65209377
"ZNF468",6938,28,-0.130083333333333,1586848.29611212
"CLEC12A",14894,68,0.303937499999999,1586857.80213598
"ALG2",8853,152,0.44525,1586858.63854251
"GRIP2",17283,86,-0.32875,1586965.31247357
"NIPSNAP3B",8895,33,-0.336312499999999,1587013.41341477
"NRP2",12114,43,-0.629749999999999,1587028.72586984
"FMNL2",12915,25,-2.292625,1587064.77319759
"GYPC",131,65,-1.251,1587072.02417342
"SNX2",5870,88,-0.294625,1587100.14871906
"GNA12",7567,220,0.328125,1587108.62021916
"OR10K2",10261,96,-0.1305,1587122.82789792
"PFDN1",13726,232,0.879999999999999,1587207.38087295
"C1orf162",14045,33,2.3775,1587281.15918879
"LSM5",1729,232,-0.395875,1587292.97307615
"CMKLR1",9143,50,1.17175,1587330.85317829
"RPS28",8862,221,0.808416666666667,1587342.3945719
"FBXO30",7070,232,0.961375,1587394.06480975
"SEPT8",17058,23,-0.0180625000000001,1587395.01115246
"ZFAND1",4951,51,-0.55375,1587410.50162102
"ARRB2",10881,20,-0.609625,1587412.58620122
"PFTK1",4738,207,1.089,1587416.88273348
"ZNF330",17161,22,-1.4135,1587437.17910082
"C20orf77",11169,175,0.018,1587453.60250839
"ARMC5",16109,213,0.614499999999999,1587454.25321259
"DHRS3",12386,20,-0.910625000000002,1587484.10042343
"IFT172",584,220,0.990125000000001,1587491.01522168
"MTHFD1",2488,173,-0.894749999999999,1587534.61597517
"FNBP4",3928,198,-0.686166666666667,1587549.28497661
"CCDC84",3840,155,-1.189875,1587651.80254839
"ZNF544",5074,48,-0.8031,1587685.27361803
"CHST13",7921,196,-1.7555,1587738.51623209
"MAPK1",2843,88,-1.0008125,1587781.4698317
"FNBP1L",6581,217,2.0572,1587909.61610382
"ZKSCAN5",8357,178,-0.52385,1587920.29274105
"RBPMS2",12368,56,-2.77633333333333,1587940.05881385
"OAZ3",7386,232,3.40545,1587958.45966602
"MYEOV2",4617,113,0.54,1587969.14291786
"GPR152",16883,151,0.2985,1587976.75233541
"CCDC117",9334,52,-0.205375,1588055.49122045
"PCMTD1",2973,122,1.76009375,1588065.19770759
"C7orf26",7761,24,-0.480375,1588095.67871281
"LOC90925",1642,21,-0.301666666666665,1588115.2788081
"HERPUD1",3889,20,-0.360875,1588205.27690541
"LOC439951",8598,185,1.23875,1588321.27379762
"BAZ1B",8807,218,0.606,1588363.20835188
"TRADD",11896,26,-0.338083333333333,1588415.0124761
"CR1L",9338,20,-4.297,1588450.15787245
"FAM26E",4046,54,0.634875,1588479.49557726
"TLOC1",5335,28,-0.0230750000000002,1588490.53651957
"NDUFA9",10699,20,-1.00925,1588536.95406
"GPR149",5914,122,-0.197125,1588541.15343903
"SLC4A3",7847,207,1.12808333333334,1588548.58815984
"GMPPB",6081,38,-0.406375,1588560.34404773
"TXNDC5",8079,34,-1.305625,1588598.82587046
"GBP4",4854,53,2.74658333333333,1588637.44477574
"NUP153",3457,20,-1.36225,1588670.99362257
"LOXL3",6244,73,-2.683,1588718.68843789
"NCOA2",16038,128,1.056625,1588723.18875783
"HAS1",2072,37,-1.1465,1588770.02846801
"PIGF",13287,28,-1.165625,1588775.18505345
"FBXO10",8697,228,0.26575,1588876.71248014
"TSNAXIP1",8642,146,1.176375,1588883.85113041
"NFIA",4433,234,3.69725,1588933.06937027
"C10orf68",6445,207,1.74891666666667,1588965.35971992
"SRD5A2",2444,160,1.681625,1588999.68837209
"HHLA3",13799,206,0.2222,1589033.48799868
"SYNJ2BP",9549,217,1.058,1589042.36552008
"SLC25A4",643,99,-0.223750000000001,1589069.70864292
"LOC389517",3175,174,-0.567425,1589110.97390085
"C11orf70",16181,55,-0.57,1589114.67041523
"TEKT3",14324,218,2.47375,1589130.36982489
"BCMO1",6066,46,-0.35675,1589132.81872462
"GLDN",6859,109,0.427999999999999,1589140.26688508
"CD55",1166,73,-1.10260714285715,1589163.14811856
"PHF6",16835,203,0.233000000000001,1589172.5652902
"DDAH1",1228,229,1.9708125,1589261.87943449
"TAL1",714,20,-1.5226,1589276.59340597
"SYT8",7317,27,-1.303625,1589283.33960871
"LCK",3581,35,-3.021125,1589335.78387041
"C14orf156",14157,236,-0.0304999999999993,1589340.27146268
"HYAL4",7296,20,-0.42475,1589362.90429939
"CCDC7",16146,165,0.620875,1589363.89640925
"C20orf196",3698,56,-0.744749999999999,1589366.56018922
"TIMM17A",15482,24,-0.926374999999999,1589379.34136686
"ME2",11414,37,-1.1603,1589393.64237467
"GMPS",17168,54,-1.7885,1589415.42149263
"PDZK1IP1",15724,220,4.16025,1589443.6875045
"GPNMB",9910,32,-0.0403333333333338,1589468.40588663
"CEACAM4",7985,21,0.0794999999999989,1589507.54068872
"UBL3",6105,186,0.801625,1589509.66096729
"GPX5",14965,220,0.481,1589564.19962072
"DNAL1",11788,236,0.707625000000001,1589593.24216512
"SCN1A",6805,170,-0.2805,1589605.34818223
"IDI1",6167,22,-2.25575,1589612.54900801
"PMS2L3",7181,213,-0.4358,1589613.43284658
"TP53AP1",4882,231,1.8559375,1589623.31941146
"MIER2",13642,160,0.256833333333334,1589679.89639336
"FECH",9567,22,-1.01166666666667,1589680.01448711
"TPSD1",2064,85,0.10475,1589749.54296677
"DKFZP434A0131",5205,189,-0.374,1589795.22239259
"CIT",1954,237,-0.778208333333331,1589853.42094098
"C7orf29",3862,157,-1.342,1589862.99880522
"RTDR1",1111,205,0.822749999999999,1589865.22440938
"ARHGAP4",1279,26,-1.795,1589887.39862722
"IL20",15759,221,3.26241666666667,1589996.7353164
"OPRK1",11070,22,-1.65653333333334,1590009.39656568
"HYDIN",8122,158,0.6461,1590020.02805171
"DEAF1",1942,146,0.0979,1590066.31801945
"DCTN2",15070,73,-0.268,1590097.4786163
"CYP4F22",15773,160,1.26191666666667,1590154.8336025
"HCK",15447,33,2.4085,1590195.002703
"WDR91",15490,222,0.29775,1590226.22332785
"FEZ1",11553,194,-1.012375,1590232.4152631
"PKN3",589,21,-1.869375,1590255.94371782
"RPAP1",463,48,-0.993375,1590272.91152639
"RENBP",9877,25,-0.31825,1590289.54382698
"HPS1",4698,210,0.829535714285714,1590308.51242113
"STRAP",3697,27,-1.448,1590365.33958261
"MGC3207",6924,209,0.0182500000000001,1590366.33275588
"DIRAS1",8776,111,-0.204083333333334,1590374.43625125
"ATPAF1",16943,211,0.292833333333334,1590419.43355534
"ALMS1",5326,174,0.396583333333334,1590425.60622877
"CTF8",8098,21,-1.00045833333333,1590433.31730145
"SFRS3",16461,20,-0.884625,1590440.93204555
"HBM",777,42,-0.0741250000000001,1590476.37364392
"THAP7",6150,30,-1.315625,1590488.91626547
"SMCR7L",8226,58,-0.879285714285714,1590497.78919496
"SIRPA",2892,27,-0.384666666666667,1590501.38769757
"RFWD2",5538,230,1.06691666666666,1590509.44665928
"EPAS1",11798,61,-0.352812500000001,1590529.39202215
"FAM84B",511,75,0.83465,1590562.37881476
"FAM9B",4693,30,-3.5385,1590566.8129607
"RANBP3L",14674,55,0.0624374999999976,1590571.02578379
"PIK3IP1",17286,27,1.4805,1590582.95499849
"MTMR12",4691,185,0.55825,1590603.11798088
"GPT",7054,96,0.351874999999999,1590647.63671165
"SEMA3E",3443,236,4.382125,1590658.47965863
"PAIP2",3391,98,-0.00549999999999987,1590694.66077478
"PTCD2",9265,148,-0.59165,1590723.57738113
"ATPIF1",9357,235,0.467416666666666,1590752.79056217
"NUS1",1673,21,-1.43325,1590859.32640407
"EXOC5",11974,75,-0.23390625,1590914.72066421
"AMICA1",3322,30,1.33716666666666,1590916.82703658
"TOR1AIP1",11164,124,0.526041666666666,1590961.11615038
"IDH3A",16744,22,-1.16466666666666,1590963.35860626
"ZNF484",10998,232,0.994375,1590991.18645383
"THOC2",16341,222,-0.17695,1590997.69760521
"LCN6",10645,20,0.476875,1591047.43554817
"ARMC9",13722,181,0.19575,1591054.30372835
"NME5",767,210,4.38391666666667,1591111.47821382
"RXFP3",10,208,0.799499999999998,1591117.37580919
"COQ10B",4625,79,0.31825,1591122.05347966
"GRHPR",14465,42,-0.0441875000000008,1591128.96523164
"JUB",2018,223,-0.368374999999999,1591157.03340173
"ZYG11A",3376,229,0.2235,1591253.48319402
"TXNDC15",7698,89,0.32575,1591266.4976135
"ZFR",10676,28,-0.281875,1591273.14587091
"SETD4",9775,216,-0.0749499999999997,1591275.87198279
"DOCK6",15702,34,-1.1235,1591285.59810334
"ZNF566",10083,91,0.0619166666666666,1591296.40572624
"AFAP1L1",2395,107,-0.13375,1591309.14770744
"P2RY10",766,20,-0.357333333333334,1591318.54641229
"BCL9",14240,194,0.972375,1591362.42615257
"MGC99813",4803,127,-0.829375000000012,1591377.66774752
"SEC23B",11953,121,0.1816875,1591381.03163017
"UBR1",7124,233,0.898041666666667,1591397.17461252
"ITGA4",8191,78,-2.3436875,1591404.65773537
"RDBP",3610,59,-0.708125,1591460.90963555
"SP2",7300,43,-0.3168,1591472.52976384
"GPR126",10139,20,-3.7086,1591480.96587193
"C14orf126",10960,107,-0.14,1591486.98639822
"C3orf18",1916,222,1.65275,1591520.75773569
"PPIG",3517,216,0.513083333333333,1591522.98908701
"ITPK1",2209,207,0.74065,1591543.6878716
"C2",15905,98,-0.401861111111112,1591546.50158944
"CXCL14",5463,209,4.925625,1591577.39748237
"HYAL3",3294,114,-0.5825,1591590.95870216
"HSPBP1",12655,116,-0.155625,1591611.68737729
"ATP8B4",11179,23,0.537624999999999,1591666.5262856
"FAU",13331,151,0.161875,1591676.75685695
"SIGLEC10",4044,20,0.7895,1591689.51862257
"TTR",6065,169,-5.349375,1591748.8540878
"CAND1",10941,21,-0.716916666666666,1591767.32379644
"TRIM69",8071,112,0.585125,1591840.39252119
"AMDHD2",3690,22,-0.750625,1591866.72925401
"MCAM",1468,29,-0.33,1591881.34447857
"CSF1",12062,43,-0.1085,1591926.64449252
"OR8A1",10050,151,0.0489999999999999,1591957.97729821
"CFHR2",14904,42,0.219624999999999,1592004.03089959
"METTL9",8278,132,-0.3921,1592007.30573174
"C4orf6",11674,170,-0.192,1592013.8217476
"UBL7",6788,28,-1.121,1592022.50922047
"THRA",9552,34,-0.343833333333333,1592030.88012057
"SIGLEC11",17154,66,0.408416666666666,1592031.12978073
"GEMIN8",3414,228,1.05483333333333,1592051.20327632
"MYH14",10390,205,-0.495125,1592098.61021825
"NFASC",12535,184,0.5525,1592112.67344764
"GNAO1",11135,208,0.30875,1592131.53276956
"AP4E1",2102,59,-0.375375,1592148.38617209
"GPR146",4021,44,-0.522875,1592166.60323665
"PFN1",4197,95,-0.52675,1592187.8507831
"PDCD1LG2",919,80,0.150166666666667,1592197.74124151
"PAQR9",2055,138,-4.2465,1592204.96952042
"DGCR8",9284,219,-0.8295,1592219.97928392
"C12orf36",13883,42,0.15775,1592252.7254522
"DFNA5",10318,44,-2.429875,1592285.23201725
"C9orf123",9659,64,-0.147083333333334,1592311.83301117
"NOTCH1",15126,63,-0.642833333333333,1592316.59100473
"C22orf28",7657,68,-0.4039375,1592435.59822161
"LAMP1",14160,34,0.4836875,1592461.74587568
"VTI1A",6849,228,0.624714285714285,1592468.53288794
"THAP4",552,126,0.15375,1592493.51488475
"KIAA1641",15094,235,0.235500000000001,1592522.12863559
"GLA",2420,168,-0.00162499999999973,1592523.86182058
"WRN",1873,235,-0.472375,1592527.2403568
"UBB",2230,37,-0.0878000000000001,1592536.43528786
"TIMM8B",8435,169,0.1765,1592537.07287978
"PLTP",1204,41,-0.244166666666666,1592544.46456823
"RNF20",12174,96,0.203916666666666,1592556.53929702
"DCUN1D5",224,154,-1.21775,1592557.03946707
"LOC387856",379,72,0.00249999999999978,1592568.88381621
"HOPX",14075,28,2.263375,1592577.51063604
"OVOL2",1479,232,4.359375,1592606.77050619
"MPP3",1936,235,0.851000000000001,1592610.26365547
"DLL4",2731,183,2.505625,1592692.82387263
"ZC3H6",11141,224,1.7376875,1592740.62771155
"TNF",2505,210,2.30203571428572,1592760.13068781
"CLIC6",10828,207,4.59565,1592806.43192531
"HCFC1R1",13417,218,1.01266666666667,1592807.5596725
"PRPF39",2476,130,-0.47975,1592810.96817488
"NXNL2",5500,231,1.5185,1592828.69954429
"FLJ21511",16746,221,3.98925,1592874.35624545
"NCK1",5229,25,-0.345875,1592944.33701168
"DDEF1",16693,43,-0.644416666666666,1592951.31772129
"SLC13A4",4547,35,-1.302375,1593031.50294633
"MPEG1",886,20,2.05975,1593033.82294313
"TLX1",13402,126,-0.0572500000000011,1593037.06050165
"SLC47A1",1297,62,-2.65791666666666,1593068.64189517
"ASAHL",13113,162,1.180625,1593141.96520784
"ZNF416",5447,226,1.146,1593163.59748331
"BHLHB4",5415,187,1.353,1593210.66846517
"UBE2D3",2575,25,-0.56795,1593227.57554779
"ORMDL3",14287,24,0.15485,1593275.84882479
"LRP5L",13373,220,0.213625,1593277.88174905
"IRF3",2374,23,-1.2505,1593322.97688761
"ISYNA1",8178,193,0.0594999999999996,1593327.47165288
"TDG",6144,130,-0.356291666666666,1593350.17823445
"C11orf45",11582,20,-0.475750000000001,1593377.42136506
"DKFZP586P0123",3243,231,-0.00475000000000024,1593386.38057357
"RAD51C",12287,157,-1.45525,1593400.417782
"CXorf56",176,23,-0.506,1593423.17230816
"TGS1",5136,21,-1.072125,1593454.60143637
"FOXB1",6719,202,1.38,1593465.74958993
"ROM1",6296,27,-0.50725,1593472.67825169
"TRMT12",6272,142,0.48825,1593474.04038621
"SASS6",14717,29,-1.362375,1593487.97276491
"PTCD3",4434,134,-0.535375,1593512.21637221
"OR7G2",8347,211,0.70825,1593569.68165896
"CLIC5",13472,20,1.681,1593606.0142906
"L3MBTL3",12851,36,-0.5094375,1593612.6830697
"LEPROT",16508,190,1.2580625,1593628.16700926
"STX11",12274,66,1.16875,1593631.18874794
"MAP3K2",16873,200,1.1426,1593650.65446533
"C15orf37",12929,87,-0.440125,1593669.47990733
"ICAM4",6092,20,-2.85575,1593697.34557846
"TMEM131",8434,140,0.0553750000000006,1593745.90129565
"SLC22A10",17223,141,0.247,1593751.03057055
"LOC374920",4962,213,0.572624999999999,1593798.24400025
"RBM28",3242,228,-0.42,1593801.82655881
"PRPH",13821,90,-0.41125,1593822.91522578
"CCNDBP1",2612,139,0.574375000000001,1593844.80914794
"MAN2A1",12329,100,-0.177500000000001,1593862.26423466
"C21orf86",9015,182,-0.328,1593874.25171613
"EBPL",2376,137,0.0305500000000005,1593939.96434913
"FRAT1",7868,32,-0.14625,1593950.74449368
"SUCNR1",16131,22,0.553624999999999,1593969.26324339
"MICALCL",12659,180,3.16741666666666,1594010.25036772
"ZKSCAN3",16073,23,-0.62925,1594044.18956178
"UPK2",15555,152,0.036,1594051.55841169
"HLX",10841,111,0.296999999999999,1594066.79905534
"SBF2",16846,48,-0.496916666666666,1594074.10944306
"PTPN22",4444,90,-1.094,1594096.59503507
"C1QL4",1584,95,-0.0917499999999996,1594123.14298918
"RUNX1",5704,234,2.1958125,1594172.68974331
"DYNC1I2",12382,181,0.748,1594196.2850143
"EPX",2392,47,-0.642249999999999,1594330.96921425
"C15orf2",13697,48,-0.24875,1594336.5586136
"MAF1",13610,34,-0.63825,1594366.34010406
"GMCL1",16369,42,-0.68125,1594376.5461691
"NANP",8119,89,-0.814875,1594377.24060539
"CTLA4",15829,46,-0.340249999999999,1594390.33960086
"INTS6",6620,235,0.9378,1594419.30162683
"GABARAPL2",4297,31,-0.8018125,1594457.84862846
"USO1",3150,61,-0.11975,1594460.71576829
"BRAF",5384,230,0.888625,1594478.33293109
"RPLP1",6681,230,1.16775,1594483.54052149
"RPAP3",10146,20,-1.153,1594486.34895284
"LOH3CR2A",7034,147,1.1995,1594492.08052238
"APBB2",11,186,1.71925,1594499.87807858
"C19orf39",2238,235,1.05825,1594508.99013602
"C9orf5",1941,169,0.140666666666667,1594515.97945615
"PXMP2",6789,150,-0.25675,1594525.75155308
"FLT3",12602,206,4.00533333333333,1594527.5633119
"MANEA",4474,168,0.66375,1594528.74280069
"LPO",10891,20,-0.514,1594531.72972282
"MRC2",5860,56,-0.326,1594569.85945223
"CD200",6932,82,-0.37375,1594589.60494122
"GLI3",12362,234,2.1345625,1594598.58252264
"PSORS1C1",1713,154,0.302,1594606.09316941
"C6orf114",7667,20,-1.53575,1594622.44588463
"GADL1",13085,72,0.0259999999999999,1594644.49311645
