"","number","idx","exp","MSE"
"C10orf4",6307,148,-0.0421500000000001,1941866.56467774
"IFI44L",14759,372,4.7540625,1941867.25897543
"PTER",14456,33,-0.659666666666667,1941870.16117179
"CKMT1A",5094,67,-0.652250000000002,1941872.58084687
"C9orf82",3071,185,-0.325500000000001,1941872.9138475
"GATAD1",7988,350,-0.0131874999999987,1941882.30580159
"ABL1",717,49,-0.820972222222222,1941882.55734304
"PRPS1L1",4991,21,-2.99866666666667,1941883.43997
"ABHD8",732,26,-0.745374999999999,1941886.25160603
"KCNF1",16260,185,-0.488625000000005,1941887.82454428
"LOC554234",16024,381,0.638625,1941892.07814948
"CDS2",13497,327,0.995250000000001,1941893.32173535
"PSPN",7877,347,0.749500000000003,1941894.16335316
"PIN4",3777,286,0.697249999999998,1941894.9379768
"TRA2A",15880,284,0.276208333333334,1941895.40676883
"ANKRD21",16041,231,-0.48125,1941899.47521429
"SLC24A4",734,22,0.00387500000000129,1941900.92202514
"ZBED5",16211,259,-0.3273,1941901.18376573
"TMIGD2",2545,78,-0.66225,1941901.39077764
"DPEP3",10193,363,0.951874999999999,1941902.55038534
"SCYL3",8792,35,0.668999999999999,1941905.29118463
"EIF3A",11491,309,0.601,1941907.13340012
"FBXL3",856,30,0.00187500000000088,1941909.63069186
"BDP1",13405,345,0.702857142857145,1941910.6881219
"BAD",8052,318,1.072875,1941911.9269748
"THAP8",1284,401,1.22108333333333,1941913.04889609
"FGF18",8404,355,1.7694090909091,1941914.82922415
"C2orf29",8286,108,-0.760875,1941916.61848801
"EXOD1",12522,262,-1.13175,1941917.34160341
"ZNF326",10736,35,-0.652166666666669,1941917.4266319
"TRIAP1",5925,349,0.113916666666666,1941919.50548854
"SBF1",2851,56,-1.447875,1941920.63253736
"C21orf66",15589,101,-1.27467857142857,1941921.45536422
"GPATCH8",321,230,-0.0673749999999997,1941921.83809218
"KCNJ1",12532,126,0.187833333333333,1941923.64935712
"TSN",13275,391,0.611041666666667,1941927.15057437
"P2RY13",12475,376,2.65153571428571,1941927.90828886
"DHDDS",10005,303,0.242964285714284,1941929.52435034
"POPDC3",2076,27,-4.5545,1941930.51771832
"C21orf90",7520,69,-2.50725,1941930.96805488
"MTG1",4664,31,-1.54358333333333,1941935.40981035
"GJA12",5513,166,0.591374999999999,1941936.55725167
"TSC22D2",11519,78,-0.309583333333333,1941937.84549317
"SLC36A2",16984,233,0.285833333333331,1941938.24015089
"ZMIZ1",6354,362,1.15833333333333,1941938.81806545
"SNX16",4464,56,-0.154437499999999,1941940.28018215
"CLCN2",10128,208,-0.254750000000003,1941946.14845959
"ORC3L",5116,51,-0.913124999999999,1941946.59697406
"THEX1",2426,32,-2.05275,1941949.11253944
"NAPSA",7254,139,1.07675,1941949.40496563
"ASH2L",9580,182,-0.139562500000001,1941951.19568532
"LMO3",6283,239,0.915333333333333,1941954.25138958
"SOAT1",10302,400,0.463250000000003,1941955.12986323
"ARHGAP30",3384,130,0.57275,1941956.21279179
"KCNA3",671,29,-1.1955,1941958.17616504
"KRT2",12455,92,-0.0260000000000005,1941958.48871342
"ATP6V1B2",1664,397,0.944083333333333,1941958.5869528
"WDR7",7265,125,0.66075,1941958.88959903
"CD300A",2409,22,-0.479374999999999,1941961.24711064
"SIRT2",2507,66,0.219375000000001,1941963.17105765
"CPNE7",3253,322,-1.49958333333333,1941968.12920545
"COX4I1",10728,117,-0.703071428571429,1941968.81574354
"KLF17",5081,361,-0.353250000000002,1941971.79785053
"NUDT22",13454,378,0.512125,1941972.61376189
"GLIS2",4573,62,-0.0319999999999998,1941973.42911599
"KRTAP4-2",14458,331,0.45775,1941973.97422991
"TARS2",9418,23,-0.961416666666666,1941981.64724529
"PLCZ1",7285,394,0.979,1941982.42102906
"ADAM15",8660,85,-0.762750000000004,1941984.56613097
"ATXN2L",5370,244,-0.985208333333333,1941985.77095301
"XPNPEP2",7659,49,-0.0331666666666666,1941986.12494492
"LRIG1",15602,164,1.33391666666666,1941994.24391027
"NUDT16P",818,104,0.279666666666667,1941996.58480544
"LOC152217",1952,129,-0.325666666666667,1941997.66075871
"DTNA",1014,388,1.03244505494507,1942000.00860819
"FBLN1",16520,376,1.8965,1942000.14023846
"COL4A2",2789,396,2.818875,1942002.24720575
"POLR3B",12990,242,-0.0521499999999999,1942003.15352224
"KLF2",13361,63,1.428375,1942004.31492109
"LMOD1",7992,391,4.03262500000001,1942007.13629279
"TMEM16A",2094,114,3.656875,1942007.87205868
"TRPV1",4891,185,-0.0696874999999998,1942008.54686715
"BHLHB8",10016,132,0.109,1942010.18955253
"MGC72080",14412,279,-0.0600000000000001,1942013.33412181
"C9orf85",11966,132,-1.001,1942016.2573143
"TOP2A",14801,40,-3.91475,1942016.86852266
"PLA2G4C",9098,391,3.30908333333334,1942020.65497318
"CDK5R1",6221,108,-0.466333333333333,1942026.65994981
"KATNA1",16396,207,-0.253500000000001,1942026.98496955
"TPP1",10455,393,1.21958333333334,1942036.06678123
"MYLK",7225,158,1.3395,1942040.45745478
"FBXO31",13144,367,0.125083333333334,1942040.55686993
"LOC388419",2767,291,0.2725,1942042.44564522
"HDPY-30",11860,346,0.24625,1942046.19321394
"PANK4",10764,349,-0.0201249999999999,1942047.20871583
"BRF1",16494,316,0.3994,1942048.88733695
"LRDD",14939,245,-1.12108333333333,1942051.24252817
"RAB3GAP2",11524,323,0.768916666666667,1942053.29296671
"PXK",8673,104,-0.338583333333333,1942053.30152142
"SPECC1",12331,21,-1.8565625,1942054.18453758
"SLC9A6",14751,319,-0.273500000000002,1942055.29450539
"MRPL9",11328,170,-0.3035,1942060.50341632
"ZPBP",12976,369,0.823625,1942062.13486973
"MYPN",5756,20,-4.84835,1942062.40779637
"C2orf42",17147,35,-0.440999999999999,1942063.28093864
"AES",10901,229,0.40175,1942063.90637128
"CD99L2",7212,71,-0.462250000000001,1942064.33961517
"MGC5590",10275,26,-0.0365000000000006,1942068.08716709
"PSMD1",10633,64,-0.738700000000001,1942068.41665891
"RABGAP1",14441,354,0.802333333333334,1942074.27116691
"DLX3",3983,34,-0.608276785714286,1942075.32739709
"TMIGD1",7252,369,0.955249999999999,1942075.4648123
"PCDHB15",12998,324,0.184874999999999,1942081.84035295
"C1orf58",13244,80,-0.0291250000000006,1942082.19131072
"CRLF3",483,241,-0.318937500000001,1942086.61534602
"ATP8A2",3167,71,-1.429875,1942089.36662035
"CHD6",10020,196,-0.0655000000000001,1942090.83108805
"ANGPT4",4503,76,-0.1665,1942091.29213289
"ZNF620",3146,308,0.13625,1942092.23310824
"ARPC1A",2671,394,0.236666666666669,1942094.9936482
"ARD1B",15551,342,0.241749999999999,1942095.94214914
"DCTN6",12416,149,-0.504791666666667,1942098.14036816
"RDH12",8382,98,-0.686833333333332,1942098.51114416
"SEC61A2",947,91,-0.808,1942099.59753729
"RPGR",14985,364,0.5935,1942099.95685692
"H2BFS",12869,223,-0.3245,1942108.1616119
"OR8S1",12926,251,0.74075,1942109.65612422
"ZNF598",6662,231,-0.5605,1942111.88362087
"RAPGEF5",840,65,0.605062500000001,1942112.07981866
"OR5AP2",10950,335,0.576125,1942114.61434163
"HPD",8218,73,-3.93275,1942120.21727148
"AQP10",3418,399,-0.600399999999998,1942120.28521213
"C2orf19",10332,348,0.585,1942122.12680827
"OR4K2",12957,309,0.47075,1942123.61573537
"SLC17A3",2369,116,-0.216625,1942125.24870443
"SEC31B",7837,62,-2.77275,1942126.98324146
"ABHD5",566,47,-0.617625,1942127.17590418
"LIMD2",9083,56,-0.990249999999999,1942128.09252936
"MRPS35",11947,364,0.6918125,1942129.62703087
"PROCR",5402,397,0.505999999999999,1942129.77123684
"WFDC12",9664,108,-0.0365000000000006,1942132.88625768
"RCBTB2",1057,44,-2.389625,1942133.14899714
"MEST",4134,176,-0.86225,1942134.242345
"FAM92A1",3757,122,-1.81,1942134.60463346
"SUMF2",10239,402,1.2106875,1942136.84144024
"PALM2-AKAP2",13282,35,-1.37433333333333,1942137.90342067
"STK17B",15144,45,-1.0005,1942138.04309138
"ACTL6A",16301,271,-0.14025,1942138.37065781
"HIST1H4I",279,316,-0.3726875,1942139.39397814
"C20orf32",79,339,-0.897750000000001,1942143.19540146
"OR2M2",13404,27,-0.4745,1942144.86511927
"NACA",11263,103,-0.19365,1942145.11773887
"FAM83G",16809,228,0.14975,1942146.45302022
"PTPN4",13483,204,-0.281749999999999,1942148.20555572
"STMN3",1257,61,-1.9382,1942151.42690355
"MID1IP1",3338,242,-0.2961875,1942152.73899326
"SEPT9",10201,402,0.25875,1942153.79216467
"EDA2R",2623,38,-0.4935,1942154.13251834
"KEAP1",10290,307,0.5905,1942157.46864936
"PTPRD",8257,327,0.404625000000002,1942159.07420492
"RIPK3",612,32,1.72799999999999,1942161.96468901
"IL4R",3065,199,0.445374999999999,1942162.28467412
"TRGV5",14732,86,0.247250000000001,1942163.17779495
"CD248",16537,27,0.598000000000002,1942166.69121169
"BAT2",11849,397,0.136812499999998,1942166.79529729
"ZMYND17",1771,371,0.42775,1942167.31005479
"RFTN1",16329,352,0.662125,1942169.12854648
"GYS1",6576,363,0.1705,1942170.58842109
"LCE2C",3145,181,-0.224499999999999,1942170.9982714
"RFC2",8246,82,-1.36425,1942173.33737155
"GPR109B",9560,21,-1.833125,1942179.02899544
"SEMA4A",7494,86,0.8135,1942180.23814677
"TCEA2",7931,391,1.09315,1942181.08207073
"C4orf27",15341,35,-0.996166666666666,1942182.448145
"C21orf33",791,204,0.133999999999998,1942184.64416642
"PIGN",10535,237,0.830166666666667,1942185.53011137
"TERT",15916,206,-1.7235,1942188.40431785
"PANK2",824,22,-1.051,1942189.30919092
"STAT1",2724,221,1.2791875,1942189.33139464
"PPP3R1",11478,83,-0.5960625,1942193.9717702
"CETN1",3571,212,0.221083333333332,1942194.03748178
"HP1BP3",4595,178,-0.40235,1942194.91625685
"OR10R2",16722,101,0.0380000000000004,1942195.11022412
"CTH",12310,391,-0.614000000000003,1942196.47572194
"SNX10",14312,406,1.26808333333334,1942197.85678924
"CCDC126",5378,25,0.0945416666666671,1942201.56787367
"PPP2R5D",6284,91,-0.48975,1942201.72597161
"C1orf108",5088,356,-0.0165833333333342,1942204.04846626
"NEDD1",16670,373,0.267416666666666,1942207.14887345
"CALML6",6497,203,-0.331249999999998,1942207.68370654
"B3GNT2",11902,401,1.89433333333333,1942209.18877496
"MYH7",8436,107,-0.715066666666667,1942214.72477464
"DKFZp779O175",10790,254,-0.10375,1942216.30899926
"SCN8A",12833,252,-0.7255625,1942217.02291405
"FSCN3",16388,60,0.00762500000000012,1942217.22295248
"CD2AP",8014,305,0.670125000000001,1942221.02551498
"TAF10",15363,56,-0.575,1942223.56807167
"IL1R1",1019,281,1.98716666666667,1942228.96456888
"SEC14L3",5747,267,0.299583333333334,1942237.10631568
"ILVBL",10635,30,-1.290875,1942240.53410345
"TMPRSS5",10457,198,-1.376125,1942246.49159353
"C6orf26",14848,314,-2.00916666666666,1942252.8773431
"FGFRL1",16753,388,0.196375000000003,1942258.85356996
"C20orf106",13981,24,-1.365375,1942259.9525738
"GABARAP",11972,143,0.408250000000001,1942260.79065257
"ZFP41",15455,167,0.32575,1942261.66456317
"SERPING1",2333,20,1.8895,1942262.69590471
"C10orf125",4482,211,-0.959812500000001,1942262.71123908
"COL21A1",7857,222,-0.00225000000000014,1942266.78558957
"MED13L",13069,92,0.2614,1942268.41631372
"TSNAX",5874,252,0.489333333333333,1942269.58180548
"GABRA3",6488,196,-0.3725,1942270.45844077
"OR51A7",15121,306,0.3425,1942272.87991402
"CXCL9",8403,123,5.055,1942274.25759406
"DRD1IP",15056,392,1.432125,1942275.26587075
"DBI",5050,86,0.175374999999997,1942275.37468973
"SMC3",6622,22,-1.3405,1942284.06277826
"PLUNC",9936,264,0.213749999999999,1942286.22501251
"VPS53",7015,319,-0.615083333333334,1942286.69856815
"NT5DC2",15896,408,0.0406666666666664,1942287.93787186
"DES",7995,176,-0.13075,1942288.41530705
"NTNG2",7858,164,0.179333333333331,1942289.04820108
"PPP2R1B",7880,63,-1.0546875,1942290.72007568
"BRSK2",3993,372,0.221249999999999,1942291.35477468
"NEURL",9616,380,2.3739375,1942291.76845271
"ZCCHC8",12736,379,0.217625,1942293.61747662
"DARS2",14083,287,-0.568916666666665,1942294.32120395
"TMTC4",17135,43,-0.948312500000001,1942297.95789916
"NCALD",8520,190,1.471875,1942300.7313777
"POU3F2",13511,133,-3.25316666666666,1942301.11468006
"UROS",10299,100,-0.100375,1942304.41687267
"ALLC",14683,125,-0.232624999999999,1942304.96574773
"ST8SIA3",16911,363,-0.948283333333334,1942308.51728349
"HOXB8",4673,373,-0.077749999999998,1942310.27228854
"CRIP1",9569,403,3.86716666666667,1942310.39992852
"UNC13C",17109,172,-3.07825,1942311.11749332
"LCE3D",14740,178,0.106,1942314.47880167
"EGFL6",16934,189,2.64066666666667,1942314.88311149
"SLC25A30",4899,123,-0.0486250000000003,1942315.54829095
"DHX32",3844,257,0.560750000000003,1942315.55325548
"LEAP2",1650,68,-3.23966666666667,1942315.82843074
"ZMYM3",1589,335,-0.448,1942316.21225911
"C21orf51",13291,40,-0.541625000000001,1942317.28777132
"ALG11",7003,383,0.4775,1942317.63293023
"RP11-529I10.4",15272,105,0.0168749999999999,1942319.49416898
"OTOR",5576,388,2.48825,1942320.63774794
"MED20",11939,344,0.308166666666669,1942321.4641461
"RPL32P3",11509,23,-1.08525,1942329.51350159
"MLLT4",9836,314,0.839541666666666,1942330.68330997
"KCNT1",9912,388,0.49375,1942330.98362454
"DKFZp761B107",16581,69,0.0859999999999996,1942333.37446632
"DLL3",6021,27,-2.2143125,1942340.94496316
"LMO2",3609,315,0.523249999999997,1942341.5032067
"LOC130355",4542,139,0.774375,1942342.40769474
"FBXO6",13982,102,0.7815,1942343.8736651
"OR51I2",6463,40,0.207750000000001,1942343.92808879
"SH3PXD2A",4630,407,1.09025,1942346.29078513
"SETBP1",13491,284,1.807125,1942348.82003154
"SPINLW1",10312,24,-0.482000000000001,1942356.91939512
"FAM79B",9014,52,1.67525,1942361.44125477
"TMEM22",6233,118,-2.504,1942362.2924131
"KPNA6",15088,331,0.0529642857142852,1942364.98035994
"ANKRD55",10776,153,-0.380124999999999,1942367.59245066
"BNIP1",2889,363,1.013125,1942368.86924534
"PDE3A",11285,31,-2.6685,1942370.67460286
"FRMPD4",6853,101,-0.438750000000002,1942373.30932401
"C1orf103",2629,357,0.0712500000000007,1942374.10341268
"RETSAT",12925,52,-0.2313125,1942374.37503573
"ZNF417",2506,317,0.564166666666669,1942375.90566761
"GPR26",3797,312,0.925437500000001,1942380.11351812
"C12orf29",16476,253,-0.455437499999999,1942380.12905625
"RERG",9957,65,0.6571,1942380.32612542
"WFDC9",11361,306,0.39075,1942382.82607249
"ZNF322A",7190,305,0.687,1942390.43139
"CPT2",5982,45,-0.561999999999999,1942391.05265525
"MBD3",6319,358,-0.202749999999998,1942393.19515874
"SUB1",16526,48,-0.865916666666665,1942394.56026726
"MT1JP",89,162,-0.657166666666666,1942394.82562959
"SORL1",58,84,0.210750000000001,1942395.44042802
"RNF31",9341,306,0.469374999999999,1942399.45322036
"LAMB2",16010,364,1.74616666666667,1942400.10815309
"WFDC13",14498,346,-0.0308750000000001,1942404.8570183
"AUP1",12806,340,0.219374999999999,1942405.1260415
"HLA-E",16350,107,1.17165,1942406.25137489
"CLP1",16408,216,-0.0222999999999999,1942407.82844561
"FLJ20309",15514,370,0.636900000000002,1942407.99467319
"TRPA1",2567,374,-1.23525,1942408.81974837
"TSSK1B",1948,45,-0.2985,1942410.37832947
"GPRASP2",5659,297,1.245125,1942411.44705246
"CREB3L2",14618,344,0.978624999999998,1942414.13709157
"CD151",4655,296,0.184833333333335,1942415.99669171
"ITM2C",10236,345,-0.699541666666665,1942416.53130813
"JAG1",16438,48,-0.253833333333332,1942417.81917108
"SEC63",11160,184,0.455749999999999,1942420.83293123
"CAP2",6293,136,-0.133666666666667,1942421.76658875
"TRA16",12702,400,0.718,1942422.01632411
"FAM128B",12594,146,-0.3685,1942423.46597566
"ACVR2B",6279,20,-2.07385714285714,1942424.24648894
"ATP11A",5585,26,-1.52707142857143,1942428.09695
"MRPS30",10304,287,-0.225083333333333,1942428.35367759
"CDH20",9227,20,-0.379083333333333,1942431.1020675
"PHEX",13825,290,1.2145,1942431.61573051
"C21orf45",8135,242,-0.39525,1942435.31569979
"LRRC50",16587,21,-0.398750000000002,1942437.23123628
"FAM73A",13114,225,1.11666666666666,1942441.30892226
"ACIN1",8487,321,-0.24775,1942441.3130849
"TBX19",14846,321,0.545624999999998,1942441.60103899
"MDH1B",17243,388,1.7035,1942445.47600355
"IMMT",15395,276,-0.384625,1942447.6554953
"CEP76",1789,369,0.329,1942448.39732027
"CALR3",7699,395,0.743374999999997,1942449.11116781
"SUHW1",24,24,-4.27462499999999,1942449.47815519
"HIST1H2BG",6097,320,0.196166666666665,1942449.70822377
"KIAA1033",4449,306,0.2374375,1942451.00367562
"SLC34A1",16490,370,0.137625,1942453.22915095
"OR10H1",15621,370,0.59725,1942457.30843453
"APOL2",10877,117,-0.0615500000000003,1942459.93985266
"LRP2",15897,31,-0.52565178571429,1942460.87469386
"NDST2",14739,40,0.227166666666667,1942461.29870991
"DEFB4",9264,135,0.0307499999999998,1942461.80865953
"GCM1",9122,312,0.667687500000001,1942461.85663721
"PALLD",2273,78,1.4509375,1942464.06449169
"TYSND1",8085,332,0.711666666666667,1942464.08441176
"C21orf87",4941,125,0.2601875,1942467.63923763
"HOXB4",2861,255,0.847400000000001,1942469.74488773
"TGIF1",15993,308,0.79125,1942471.83540887
"SLC36A1",12556,42,-0.14475,1942476.95829965
"CASKIN2",13868,274,0.761999999999999,1942477.78730848
"HSH2D",4033,325,0.673874999999998,1942478.39428118
"GLDC",7327,382,-0.279321428571423,1942483.3262284
"KIAA1191",14841,394,1.14181250000001,1942483.87872737
"PIPOX",7622,129,-1.7585,1942484.31594526
"CRMP1",11634,303,-0.760999999999998,1942484.89441665
"TMEM17",8476,152,0.93525,1942485.8389318
"RGAG4",12146,142,0.0391250000000017,1942488.39789848
"KIRREL3",16029,190,-1.35733333333334,1942489.87867658
"MED16",14532,258,0.260874999999999,1942491.3057823
"TRAF3IP2",9867,387,1.88125,1942493.29937106
"LOC388323",3227,352,-1.276625,1942494.65877031
"CPZ",11346,219,-0.528375,1942496.30985128
"KISS1",13987,390,0.652583333333334,1942498.72165375
"TMEM166",7208,20,-2.88508333333333,1942499.63169116
"FGF14",1568,353,1.5915,1942502.74369974
"AGTR1",12322,23,-0.10991666666667,1942502.84725941
"IHPK3",11347,247,0.330833333333335,1942503.41300728
"PATE",15557,342,0.743749999999999,1942504.49124412
"KIF17",2884,274,0.519125,1942504.84915108
"SVIP",6893,176,0.470874999999998,1942506.00352093
"C18orf24",5826,351,-0.608333333333334,1942506.58711213
"C2orf51",10142,388,0.210416666666666,1942506.68641628
"MBD2",477,402,0.482999999999999,1942507.17937446
"SMOC1",8431,162,-2.7974,1942509.07480633
"GPR42",14715,375,0.682250000000002,1942509.28638578
"ERVWE1",6359,327,-0.159083333333333,1942511.12354388
"WISP1",9501,163,1.81911111111111,1942511.98628053
"PRSS27",15604,230,0.408249999999997,1942512.07089281
"RARG",10627,196,0.332416666666666,1942512.13214243
"HYLS1",11597,74,-0.941,1942512.35644761
"LOC253012",13934,199,0.343000000000001,1942512.91981622
"CHKA",3753,69,-1.57725,1942515.56972776
"C21orf121",2067,382,1.785,1942516.2019037
"SMAP1L",8494,98,-0.466499999999999,1942517.94914053
"C9orf142",12485,83,-0.678625,1942519.68055706
"RRM2",1791,47,-4.0503125,1942520.8076988
"CCNB2",659,401,-0.631777777777773,1942521.1720507
"C10orf82",15064,326,2.674,1942521.936971
"TMEM162",4855,104,0.0943333333333329,1942522.41515191
"KCNH4",2533,24,-0.33325,1942523.35121906
"NAP1L1",7096,43,-1.0594375,1942530.05997236
"PRLH",14387,59,-0.3615,1942531.80525442
"PHF16",2380,371,1.0955,1942532.017506
"SLC15A1",16854,39,-0.371166666666667,1942532.64298871
"SERPINE1",12758,152,-2.14185,1942536.88320103
"PPP2R2A",706,20,-1.808625,1942538.21954623
"TWIST1",9786,364,1.44383333333333,1942538.39782792
"RSRC1",13198,132,-0.59525,1942539.65588821
"CCDC32",14375,321,0.783916666666667,1942543.83368706
"WDFY4",12307,45,2.5345,1942545.95608846
"H2AFV",7384,300,-0.2065,1942548.82872887
"GPS2",16174,212,-0.306416666666667,1942550.16239885
"FOXD1",2028,365,-0.725214285714285,1942552.08470403
"FAM135A",1278,61,-1.39735,1942552.80907317
"PSG8",5525,363,-0.501083333333331,1942554.36085907
"PCDHB7",14643,36,-0.630333333333333,1942559.20229935
"CBARA1",15970,241,0.422375,1942560.22233261
"C1QTNF8",4349,363,0.6815,1942562.80655465
"KCNG4",2530,72,-0.0996666666666662,1942565.21556027
"EBP",4885,34,-1.6329,1942566.92463935
"CLK4",8751,35,-0.461,1942567.04638715
"MSX1",8378,396,0.620937499999999,1942569.12470708
"KLF1",16775,185,-2.586,1942574.15353963
"LOC402176",5029,112,-0.962,1942575.37159948
"TDGF1",14887,98,-4.73858333333333,1942576.1166535
"C13orf27",4785,42,-2.021875,1942580.12901869
"NACAD",2404,160,-0.265833333333333,1942580.27698716
"EHHADH",9801,27,-1.62208333333334,1942580.34253563
"C14orf166",10246,20,-0.773875,1942581.36942995
"LOC342897",16432,230,0.71375,1942582.04179648
"SLC25A42",11379,255,-0.302625,1942585.67151322
"C18orf55",13737,399,0.462083333333337,1942586.99486363
"CTSH",10738,298,1.217,1942587.02583424
"ASPHD2",7479,396,1.98824999999999,1942587.92713808
"LOC440258",3262,215,-0.606,1942588.11050983
"FFAR1",1537,373,0.398875,1942589.143403
"MBTD1",9474,254,-1.42425,1942590.8847401
"MYO10",5698,147,-1.60745,1942592.72502829
"EFNB3",5717,393,0.647333333333333,1942595.22699923
"ETNK1",4251,21,-0.938708333333333,1942595.85766976
"ORAOV1",10307,133,-0.694450000000001,1942596.27368887
"ZDHHC14",14896,406,0.6018125,1942596.7747093
"GBP7",111,86,-0.0517499999999986,1942597.61455965
"KIAA1913",4035,364,1.662375,1942598.41171679
"CAV3",2524,139,-0.81805,1942599.27136326
"LIMCH1",12621,236,0.880375000000009,1942599.70361546
"CDH9",16847,326,-1.28,1942599.85763815
"LZTFL1",13277,389,1.1660625,1942604.81655399
"HIG2",9013,143,-0.483749999999999,1942606.14555288
"MYO1F",1962,42,-0.139687500000001,1942607.55599205
"SMCR8",4364,170,0.325875,1942608.48051699
"NCAPH",8202,281,-1.373125,1942610.95654011
"TOLLIP",16101,79,0.2620625,1942614.06398104
"SEMA4F",3108,214,-0.0975000000000001,1942614.37017708
"DEF8",15459,293,-0.729200000000001,1942617.42840081
"TMEM101",6474,392,1.730125,1942618.12767946
"SEMA6C",8328,21,-0.578333333333333,1942619.45988243
"JARID1B",5975,291,1.1034,1942624.20287848
"DEDD",1645,267,0.6498125,1942627.06155316
"ZSCAN4",13197,324,-0.5325,1942630.34240969
"ZSCAN2",10462,30,-0.878375,1942631.41771318
"NOG",14952,342,-1.177,1942636.52790791
"HTR1A",9301,323,0.498,1942638.57078281
"MAP4K3",13420,205,0.126041666666666,1942639.67230658
"TAP1",14264,389,2.9319375,1942643.92165601
"VPS11",10204,81,0.0384375000000005,1942644.54405174
"GAP43",11283,106,-3.194,1942647.23503246
"PDE5A",13756,52,-0.775416666666669,1942649.29159426
"MYL6B",952,77,-0.967374999999999,1942649.57448218
"KCNK12",3738,308,-0.945,1942650.47187573
"ZBTB1",1731,202,0.26775,1942651.74744638
"SGCE",15028,232,-0.265750000000001,1942659.10051228
"SLC17A8",4312,47,-0.127333333333333,1942660.08919324
"ICOSLG",16657,341,0.5643125,1942661.6458587
"CA4",15786,192,-2.08550000000001,1942670.15770148
"TOPBP1",11961,136,-1.084,1942676.35470092
"F10",709,126,-2.9295,1942678.51782112
"OR2F1",11603,105,-0.0296250000000005,1942678.59837658
"RAP1B",3906,36,-0.1670625,1942681.71431944
"STK11IP",8203,52,-0.553875,1942682.85913432
"EPO",9789,211,-2.78191666666667,1942683.68558566
"MT1H",2026,172,-0.94975,1942685.60752981
"RNMTL1",12825,361,0.549874999999999,1942686.27831092
"SMARCE1",6508,24,-0.596538461538461,1942692.88301113
"LIMS2",6609,325,1.75416666666667,1942694.34636505
"MGC45491",6632,315,-0.944050000000001,1942694.82952593
"HIST1H3B",7811,308,-0.0126666666666672,1942694.84783373
"ZNF134",14475,341,0.614041666666666,1942697.87136858
"PENK",11050,53,-1.28691666666666,1942699.42895518
"LINGO4",10674,157,0.230250000000001,1942699.78558067
"SERTAD1",15518,314,1.0165,1942704.30513925
"MPFL",3346,164,0.2195,1942706.82766811
"LOC541469",15554,200,-0.200500000000004,1942707.72899747
"IL17RB",1466,331,0.82406250000001,1942708.32336347
"SSX5",15129,341,-1.07875,1942710.99082535
"LRP1",9364,70,0.0464166666666661,1942712.23080891
"RFX2",1070,400,1.44966666666666,1942712.89904293
"PTPRM",7451,98,-0.7315625,1942713.02917477
"CYP3A4",15146,75,-1.79925,1942720.89727265
"ZNF99",9542,28,-0.741937500000001,1942722.69509595
"C1orf56",7841,242,0.339499999999999,1942725.60735979
"HIP1R",9554,27,-0.292750000000001,1942731.45625552
"DHX36",2113,343,-0.269375,1942732.88176441
"TFE3",13363,128,0.170625,1942733.58081841
"C19orf19",1906,285,0.539875,1942737.81543923
"SMG1",7047,351,-0.2428,1942738.26262897
"ATF7",4576,401,1.33008035714285,1942741.93448076
"COL14A1",16923,292,0.982750000000011,1942743.09848897
"TFAM",15763,270,-0.309166666666667,1942743.25864861
"GCDH",2736,298,0.20775,1942743.76683385
"CXorf58",12206,382,1.08325,1942745.33417858
"VAMP1",16348,289,-1.259625,1942750.32746617
"HGSNAT",17195,30,0.241428571428572,1942752.67861434
"LOC374491",11430,276,-0.288625,1942754.25311319
"C17orf57",7051,395,0.926249999999998,1942756.67940863
"WDTC1",11407,374,0.932125,1942758.49995542
"KIAA0907",14694,76,-1.66365,1942759.71878646
"CSRP3",2454,344,0.474625,1942762.15963809
"NDUFA12L",6344,34,-1.6249,1942763.8807459
"NPFF",1644,48,-0.960625000000002,1942765.07583201
"FARSA",13764,91,-0.891749999999999,1942765.24478703
"EXOSC9",10082,35,-1.391875,1942767.37720196
"DRG2",1062,186,-0.36,1942767.99602314
"DDIT4L",434,174,1.277,1942768.30920527
"GPR151",12127,94,0.41475,1942769.23687822
"CX3CR1",13984,200,-1.7375625,1942772.54131159
"C4orf31",5543,307,0.610750000000001,1942776.34204032
"C20orf74",2131,404,2.037875,1942776.72414527
"CACNG5",13080,197,0.20275,1942777.49511525
"KDELC2",7717,232,-0.669375000000001,1942777.62143769
"PTK2B",5499,229,-0.329625,1942777.94505018
"C4orf35",4636,21,-0.27125,1942784.76148508
"DOK5",879,226,-0.239124999999995,1942784.83015063
"CDADC1",5758,59,-0.326166666666666,1942787.73503438
"NEIL1",4479,80,0.0983750000000021,1942789.49745266
"DDX28",14660,196,-0.3045,1942789.60880556
"PDZRN3",11030,197,0.6440625,1942789.97818441
"ZNF639",16452,20,-1.31275,1942790.36628474
"MSH4",11470,20,-0.66175,1942797.10363301
"ADAM11",11837,65,-1.54408333333334,1942797.25734746
"ITGAL",14047,162,0.243,1942798.28302081
"LOC283152",271,405,2.697,1942798.67391878
"SERTAD3",8251,65,0.975749999999998,1942799.44021752
"EPS8L3",2538,334,-0.0167500000000003,1942801.49233323
"CA1",8655,387,-0.500291666666667,1942801.93147746
"PGLS",6412,373,0.934,1942802.7389298
"ADH5",13162,22,-1.22808333333333,1942803.76657599
"MSL2L1",1932,133,-0.1005,1942809.51048846
