"","number","idx","exp","MSE"
"ADAT3",8432,66,0.0175833333333332,1445976.44909863
"ZNF313",10511,55,-0.783928571428571,1445979.42104431
"XAB1",5343,123,-0.333625000000001,1445981.63775812
"HTR1A",9301,130,0.0841666666666666,1445981.73773528
"CD36",5623,25,0.561857142857142,1445981.77672248
"TEX15",7625,227,-2.51941666666666,1445983.8824015
"MIOX",6729,32,-0.325125,1445985.39720374
"ISG20",1836,20,-1.2284375,1445985.81432936
"GPR120",7468,348,1.5145,1445986.60418695
"KIF21B",2060,196,-1.238,1445987.1221076
"MRPL34",4553,30,-0.75925,1445988.76997538
"SIRT4",10035,299,0.577125,1445992.14877907
"C14orf100",7630,32,-0.216687499999999,1445993.65738116
"STX16",2057,83,-1.4906875,1445996.07252291
"EMR4",5349,52,-0.164583333333333,1445996.61106215
"CEP57",6480,157,-1.245875,1445998.00863742
"WDR72",14806,205,-2.00983333333333,1445999.59289606
"GPR172B",6240,247,1.48958333333333,1446000.93404329
"ATXN2L",5370,187,-1.08654166666667,1446001.16977171
"OCA2",15131,221,-3.9775,1446001.4394138
"SLC5A8",14051,265,0.0952499999999966,1446004.72209503
"INSIG1",7623,373,-0.737916666666668,1446005.15757627
"SLC6A4",3337,78,-2.5965,1446005.78032772
"PDLIM5",3268,28,0.245107142857145,1446007.71542741
"ICAM5",10822,74,-3.24958333333334,1446008.8362766
"TCEAL4",12370,144,0.601999999999999,1446009.39381235
"TACC2",10878,302,0.956062499999996,1446010.45636334
"FGFBP3",3372,74,-1.9048125,1446010.56212912
"TDO2",15035,377,4.16075,1446011.68903037
"ARHGAP15",8953,190,-1.047625,1446011.94791801
"EP400",15318,242,-0.277035714285713,1446012.2802737
"FAM92A1",3757,25,-2.79758333333333,1446013.13807936
"GIP",16434,177,-0.0997499999999999,1446013.96501312
"TIMM50",9668,218,-0.376,1446014.47433032
"C10orf25",8744,194,-0.684500000000016,1446014.73812616
"ZNF264",9091,141,0.706583333333334,1446015.96306239
"C11orf31",17159,145,0.20325,1446019.26874493
"ERCC8",397,79,-1.473625,1446020.43501692
"EIF3J",705,357,0.0404999999999996,1446023.81545184
"ETS1",12679,123,-0.696166666666667,1446024.23845217
"FKBP8",2757,377,0.485833333333329,1446025.14267911
"TMEM4",11915,339,0.204687499999999,1446025.46336402
"GPHA2",5962,352,-0.0652500000000011,1446026.24295873
"CCDC128",17105,44,-0.5099375,1446026.43913704
"ZCRB1",15277,338,0.423083333333335,1446026.4901209
"HSD11B1",10731,30,-0.243749999999999,1446027.96938238
"OR5B3",17028,87,0.00300000000000027,1446028.99512042
"ZNF160",9512,94,-0.1715625,1446031.14608302
"PRAC",5183,369,-0.313375000000001,1446035.92147344
"SLA",13346,206,1.61025,1446037.66820417
"LOC402573",11805,33,-1.231375,1446040.77929114
"HDHD3",13672,220,0.5555625,1446040.92748825
"GABRB2",14411,255,0.345250000000001,1446042.76169099
"KLHL6",285,262,-0.542083333333334,1446042.79122894
"TMEM184B",8133,100,0.4345,1446043.13191517
"RBM17",13107,24,-0.56875,1446046.55885227
"MADD",10231,34,-0.61025,1446047.36641731
"tcag7.1136",7556,371,0.985750000000002,1446049.65778887
"HGS",11873,321,0.400541666666667,1446050.43987555
"CSRP2BP",4790,205,0.33625,1446051.57580251
"GEMIN8",3414,343,1.05483333333334,1446052.53625815
"FZD6",2000,279,0.836250000000001,1446053.66332734
"KIF3B",1572,20,-0.293026315789474,1446055.71183993
"MYL1",10247,98,-1.89683333333333,1446055.91296802
"MTFMT",7965,76,-1.41875,1446057.52775399
"CSTB",5260,66,-0.792624999999998,1446059.21056092
"BCL2L13",10294,218,-0.0767083333333332,1446059.51502518
"PITPNB",2145,309,0.3400625,1446060.5446691
"MYO5C",4568,333,1.63325,1446062.77914086
"RAB3B",3938,370,-1.018125,1446067.58521633
"CDC42BPG",12238,76,0.0827500000000004,1446067.84108221
"KIAA0922",13794,155,-0.329062499999999,1446072.18227649
"UNC119",2001,58,-0.359916666666666,1446075.70182395
"DDX54",16986,215,-0.1625,1446075.99966085
"KLF11",11963,260,0.5505,1446076.69999503
"KBTBD7",6531,372,1.94775,1446082.29974815
"LOC440258",3262,35,-1.67866666666667,1446083.2596114
"AJAP1",11377,227,-1.95335,1446083.34080674
"DYNLRB2",1534,235,3.186,1446084.4897067
"FLJ33790",4667,373,1.8558,1446084.74689109
"XAGE3",8482,26,-2.96325,1446085.71376437
"ILVBL",10635,114,-0.7695,1446086.40184614
"ENTPD5",1594,143,0.0508333333333334,1446086.6619413
"FLJ14816",14934,47,-1.2745,1446087.06315149
"TAP2",9382,79,-0.2666875,1446087.16924849
"TRH",16442,203,0.919249999999999,1446088.22998568
"SLC12A5",1889,361,-0.130875,1446089.54465402
"JARID2",16939,191,-0.726000000000001,1446091.40449962
"MAZ",3776,218,-0.278708333333333,1446092.77002554
"AP3S1",16992,27,-0.630625000000003,1446092.89373093
"MS4A6E",3785,223,0.273833333333333,1446093.64600064
"TXNDC6",12967,348,0.358650000000001,1446095.57664032
"GFER",11652,367,1.25808333333333,1446096.56545711
"RNPEPL1",14065,296,0.546499999999999,1446097.51995081
"FLJ13195",10480,75,-1.28225,1446098.87887548
"SNX3",4048,252,0.342500000000001,1446100.86648117
"ZDHHC3",642,196,0.19875,1446104.04117448
"ADAM30",14090,34,-0.194,1446106.08465937
"GAST",7019,20,-0.666750000000002,1446107.40956451
"TLR9",6311,65,-1.96975,1446108.49383051
"NFRKB",6847,42,-1.1215,1446108.49385225
"SERPINA6",16269,122,-3.57325000000001,1446110.32804273
"TMCC2",5671,360,-0.0406666666666679,1446110.66724864
"NUP35",15707,123,-0.677375,1446111.38359065
"SNX16",4464,213,0.629999999999996,1446112.14398226
"OR12D3",14077,97,-0.0304999999999999,1446112.64632398
"OR10H2",11302,114,0.325625000000002,1446112.71667656
"CDCP1",12840,32,-0.179833333333333,1446116.36050367
"ZNF181",10919,243,0.834,1446118.18803941
"C1GALT1",6940,161,-1.679875,1446121.39217354
"ENTPD7",9031,359,1.99066666666667,1446123.77975329
"FKBP6",9784,310,-0.2355,1446125.49754008
"SGIP1",5677,262,1.83400000000001,1446126.94462041
"CD37",6035,373,2.27725,1446126.97423657
"SLC36A2",16984,24,-0.392333333333334,1446127.67973145
"FAM27E3",3429,43,-3.00825,1446128.71127353
"SMG1",7047,330,-0.24365,1446131.3034541
"NDUFB6",3712,37,-0.898125000000001,1446132.00674527
"FXC1",10867,334,0.919,1446132.27445221
"GPBP1L1",13319,193,0.2731875,1446133.02198335
"ADAMTSL3",15101,165,2.22855,1446133.94078274
"ATAD4",7367,71,1.52716666666667,1446134.13185428
"SMEK1",14478,289,0.394000000000003,1446135.62565343
"NDUFA11",16323,289,0.0347500000000016,1446138.23479724
"KIAA0082",5669,239,-0.220125,1446138.75452356
"GRM5",14783,161,0.151000000000001,1446139.21906318
"CLASP2",16717,197,-0.109000000000001,1446141.20464947
"MORC2",2024,133,0.0215625000000001,1446142.68442794
"XPA",16895,233,0.805874999999999,1446142.73407583
"ATP2B3",9703,357,0.687875000000003,1446143.82363071
"SERHL",6535,115,1.195,1446144.01064783
"MED24",11691,34,-0.645187499999999,1446145.55312228
"GPR115",3926,198,-1.09475,1446145.66179237
"INSIG2",14642,30,-1.82025,1446146.36218166
"MPP5",15924,69,-0.25,1446147.28417062
"SGPL1",7802,348,1.884,1446148.60184374
"FZD4",9747,113,-0.280958333333333,1446149.18915971
"AOF2",5862,119,-0.902666666666666,1446149.63807722
"NFKBIL1",13652,48,-0.321416666666667,1446150.96089665
"NGDN",11085,23,-0.91875,1446151.35372849
"TLOC1",5335,51,-0.0346499999999998,1446152.48713639
"FLJ90709",1715,210,-0.296666666666666,1446154.95281365
"WDR36",10182,374,-0.467625000000001,1446156.68609237
"FAM22D",2468,279,0.849250000000001,1446157.4414148
"PTPRH",4622,55,-4.110375,1446158.67813271
"CABP4",12547,359,1.5075,1446158.80657436
"TEC",14837,186,-0.822666666666667,1446158.93343993
"ZNF750",9146,79,0.218916666666667,1446159.78021017
"OR4N2",12878,281,0.65175,1446159.83735977
"CSNK2A2",13466,102,-0.85725,1446162.90235059
"DRD1IP",15056,329,0.685249999999999,1446163.75227143
"DUOX1",3807,307,2.45125,1446163.86240088
"TSGA10",14276,221,2.17487500000001,1446164.85846332
"STK38L",16507,377,2.08925,1446165.99943415
"PHOX2B",7916,21,-0.372750000000003,1446167.56878252
"PER2",3706,291,1.49608333333333,1446168.46071904
"ST3GAL2",8216,75,-1.42175,1446169.71332487
"LHX6",16936,344,0.901833333333333,1446169.73388259
"PCTK3",6995,261,0.145875,1446171.45185609
"SREBF2",6998,156,-0.797312499999998,1446172.97562115
"ATP6V1F",13589,134,-0.0527499999999995,1446173.26388877
"DSG2",12133,347,1.665125,1446174.2343631
"CCNY",123,226,0.361,1446175.93371681
"DHX57",1759,131,-0.346125,1446177.63557939
"RPL8",7492,42,-0.095199999999999,1446178.77595168
"PIGA",1717,25,-0.909833333333333,1446178.95176624
"ZC3H12C",2682,53,-2.0055,1446180.45622479
"MYLIP",3841,378,1.0621923076923,1446184.87124306
"SNX22",9543,37,-0.0761666666666667,1446186.46011805
"TRPM7",15743,101,-0.514249999999999,1446187.64757165
"CENTB5",11633,364,-0.244416666666667,1446189.65349743
"WDR54",7762,262,-1.00933333333333,1446190.26453036
"LMOD3",15310,248,0.239916666666666,1446192.0795115
"AKAP6",7233,372,0.375625000000001,1446192.30975524
"ITGA5",13003,25,-1.721875,1446193.04084119
"LOC554175",15281,215,0.0244999999999999,1446193.12151304
"ST7L",587,47,-0.0235833333333326,1446194.70129387
"CLCNKB",9220,24,-0.1355,1446196.19800517
"ZNF511",9075,346,0.487500000000001,1446196.25241045
"PNN",15107,376,-0.5053,1446197.06439144
"B3GALT1",2086,80,-1.34941666666667,1446200.30484154
"C14orf94",3312,181,-0.51,1446201.9303846
"PLSCR1",11551,141,0.374416666666667,1446201.9864834
"ATAD3B",6732,371,-0.430833333333334,1446203.82595744
"SPTBN5",16632,279,2.18341666666667,1446203.95491641
"MRPL10",10886,25,-1.25225,1446204.24293634
"NRK",3220,161,-0.101583333333334,1446205.2747145
"AHNAK2",10770,39,-1.62466666666667,1446205.99971587
"PRDX6",11993,363,-0.025124999999998,1446209.29514277
"KIAA0574",13554,362,2.005125,1446210.4087217
"HIG2",9013,367,1.030375,1446210.86991146
"SEDLP",13676,28,-0.150875000000001,1446210.86991146
"CLCA1",8999,323,0.64125,1446211.99786726
"PROP1",2232,192,0.604750000000002,1446213.44719639
"C3orf57",1884,62,-6.35137500000001,1446213.52674981
"MYST1",12438,201,-0.112916666666667,1446213.71048533
"FBXO31",13144,141,-0.542916666666666,1446214.93354145
"ARHGEF19",5352,61,-0.121874999999999,1446217.58930648
"MED4",16793,153,0.02,1446218.26924536
"GC",6831,225,-0.308124999999999,1446218.94116426
"GABRQ",15409,258,-0.2575,1446219.73229593
"MAP2K1IP1",12667,58,0.174000000000001,1446221.19954753
"ANAPC2",14702,30,-0.930666666666667,1446222.20237686
"MCF2L2",15077,57,-0.485916666666667,1446222.7160292
"RBX1",5872,283,0.0855000000000022,1446223.02646617
"HOMER3",11964,53,-1.04466666666666,1446223.29592321
"CD52",8390,50,-0.655000000000002,1446227.21470968
"PRDM8",14626,86,-0.0547500000000005,1446231.56814209
"CNIH4",3010,370,0.834416666666666,1446235.24591009
"CD72",13486,129,1.263375,1446235.26965119
"NR2F2",15686,273,0.899875,1446238.41660556
"LPIN1",7547,357,0.185999999999996,1446238.79756197
"SLC2A9",12911,210,-0.11725,1446239.16694591
"FARSA",13764,125,-0.789916666666668,1446239.74807974
"LINCR",357,29,-0.596625000000002,1446241.72918084
"DAND5",355,338,-0.584249999999998,1446241.89524157
"TPTE2",9100,284,0.215833333333333,1446242.14129352
"TRIM3",7817,373,2.190375,1446242.73996449
"KRT19",7393,60,1.07133333333334,1446243.29484275
"FLYWCH1",5583,333,-0.0485000000000003,1446245.25988088
"OLFM3",11813,178,0.191083333333333,1446245.37252573
"KIAA0828",6247,294,0.250875,1446245.49871505
"RNF7",4699,360,0.916374999999999,1446248.61450689
"SFTPG",7043,280,0.734583333333334,1446250.59898469
"TREM1",953,197,1.944625,1446250.72694058
"FAM24A",207,352,0.82675,1446250.76391133
"OR7A10",8761,338,0.73775,1446253.65289006
"ARL2BP",2417,54,-0.136,1446253.67948027
"PRKCH",11725,30,0.741125000000005,1446254.1443687
"KCTD7",1961,21,-0.642500000000001,1446254.83632837
"RNMT",5279,93,-0.804124999999999,1446254.99668067
"CLCN4",175,210,-0.183583333333333,1446255.74951506
"FSIP1",196,307,5.21375,1446256.51391902
"ENPP7",690,353,0.439,1446256.87540578
"ACADM",13617,35,-1.3810625,1446257.17058413
"FLYWCH2",6986,53,-0.0740624999999999,1446257.39577136
"PVRIG",14344,23,-2.45916666666667,1446257.98710883
"GAPDHS",10872,201,0.0966250000000001,1446258.3327902
"SPATA12",15507,361,0.38775,1446259.95427861
"C21orf7",7341,28,-0.845416666666667,1446260.43421221
"ADIPOR2",10683,139,0.122875,1446261.59071992
"GJA4",5753,373,4.245625,1446262.06553082
"IL8RB",6405,106,0.682,1446262.6576114
"ELK1",10419,94,-0.592200000000001,1446262.66443671
"LYK5",12429,319,-0.0761249999999989,1446262.93786941
"HOXD13",15406,301,-1.3785,1446263.30394324
"SLC22A9",2128,191,-1.12433333333333,1446263.36126817
"COMMD8",2753,280,0.26,1446264.0615522
"MYLPF",5951,82,-0.841966666666668,1446264.19419085
"MTMR3",2092,194,0.842083333333336,1446265.95340812
"RASL11B",15895,363,1.9375,1446266.37287935
"SLC19A2",7641,69,-0.391250000000001,1446266.51734055
"ANKRD49",8923,183,-0.185250000000001,1446267.48664435
"SPINK7",16626,74,0.152,1446270.04678067
"BARD1",15530,375,0.504833333333334,1446270.06724376
"NCOA5",11396,185,0.689083333333333,1446271.07960813
"ZNF223",15639,166,0.276500000000001,1446275.01251358
"TMCO2",12097,360,0.621416666666666,1446278.95356648
"SMYD3",8823,53,-1.2482,1446283.13761275
"AKT2",639,235,-0.328892857142858,1446283.75696801
"ZNF142",2902,309,0.842749999999999,1446284.21295655
"ADAMTS7",9822,375,0.799849999999995,1446284.50649599
"C12orf65",15474,333,0.0652999999999999,1446287.51352514
"PLS3",11315,29,-2.075625,1446287.64249778
"SLC38A1",10664,314,1.536375,1446291.00993754
"IQCH",7813,203,0.5229375,1446293.37040041
"CCDC82",10491,47,-2.45429166666667,1446293.42374367
"SPSB2",15582,197,0.20075,1446295.47976914
"ZNF155",14647,361,0.771083333333337,1446296.00764327
"ZNF364",11943,368,1.1235,1446299.01971827
"MICAL3",4004,157,-0.597625,1446299.45815773
"PROC",13571,203,-3.1885,1446299.9043272
"ILF3",16680,51,-0.863027777777778,1446300.05474748
"NT5E",4746,266,-2.4863,1446301.14376701
"SEMA4G",14860,285,-0.722,1446301.16000416
"PRKAA2",14625,20,-2.20666666666667,1446302.92573613
"COTL1",16798,340,0.134299999999999,1446303.07874355
"PFN4",7037,295,0.742874999999999,1446306.46353299
"TMSB4Y",16755,38,-1.11825,1446306.82567865
"hCG_1995786",12674,229,-0.153583333333333,1446309.46237235
"LMX1B",4193,61,0.359333333333334,1446311.10030216
"ADA",12413,33,-3.94099999999999,1446311.81725383
"PIAS1",9224,23,-0.684499999999999,1446312.12076372
"C14orf149",13239,142,-1.06633333333334,1446312.37627282
"YTHDC1",6464,24,0.0141428571428567,1446313.33462524
"GPR83",14151,43,-0.174,1446313.92042469
"SLC38A3",2907,40,-1.6636875,1446315.03466299
"C14orf172",779,59,-0.290249999999999,1446315.28137247
"HISPPD1",9938,22,-1.081375,1446317.5574096
"LOC388419",2767,352,0.678500000000005,1446318.43995133
"PIP5K3",6749,359,-0.00383333333333371,1446318.54088482
"SGCA",3934,272,0.982249999999999,1446318.7077429
"TPCN2",10181,97,-0.411583333333333,1446319.01336695
"TMEM139",2214,41,-0.982458333333336,1446320.45692341
"C21orf84",8557,375,-0.0926249999999958,1446323.92362842
"TMEM150",8024,114,0.31695,1446325.13120055
"ZNF428",16823,285,0.862125000000004,1446325.55482875
"MLKL",13903,187,-0.848916666666666,1446326.15210903
"MLN",6783,44,-0.764800000000001,1446326.70631188
"PPP2R1B",7880,40,-1.2136875,1446329.54339911
"KCNH3",4925,96,-0.330625,1446329.84359917
"C5orf27",13831,286,0.490312500000002,1446337.8774524
"ZNF746",3096,81,-0.198875,1446338.74699223
"RP4-747L4.3",1059,47,-0.611250000000002,1446341.73840924
"SLC9A1",8418,34,-0.203799999999998,1446342.42356758
"MDN1",10656,311,-0.5720625,1446344.46383552
"TNNI2",3617,358,-1.26508333333334,1446345.50769367
"GML",117,323,0.6935,1446346.88946744
"UCK1",7038,37,-0.859000000000003,1446348.68007932
"ZNF792",12273,162,0.625625,1446349.71304834
"DBNDD2",14179,318,2.237,1446349.85242159
"TBC1D12",1178,20,-0.156833333333335,1446350.53838696
"GPR135",9086,94,-0.658687499999998,1446352.42608188
"GAB3",15981,199,-0.453416666666667,1446352.45483187
"ZNF77",6384,150,-0.23425,1446354.94924785
"RPS5",15235,141,-0.899583333333334,1446355.34542929
"KCNJ13",6779,52,-1.346375,1446357.58210562
"IFNAR1",9106,205,0.2835,1446357.58378865
"ARD1A",11572,134,-0.486416666666667,1446357.67814621
"FKBP1B",3722,33,-2.74062500000001,1446362.75935895
"TBK1",7740,44,-0.208375000000001,1446363.65703687
"CTDSPL2",5553,136,-0.471375,1446365.52217141
"CCDC138",3559,257,-1.54625,1446365.71207674
"AQP3",2890,293,0.5965625,1446366.01628229
"RTKN",17116,136,0.380166666666664,1446367.057128
"AP3S2",10909,29,-0.253749999999999,1446368.68464686
"LOC728635",16304,47,-0.69975,1446369.38529441
"SNRPN",1822,291,-1.432375,1446374.80464793
"RRH",2651,295,0.699750000000003,1446376.92708319
"CLEC2B",7821,338,0.671000000000002,1446377.42273678
"ZNF383",17256,220,0.153125,1446378.41185238
"MARCH5",5688,249,0.651375000000002,1446382.27892644
"S100A14",3602,269,2.88725,1446383.58164351
"GPATCH8",321,23,-0.505625000000002,1446387.07664313
"USH1G",6217,179,0.0412499999999996,1446388.75893178
"CDH10",11019,240,-3.39883333333333,1446390.53495009
"BZRAP1",6605,33,-0.320416666666666,1446392.55809907
"LRRTM3",208,177,-1.04,1446393.28857259
"PLA1A",1356,355,1.7555,1446394.60245161
"SGTA",13733,64,-0.824333333333333,1446395.11292361
"USP16",5642,86,-0.160875,1446396.33223927
"ZNF227",13266,185,0.106666666666667,1446397.60668808
"C6orf134",7642,284,0.693625000000003,1446400.10146381
"GTF3C4",10534,365,0.34625,1446400.28531388
"SAE2",9178,144,-0.44095,1446401.97942689
"MBD3L2",13031,243,0.3245,1446404.085744
"C14orf179",1665,373,1.7605625,1446404.43774612
"SUGT1L1",5216,206,0.550000000000003,1446407.5654983
"FAM101A",8243,342,3.21891666666665,1446408.12876443
"ADH6",8607,366,-1.59591666666666,1446408.99453104
"OGFR",8446,311,0.786249999999993,1446410.16688255
"FLJ10769",9503,218,0.755875000000001,1446411.10668203
"SP4",13521,368,0.69075,1446411.60995417
"PPIH",7154,34,-1.22758333333333,1446414.0558552
"SDCCAG10",13442,147,-0.755750000000001,1446417.19010762
"CTR9",15726,51,-0.153874999999999,1446419.62207591
"RPL23",17035,255,-0.238035714285714,1446424.08967624
"ZNF461",1595,363,0.5579375,1446424.77436288
"C19orf63",17174,52,0.431375,1446426.93384855
"MTAP",15885,64,-0.6589375,1446428.89768628
"MYO1C",5590,146,-0.2716875,1446429.10204698
"ACSL4",3261,346,-0.672625,1446430.5771922
"P2RY10",766,365,2.69458333333333,1446431.5112034
"MMRN2",9894,341,3.51166666666667,1446432.21626087
"MGC33894",882,322,0.541124999999999,1446432.60866643
"CUL4B",291,57,-0.23815,1446435.22322105
"ITM2C",10236,222,-1.26675,1446437.21666471
"FAM102B",14224,370,0.955416666666666,1446438.38276242
"SF3B14",11746,23,-0.819625,1446438.77662099
"TSGA10IP",5990,69,-1.52325,1446442.08996069
"EOMES",15631,359,2.75108333333333,1446442.89797077
"GRK6",12009,282,0.0392499999999996,1446444.22089092
"FAH",1849,229,0.575312499999999,1446445.35713902
"BGN",4835,99,1.007375,1446446.98185122
"TAT",3923,249,0.4725625,1446447.2835417
"CFHR2",14904,21,-0.0858749999999992,1446448.27245942
"SMC5",12760,98,-0.792392857142857,1446448.5476344
"CPLX2",15932,284,-1.28485,1446449.86889978
"DRAP1",1958,190,-0.29375,1446450.29585052
"NR2C1",3058,377,-0.271875000000001,1446450.90797039
"TUSC1",14864,160,1.799,1446453.07891761
"C1orf176",7854,347,0.836124999999999,1446453.53945473
"PSG11",16134,335,0.0977333333333331,1446453.7245251
"IRX6",2822,57,-0.1826,1446454.43771104
"C5orf30",749,23,-0.986625,1446455.03512405
"FLJ31568",1723,249,0.282625,1446457.1671533
"KIAA1147",12262,292,1.08422727272728,1446457.52271151
"PLEKHG3",5777,65,0.214500000000002,1446458.66079766
"SLC30A1",13768,343,0.492499999999999,1446458.99366908
"MTR",11111,341,-0.0865833333333332,1446459.26889177
"NLRC3",9832,42,-0.334625,1446461.72593749
"FLJ13231",4083,111,-0.603749999999998,1446462.03981225
"ZNF592",10745,366,0.640999999999999,1446462.21522277
"KATNA1",16396,94,-0.58575,1446462.76046187
"CCBP2",16298,291,0.59525,1446464.37347631
"MALAT1",6388,40,-1.529875,1446466.02158769
"COL4A2",2789,203,1.6065,1446466.91378267
"NPAS3",4317,69,-1.114625,1446467.87610274
"ACSBG1",7236,32,-2.23325,1446468.3571368
"MIA3",13928,303,1.52408333333334,1446469.92953313
"FAM62A",3634,369,0.747875000000003,1446470.38571071
"EVI2A",10987,316,-0.168374999999997,1446471.05382667
"RCN2",1045,223,-0.543666666666667,1446471.4400049
"ZRANB2",14569,368,-0.205833333333332,1446474.59400768
"KDELR3",5943,327,1.28441666666666,1446477.23595414
"PHF1",2441,30,-0.674500000000002,1446480.73149212
"RLN3",4012,140,0.141875,1446481.51866929
"WASF3",5939,180,-0.351458333333333,1446482.36017896
"TNFRSF13C",16698,22,-1.085375,1446482.38300185
"RPGRIP1",12022,282,1.59525,1446482.78028143
"SCN8A",12833,98,-1.356875,1446484.21825644
"CXXC6",13618,33,-3.7840625,1446485.15702325
"APOBEC3A",13414,380,4.23333333333334,1446486.32139995
"NLK",9377,365,0.653000000000002,1446486.43190597
"TRIM5",1038,36,-0.5281875,1446486.68863299
"LTBP3",5400,135,0.692166666666666,1446487.83558494
"DPYSL5",1427,20,-1.0185,1446488.64946756
"H1F0",10327,365,1.868,1446490.82774993
"TCFL5",9125,287,-0.669833333333333,1446492.97641219
"SH3GLB1",5630,224,0.711375,1446495.4703662
"OR5D16",14736,186,0.432000000000002,1446495.83537757
"CLIP2",13426,249,-0.425875,1446497.38918041
"SCLY",1592,366,-0.465,1446499.94121917
"UBE2I",5580,338,0.141,1446501.51359227
"DKFZp686D0972",3817,78,-0.0336249999999994,1446501.57206817
"NOL9",10638,359,-0.0662500000000005,1446502.39528267
"C21orf33",791,20,-0.560625000000001,1446504.04350248
"MOCS1",7095,305,0.348416666666666,1446504.7177261
"C19orf51",7033,221,-0.447,1446505.41084413
"ARL5A",9798,233,0.2535,1446506.66069246
"TBX18",11590,70,-0.544750000000001,1446506.96765175
"PDE8A",3589,178,-1.3158,1446507.33435889
"CNIH",2411,29,-0.850250000000001,1446507.72285103
"OR1S1",2039,28,-0.28175,1446507.96594936
"PLD1",15385,43,-1.6808,1446509.70558347
"PEX5",11676,96,-0.914750000000001,1446512.61658508
"SMOC2",9266,375,5.67416666666666,1446512.97398999
"RAB33B",93,353,1.57016666666667,1446514.91719425
"ADARB1",2783,271,-0.4958125,1446515.47729089
"MRPS30",10304,167,-0.977083333333334,1446516.85053898
"PRKACA",3137,197,0.120625000000001,1446517.19203795
"SPEN",12289,351,0.327888888888889,1446523.38392264
"OR52M1",10444,20,-0.30325,1446526.0128455
"NF1",13413,228,0.181416666666666,1446526.60174865
"SCT",695,107,0.657,1446526.72207454
"JMJD4",15943,214,0.423374999999999,1446528.08488583
"GMFB",13278,68,-0.368,1446529.49230323
"BRD7",2910,232,-0.149625,1446530.21864215
"SEPX1",8323,373,1.28649999999999,1446532.70546038
"C20orf175",7658,352,0.420375000000005,1446536.9774839
"LOC441177",12131,21,-2.1855,1446538.54231956
"HIST1H4C",15099,72,-2.20016666666667,1446540.98997403
"CST2",17150,28,0.00325000000000228,1446542.1684231
"NAGA",12149,81,0.167083333333335,1446545.76453767
"GRB14",12377,78,-1.71962499999999,1446548.30750104
"LOC388381",541,64,-0.495375,1446549.14142172
"CREB3L4",7066,232,2.677125,1446549.58425853
"FLI1",13459,22,-1.21775,1446549.58490947
"KLRC3",6178,201,-3.46424999999999,1446552.16313352
"ARSB",1418,259,-0.866833333333332,1446552.99358301
"PCBP3",6850,153,-0.599416666666666,1446553.29048292
"DNALI1",3551,376,5.03675,1446553.66477236
"TMEM141",10727,312,1.019,1446556.40338654
"RP11-529I10.4",15272,71,-0.11425,1446559.07178135
"ARHGAP9",8266,30,-0.219375000000001,1446560.6817542
"PCBD2",15612,22,-1.06433333333334,1446561.95072773
"RNF144B",10501,194,2.72699999999999,1446562.14841494
"CHD4",14847,295,0.191375,1446563.44201549
"DEFB123",12883,45,-0.23725,1446564.1908268
"SMAD4",14503,284,0.453499999999996,1446565.5954378
"TDH",1419,216,-1.75625,1446566.34276624
"AMELX",13344,72,-0.303,1446567.5404791
"ZNF488",12824,32,-1.48525,1446568.92053258
"KIAA0256",12122,382,1.6174375,1446570.67525171
"FLII",9779,32,-0.602625,1446572.09385036
"THEX1",2426,344,0.210250000000003,1446573.42281079
"C20orf71",8040,129,-0.107249999999999,1446573.88438058
"CDC27",7122,101,-0.94675,1446575.25025143
"MYO3B",14143,348,0.556874999999999,1446575.2572679
"TIGD6",1154,336,1.34108333333333,1446576.18396678
"HSPA14",11527,236,-0.396124999999999,1446576.43729411
"STK40",2428,92,-0.639875,1446576.93569815
"CABC1",2004,20,-0.9939375,1446577.44074232
"SLC25A3",13016,67,-0.5454375,1446578.36701478
"DALRD3",14609,301,1.209625,1446578.88975633
"TMEM126B",10696,164,-0.923416666666668,1446579.10004674
"ARFGAP1",14050,362,-0.0630000000000003,1446585.26699715
"SUMO3",5803,56,-0.660500000000001,1446585.84576101
"SLC29A4",570,142,-0.772249999999998,1446587.87765924
"LPPR4",365,34,0.668624999999999,1446589.26861945
"KIAA2018",2293,378,1.2265625,1446589.92815535
"EIF3K",6385,54,-0.3831,1446590.24765706
"C19orf20",12435,367,1.15500000000001,1446595.65354105
"SERPING1",2333,332,3.47491666666666,1446597.05328326
"VASH2",15725,21,-1.438375,1446602.06470173
"C10orf65",3538,25,-2.74399999999999,1446602.1834259
"PPP1R16B",10654,375,1.4125,1446602.66893791
"PARP2",5886,351,-0.238499999999997,1446603.81838495
"MPP2",5835,281,-0.196,1446606.70073071
"LOC554207",9358,249,-1.64783333333334,1446608.05250154
"CC2D1B",4897,275,-0.15175,1446609.27421036
"ZFP161",4417,346,0.707583333333336,1446610.26881102
"OR5AT1",14320,52,0.100750000000001,1446613.14067657
"NAT11",6263,231,-0.912999999999998,1446613.28388122
"SEC24D",14104,226,0.515375,1446616.61778814
"LUZP1",4454,21,-0.6315,1446617.01537343
"BIC",11239,364,2.403625,1446617.8119337
"TPPP3",15583,75,1.95825,1446617.93773371
"RAB27B",12216,328,2.81761111111111,1446620.01323234
"SYNE2",16261,353,1.13667857142857,1446620.23505502
"UGT2B15",1233,57,-4.03791666666667,1446621.67969904
"HLA-DPB1",7268,228,4.118,1446621.88187236
"ZNF228",9011,205,1.008875,1446625.0733717
"SLC38A4",6737,370,0.603625,1446625.26017131
