"","mutO","mutX","MSE"
"OR8H3",2,402,1451697.18507093
"SLC14A2",2,402,1451697.18507093
"SLC6A16",2,402,1451697.18507093
"SLFNL1",2,402,1451697.18507093
"SP2",2,402,1451697.18507093
"TAS2R46",2,402,1451697.18507093
"TCEAL6",2,402,1451697.18507093
"KL",7,397,1451700.64779161
"MKRN3",6,398,1451701.20796847
"XYLT1",2,402,1451701.691844
"EAPP",2,402,1451701.691844
"SLC16A14",2,402,1451701.691844
"RAI14",2,402,1451701.691844
"NXPE4",2,402,1451701.691844
"ZNF184",2,402,1451701.691844
"PSMC4",4,400,1451703.70543936
"LHCGR",6,398,1451703.82201229
"ELP2",6,398,1451703.82201229
"SNHG14",4,400,1451706.89787129
"MTMR9",4,400,1451706.89787129
"UBAP2",7,397,1451707.91575786
"CD300E",4,400,1451713.27898515
"NOC3L",3,401,1451713.43639252
"SYK",4,400,1451716.12044554
"ADGB",4,400,1451716.46766708
"IP6K3",3,401,1451717.11358979
"CCDC154",2,402,1451717.20108
"UBQLN4",4,400,1451719.65509901
"ITPR3",7,397,1451720.01464128
"SLC10A3",2,402,1451724.18839589
"MGAT4C",2,402,1451724.18839589
"PGD",2,402,1451724.18839589
"TRIOBP",5,399,1451726.05866895
"PLXNA3",7,397,1451729.68079372
"SLC15A5",3,401,1451731.80575377
"RAB42",2,402,1451733.16960371
"OPN4",2,402,1451733.16960371
"A2M",4,400,1451735.22710396
"GPR87",2,402,1451737.65647628
"DNAJC6",4,400,1451738.75344059
"VCAM1",4,400,1451738.75344059
"FAM193A",3,401,1451739.14186069
"FAM92A1P2",3,401,1451739.14186069
"SLC35B1",2,402,1451742.14086129
"LRIG2",2,402,1451746.62275873
"PKIG",2,402,1451746.62275873
"IL1R1",2,402,1451746.62275873
"MMP26",2,402,1451746.62275873
"ARAP3",5,399,1451748.84007792
"ENOPH1",2,402,1451751.10216861
"SERPINB7",3,401,1451753.79412442
"CIT",8,396,1451754.67585821
"TBCC",2,402,1451757.57295823
"KRTAP4-16P",2,402,1451760.05352569
"FOXE3",2,402,1451764.52547288
"DCTN4",3,401,1451770.86083883
"FLNC",10,394,1451771.40980173
"RNF38",2,402,1451773.46190459
"SLC47A2",2,402,1451777.92638909
"UEVLD",2,402,1451777.92638909
"TMEM242",2,402,1451782.38838604
"SENP6",2,402,1451782.38838604
"OFD1",4,400,1451783.14123762
"KIF26B",8,396,1451786.183734
"TROVE2",4,400,1451786.30241955
"FETUB",2,402,1451786.84789542
"IL17A",2,402,1451786.84789542
"NEK4",2,402,1451786.84789542
"STARD4",2,402,1451786.84789542
"TAPBPL",2,402,1451786.84789542
"PIR",2,402,1451786.84789542
"PRAMEF6",2,402,1451786.84789542
"SLC5A8",2,402,1451786.84789542
"HIST1H1B",2,402,1451788.83400448
"CAMKK1",3,401,1451790.30840802
"MAP4K4",2,402,1451791.30491725
"OR11G2",2,402,1451791.30491725
"CCDC144C",2,402,1451791.30491725
"CRIM1",2,402,1451791.30491725
"OR2J2",2,402,1451791.30491725
"SLC25A28",2,402,1451791.30491725
"TNIP2",2,402,1451791.30491725
"CYP11B1",6,398,1451794.78590767
"CORIN",4,400,1451795.77846535
"MPHOSPH8",3,401,1451797.59131462
"CEP192",6,398,1451799.95285628
"TPK1",4,400,1451802.08957921
"OR10V1",2,402,1451804.66105734
"CD79B",3,401,1451804.86757117
"TRIP12",6,398,1451807.69699778
"CHRNB4",5,399,1451808.3360133
"RHOB",3,401,1451812.13717768
"EPB41L5",4,400,1451814.69680693
"TESK2",3,401,1451815.76948717
"TEKT5",5,399,1451816.79934242
"LRRC15",6,398,1451820.58714986
"PPP1R12A",4,400,1451827.28403465
"SLC38A4",4,400,1451830.42771658
"NADSYN1",2,402,1451831.30617334
"UNK",2,402,1451831.30617334
"BCAP31",2,402,1451831.30617334
"UBTF",2,402,1451831.30617334
"SCRIB",2,402,1451831.30617334
"PGA5",2,402,1451831.30617334
"FAM70A",2,402,1451831.30617334
"E4F1",2,402,1451831.30617334
"GPR144",2,402,1451831.30617334
"HCN2",2,402,1451831.30617334
"PRSS36",2,402,1451831.30617334
"PRDX5",2,402,1451831.30617334
"KRTAP5-9",2,402,1451831.30617334
"SPRR1A",2,402,1451831.30617334
"KIF19",3,401,1451833.90609697
"USP40",3,401,1451837.5284314
"ZNF394",2,402,1451840.16797818
"ZNF498",2,402,1451840.16797818
"P4HB",2,402,1451840.16797818
