"","mutO","mutX","MSE"
"WDFY3",3,143,738251.293323115
"F7",2,144,738254.08390411
"PLSCR2",2,144,738254.08390411
"HIST1H3G",2,144,738259.425038052
"RGPD2",3,143,738262.233706932
"MAP1A",2,144,738267.384655632
"KLHL38",2,144,738275.281773212
"RGS9",2,144,738280.511796043
"CAP1",2,144,738283.116390792
"KRT19",2,144,738283.116390792
"SNX13",2,144,738283.116390792
"ERCC6L",2,144,738285.714041096
"ZNF525",2,144,738285.714041096
"RELN",6,140,738289.750521852
"WDR67",2,144,738291.20657344
"MPP3",2,144,738293.782534247
"HERC2P4",4,142,738298.080190044
"TBL1XR1",2,144,738306.245243531
"TAF1B",3,143,738308.333141744
"SHROOM3",3,143,738318.651499186
"ZAN",3,143,738318.651499186
"CDK14",2,144,738321.351978691
"GBA3",2,144,738321.351978691
"CECR2",2,144,738323.845462329
"RAPGEF4",2,144,738323.845462329
"SPEG",2,144,738323.845462329
"IL27RA",2,144,738323.845462329
"HOXA1",2,144,738323.845462329
"PCED1A",2,144,738323.845462329
"DSPP",2,144,738326.332001522
"PADI3",3,143,738327.462687997
"KIAA0922",3,143,738327.462687997
"MYH7B",2,144,738331.284246575
"TCF20",2,144,738331.284246575
"FNDC4",2,144,738331.284246575
"HPS3",3,143,738331.517163202
"NBPF12",2,144,738338.962328767
"SACS",4,142,738340.401432568
"RTEL1",2,144,738341.406345129
"TAF1L",2,144,738343.543331431
"SMEK2",1,145,738343.627586207
"FSCB",1,145,738343.627586207
"ABCA7",1,145,738343.627586207
"TAS2R13",1,145,738343.627586207
"KIAA0907",1,145,738343.627586207
"OTUD7A",1,145,738343.627586207
"RALGAPA2",1,145,738343.627586207
"WWC2",1,145,738343.627586207
"APLP1",1,145,738343.627586207
"TTC25",1,145,738343.627586207
"FBXW7",1,145,738343.627586207
"CTSE",1,145,738343.627586207
"WHSC1L1",1,145,738343.627586207
"TNKS1BP1",1,145,738343.627586207
"EPB41L2",1,145,738343.627586207
"ATP1B4",1,145,738343.627586207
"LRRC42",1,145,738343.627586207
"TRIM49C",1,145,738343.627586207
"C22orf43",1,145,738343.627586207
"ZNF193",1,145,738343.627586207
"PAX6",1,145,738343.627586207
"SLC17A2",1,145,738343.627586207
"EFR3A",1,145,738343.627586207
"WLS",1,145,738343.627586207
"RFPL1",1,145,738343.627586207
"PCDH12",1,145,738343.627586207
"GP2",1,145,738343.627586207
"CCDC171",1,145,738343.627586207
"TRAM2",1,145,738343.627586207
"PANK3",1,145,738343.627586207
"PCDHGA8",1,145,738343.627586207
"C10orf68",1,145,738343.627586207
"C4orf22",1,145,738343.627586207
"CACNG1",1,145,738343.627586207
"EFCAB13",1,145,738343.627586207
"EPT1",1,145,738343.627586207
"FNIP2",1,145,738343.627586207
"HMGB1",1,145,738343.627586207
"IL15",1,145,738343.627586207
"INTS2",1,145,738343.627586207
"LDHAL6CP",1,145,738343.627586207
"MC3R",1,145,738343.627586207
"PARD6B",1,145,738343.627586207
"RMND5B",1,145,738343.627586207
"SLC35A5",1,145,738343.627586207
"TRIM63",1,145,738343.627586207
"TXNIP",1,145,738343.627586207
"VSX2",1,145,738343.627586207
"DYSF",4,142,738345.605199691
"GBP6",2,144,738348.398354262
"LTBP2",3,143,738349.531532395
"CARD6",1,145,738350.461218706
"GRAP2",1,145,738350.461218706
"SAMD8",1,145,738350.461218706
"SORT1",1,145,738350.461218706
"KCTD19",1,145,738350.461218706
"LRIT1",1,145,738350.461218706
"CD93",1,145,738350.461218706
"CEP152",1,145,738350.461218706
"NRXN2",1,145,738350.461218706
"NYNRIN",1,145,738350.461218706
"PCDHGA12",1,145,738350.461218706
"TRMT112",1,145,738350.461218706
"CEP68",1,145,738350.461218706
"MORC1",1,145,738350.461218706
"DISC1",1,145,738350.461218706
"OVCH1",1,145,738350.461218706
"CGNL1",1,145,738350.461218706
"FAM86C2P",1,145,738350.461218706
"APLF",1,145,738350.461218706
"LY9",1,145,738350.461218706
"CNTNAP3",1,145,738350.461218706
"FAM114A2",1,145,738350.461218706
"REL",1,145,738350.461218706
"DRD5",1,145,738350.461218706
"MTG1",1,145,738350.461218706
"SLAMF7",1,145,738350.461218706
"SNHG14",1,145,738350.461218706
"SNX29",1,145,738350.461218706
"LRFN2",1,145,738350.461218706
"OR10A2",1,145,738350.461218706
"SAMD7",1,145,738350.461218706
"LIN9",1,145,738350.461218706
"SIGLEC11",1,145,738350.461218706
"ZMYND15",1,145,738350.461218706
"HNRNPF",1,145,738350.461218706
"VCAM1",1,145,738350.461218706
"IGLV5-48",1,145,738350.461218706
"TPM1",1,145,738350.461218706
"PLXNB1",1,145,738350.461218706
"ARFGEF2",1,145,738350.461218706
"OCLN",1,145,738350.461218706
"ZSCAN10",1,145,738350.461218706
"PPM1D",1,145,738350.461218706
"CCDC146",1,145,738350.461218706
"AADACL4",1,145,738350.461218706
"SNORD19B",1,145,738350.461218706
"KLK3",1,145,738350.461218706
"ALDH9A1",1,145,738350.461218706
"ASB18",1,145,738350.461218706
"ACOT4",1,145,738350.461218706
"SLC22A12",1,145,738350.461218706
"ZNF280D",1,145,738350.461218706
"TXNRD3NB",1,145,738350.461218706
"BTBD3",1,145,738350.461218706
"SV2B",1,145,738350.461218706
"CDC20B",1,145,738350.461218706
"PXMP4",1,145,738350.461218706
"ZNF470",1,145,738350.461218706
"C12orf71",1,145,738350.461218706
"THAP1",1,145,738350.461218706
"PALM",1,145,738350.461218706
"B4GALT3",1,145,738350.461218706
"PSRC1",1,145,738350.461218706
"C15orf63",1,145,738350.461218706
"BNC1",2,144,738350.815449011
"ACSBG2",2,144,738350.815449011
"IL11RA",2,144,738351.112966134
"MAK",2,144,738353.225599315
"TBC1D5",3,143,738353.483443497
"KIAA1462",2,144,738355.628805175
"OR10H4",2,144,738358.025066591
"SLC12A5",2,144,738358.025066591
"CCT6B",2,144,738358.025066591
"ZBTB3",2,144,738362.796756088
"ACVR1B",2,144,738362.796756088
"SIGLEC5",3,143,738366.557237283
"CUL3",2,144,738367.540667808
"KCND2",2,144,738367.540667808
"PDS5B",2,144,738367.832191781
"AXDND1",2,144,738367.832191781
"TG",3,143,738369.104607721
"PIK3CA",42,104,738369.415926539
"NUP98",3,143,738371.036274228
"RGS20",1,145,738375.392536608
"ZNF642",1,145,738375.392536608
"CLSPN",1,145,738375.392536608
"DDX27",1,145,738375.392536608
"EDEM2",1,145,738375.392536608
"IPO13",1,145,738375.392536608
"CYB5R4",1,145,738375.392536608
"HLA-DRB6",1,145,738375.392536608
"CYHR1",1,145,738375.392536608
"PDE6C",1,145,738375.392536608
"LARGE",1,145,738375.392536608
"FAM47A",1,145,738375.392536608
"PCDHA10",1,145,738375.392536608
"RPLP0P2",1,145,738375.392536608
"ATP2B4",1,145,738375.392536608
"MYO1D",1,145,738375.392536608
"SIGLEC16",1,145,738375.392536608
"SLC5A4",1,145,738375.392536608
"SYCP2L",1,145,738375.392536608
"CDK17",1,145,738375.392536608
"RUNX2",1,145,738375.392536608
"FBXO17",1,145,738375.392536608
"COL1A1",1,145,738375.392536608
"RGS4",1,145,738375.392536608
"WDR93",1,145,738375.392536608
"FAM169B",1,145,738375.392536608
"STAT6",1,145,738375.392536608
"NFU1",1,145,738375.392536608
"SRP14",1,145,738375.392536608
"TRIP6",1,145,738375.392536608
"CASC4",1,145,738375.392536608
"ARHGDIB",1,145,738375.392536608
"RNF38",1,145,738375.392536608
"H6PD",1,145,738375.392536608
"LRMP",1,145,738375.392536608
"STOML2",1,145,738375.392536608
"TMEM70",1,145,738375.392536608
"EPHA1",3,143,738376.803301721
"PREPL",3,143,738378.114091388
"FAM160A2",1,145,738385.231743032
"RPLP0",1,145,738385.231743032
"SPTAN1",1,145,738385.231743032
"NPTN",1,145,738385.231743032
"NID1",3,143,738385.725420698
"BCORL1",5,141,738388.77917031
"GRIN3A",3,143,738391.384966632
"ARMCX1",3,143,738395.723696395
"SMG8",3,143,738397.590094837
"OR4M1",2,144,738400.249809741
"L3MBTL1",2,144,738406.74238965
"CDK12",2,144,738406.74238965
"MTM1",3,143,738408.690583389
"TDRD5",2,144,738408.985873288
"USP25",2,144,738408.985873288
"NOTCH3",2,144,738415.948202055
"KDM5A",3,143,738417.812785388
"PRKRIR",2,144,738417.890363394
"MCM3AP",3,143,738419.623239774
"ACSM5",1,145,738423.347189419
"TDRKH",1,145,738423.347189419
"ZNF394",1,145,738423.347189419
"AGL",1,145,738423.347189419
"NPAT",1,145,738423.347189419
"METTL11B",1,145,738423.347189419
"UGT2B15",1,145,738423.347189419
"ZFP92",1,145,738423.347189419
"EEF1D",1,145,738423.347189419
"TIGIT",1,145,738423.347189419
"TCF12",1,145,738423.347189419
"SP4",1,145,738423.347189419
"DOCK5",1,145,738423.347189419
"ITIH1",1,145,738423.347189419
"CEP70",1,145,738423.347189419
"TCIRG1",1,145,738423.347189419
"SFMBT2",1,145,738423.347189419
"C1orf65",1,145,738423.347189419
"HSPA4",1,145,738423.347189419
"POPDC2",1,145,738423.347189419
"SMARCA4",1,145,738423.347189419
"STAT3",1,145,738423.347189419
"ZNF438",1,145,738423.347189419
"ZNRF1",1,145,738423.347189419
"ZNF81",1,145,738423.347189419
"GPR37",1,145,738423.347189419
"CYP4F2",1,145,738423.347189419
"TTC3",1,145,738423.347189419
"MAP3K2",1,145,738423.347189419
"P4HB",1,145,738423.347189419
"TECPR2",1,145,738423.347189419
"ARMC8",1,145,738423.347189419
"TAS2R16",1,145,738423.347189419
"ALK",1,145,738423.347189419
"KRT73",1,145,738423.347189419
"SLITRK6",1,145,738423.347189419
"GP5",1,145,738423.347189419
"HIBCH",1,145,738423.347189419
"KRT85",1,145,738423.347189419
"ZNF528",1,145,738423.347189419
"KIAA1841",1,145,738423.347189419
"PLBD2",1,145,738423.347189419
"ZP2",1,145,738423.347189419
"UCHL5",1,145,738423.347189419
"ABHD11",1,145,738423.347189419
"CDR1",1,145,738423.347189419
"CPSF2",1,145,738423.347189419
"DNALI1",1,145,738423.347189419
"ENSG00000219492",1,145,738423.347189419
"ENSG00000222607",1,145,738423.347189419
"EPN2",1,145,738423.347189419
"EPN3",1,145,738423.347189419
"ETV6",1,145,738423.347189419
"FCGR1B",1,145,738423.347189419
"HERC5",1,145,738423.347189419
"IDI2-AS1",1,145,738423.347189419
"IGHV2-26",1,145,738423.347189419
"KAT2A",1,145,738423.347189419
"LINC00152",1,145,738423.347189419
"LRRC70",1,145,738423.347189419
"MS4A15",1,145,738423.347189419
"NUDT21",1,145,738423.347189419
"PGLYRP4",1,145,738423.347189419
"PNLIPRP3",1,145,738423.347189419
"PRB4",1,145,738423.347189419
"PRM3",1,145,738423.347189419
"RAB22A",1,145,738423.347189419
"RSPO1",1,145,738423.347189419
"SLC25A10",1,145,738423.347189419
"SYK",1,145,738423.347189419
"TRABD",1,145,738423.347189419
"TSPAN18",1,145,738423.347189419
"UBE2E1",1,145,738423.347189419
"ZNF101",1,145,738423.347189419
"ZNF708",1,145,738423.347189419
"ZNF827",1,145,738423.347189419
"DOCK8",2,144,738424.495814307
"ZNF606",2,144,738426.953006088
"CLCNKB",2,144,738431.038765221
"SYNJ2",2,144,738435.366010274
"TRPM4",3,143,738438.676788965
"KALRN",3,143,738439.23054571
"OR2L2",4,142,738441.505812271
"PRKDC",2,144,738441.804794521
"FSIP2",1,145,738443.348889939
"PPRC1",1,145,738443.348889939
"DSC2",1,145,738443.348889939
"DNAJC11",1,145,738443.348889939
"EPHB6",1,145,738443.348889939
"MCOLN3",1,145,738443.348889939
"PGM5",1,145,738443.348889939
"PSKH2",1,145,738443.348889939
"GPR161",1,145,738443.348889939
"KIR2DL4",1,145,738443.348889939
"RRN3P1",1,145,738443.348889939
"TYK2",1,145,738443.348889939
"STK10",1,145,738443.348889939
"CCS",1,145,738443.348889939
"TGFBRAP1",1,145,738443.348889939
"ZFP112",1,145,738443.348889939
"TAB3",1,145,738443.348889939
"DFNB31",1,145,738443.348889939
"C5",1,145,738443.348889939
"SYT15",1,145,738443.348889939
"SERTAD3",1,145,738443.348889939
"TGM5",1,145,738443.348889939
"C12orf68",1,145,738443.348889939
"ACSBG1",1,145,738443.348889939
"SLITRK3",1,145,738443.348889939
"CASQ1",1,145,738443.348889939
"FAM167A",1,145,738443.348889939
"HIST1H2AI",1,145,738443.348889939
"INTS12",1,145,738443.348889939
"SORCS3",1,145,738443.348889939
"ARIH1",1,145,738443.348889939
"SLC16A6",1,145,738443.348889939
"POC1B",1,145,738443.348889939
"HOXA3",1,145,738443.348889939
"KIAA1958",1,145,738443.348889939
"AP3M2",1,145,738443.348889939
"MOAP1",1,145,738443.348889939
"KCNK10",1,145,738443.348889939
"FAM180A",1,145,738443.348889939
"HLA-G",1,145,738443.348889939
"NPM3",1,145,738443.348889939
"ULBP1",1,145,738443.348889939
"LAMB1",3,143,738444.480090686
"C6orf118",2,144,738446.062595129
"H2BFWT",2,144,738446.324153348
"ZFYVE16",1,145,738446.345016533
"ENAM",1,145,738446.345016533
"SOS1",1,145,738446.345016533
"TRABD2A",1,145,738446.345016533
"MGAT5B",1,145,738446.345016533
"NEO1",1,145,738446.345016533
"SATB1",1,145,738446.345016533
"CTTNBP2NL",1,145,738446.345016533
"FBRSL1",1,145,738446.345016533
"ANXA6",1,145,738446.345016533
"SLC24A6",1,145,738446.345016533
"CPT1C",1,145,738446.345016533
"KIAA1549L",1,145,738446.345016533
"TNRC6A",1,145,738446.345016533
"TYMP",1,145,738446.345016533
"ELK1",1,145,738446.345016533
"SULT1C4",1,145,738446.345016533
"SUMO1",1,145,738446.345016533
"DYTN",1,145,738446.345016533
"IGSF22",1,145,738446.345016533
"SORD",1,145,738446.345016533
"OLFML2B",1,145,738446.345016533
"HEATR5B",1,145,738446.345016533
"MAS1",1,145,738446.345016533
"KREMEN1",1,145,738446.345016533
"B3GNT2",1,145,738446.345016533
"ATP13A2",1,145,738446.345016533
"BCMO1",1,145,738446.345016533
"C2orf43",1,145,738446.345016533
"C2orf72",1,145,738446.345016533
"CPNE5",1,145,738446.345016533
"CYP4Z2P",1,145,738446.345016533
"DPY19L1",1,145,738446.345016533
"GHR",1,145,738446.345016533
"GOLGA6A",1,145,738446.345016533
"HFE2",1,145,738446.345016533
"NCAM2",1,145,738446.345016533
"OR2B6",1,145,738446.345016533
"OR7D4",1,145,738446.345016533
"PATL2",1,145,738446.345016533
"PDGFRL",1,145,738446.345016533
"RGAG4",1,145,738446.345016533
"VCX3A",1,145,738446.345016533
"FBXO18",4,142,738456.545364654
"ELN",3,143,738456.565858799
"MDC1",2,144,738458.669330289
"MGAT4A",2,144,738460.74614726
"ICAM4",2,144,738460.74614726
"ERGIC1",2,144,738460.74614726
"FOXRED1",2,144,738460.74614726
"LILRA4",1,145,738462.397543694
"STRN3",1,145,738462.397543694
"KAT6A",1,145,738462.397543694
"NRK",1,145,738462.397543694
"PMS2",1,145,738462.397543694
"KIAA0528",1,145,738462.397543694
"PRMT10",1,145,738462.397543694
"FZD9",1,145,738462.397543694
"PRKAG3",1,145,738462.397543694
"ZNF540",1,145,738462.397543694
"C11orf9",1,145,738462.397543694
"FAT4",1,145,738462.397543694
"TARBP1",1,145,738462.397543694
"ZNF671",1,145,738462.397543694
"ADAMTS10",1,145,738462.397543694
"AGAP6",1,145,738462.397543694
"AMMECR1L",1,145,738462.397543694
"ARG2",1,145,738462.397543694
"ASB1",1,145,738462.397543694
"C4orf19",1,145,738462.397543694
"COL10A1",1,145,738462.397543694
"COL28A1",1,145,738462.397543694
"DDHD2",1,145,738462.397543694
"DGUOK",1,145,738462.397543694
"FAM120C",1,145,738462.397543694
"FOLR4",1,145,738462.397543694
"GPD2",1,145,738462.397543694
"GPR126",1,145,738462.397543694
"IKZF4",1,145,738462.397543694
"IMPG2",1,145,738462.397543694
"KCNT1",1,145,738462.397543694
"KTI12",1,145,738462.397543694
"LAMP2",1,145,738462.397543694
"LRRC71",1,145,738462.397543694
"MAP3K13",1,145,738462.397543694
"MAT1A",1,145,738462.397543694
"MIR16-2",1,145,738462.397543694
"MRPL9",1,145,738462.397543694
"NDUFA13",1,145,738462.397543694
"NSF",1,145,738462.397543694
"PIKFYVE",1,145,738462.397543694
"PSMF1",1,145,738462.397543694
"RAB20",1,145,738462.397543694
"RAP1GDS1",1,145,738462.397543694
"SERINC1",1,145,738462.397543694
"SLC25A13",1,145,738462.397543694
"SOX30",1,145,738462.397543694
"TECTA",1,145,738462.397543694
"TSSK3",1,145,738462.397543694
"TTC7A",1,145,738462.397543694
"WWP1",1,145,738462.397543694
"ZNF180",1,145,738462.397543694
"ZNF44",1,145,738462.397543694
"ZNF441",1,145,738462.397543694
"ZNF548",1,145,738462.397543694
"EXPH5",2,144,738463.070728691
"HCFC2",2,144,738463.070728691
"SH2D2A",2,144,738463.070728691
"CCNG2",1,145,738464.032120926
"OR2L13",1,145,738464.032120926
"DCLRE1C",1,145,738464.032120926
"DPYS",1,145,738464.032120926
"TRAK1",1,145,738464.032120926
"UBE3B",1,145,738464.032120926
"TESK2",1,145,738464.032120926
"HOXC4",1,145,738464.032120926
"ZMYND8",1,145,738464.032120926
"CLASP1",1,145,738464.032120926
"TMCC3",1,145,738464.032120926
"UBA2",1,145,738464.032120926
"ABI3BP",1,145,738464.032120926
"ADAMTS9",1,145,738464.032120926
"CASP8",1,145,738464.032120926
"TGIF2",1,145,738464.032120926
"AP1G1",1,145,738464.032120926
"CACUL1",1,145,738464.032120926
"CLEC6A",1,145,738464.032120926
"CRX",1,145,738464.032120926
"FAM176C",1,145,738464.032120926
"HABP4",1,145,738464.032120926
"HSPA8",1,145,738464.032120926
"HYLS1",1,145,738464.032120926
"OGDH",1,145,738464.032120926
"OR6A2",1,145,738464.032120926
"PCP2",1,145,738464.032120926
"PIH1D1",1,145,738464.032120926
"RSF1",1,145,738464.032120926
"SMAD7",1,145,738464.032120926
"CCDC168",3,143,738464.526966184
"ZC3H18",1,145,738465.304865376
"MYBL1",1,145,738465.304865376
"SALL2",1,145,738465.304865376
"DNA2",1,145,738465.304865376
"DHTKD1",1,145,738465.304865376
"HLA-C",1,145,738465.304865376
"DIS3L",1,145,738465.304865376
"LRRC16B",1,145,738465.304865376
"PNLIP",1,145,738465.304865376
"RBM27",1,145,738465.304865376
"PRLR",1,145,738465.304865376
"RBM5",1,145,738465.304865376
"FBXL21",1,145,738465.304865376
"GPR52",1,145,738465.304865376
"HPS4",1,145,738465.304865376
"ERP29",1,145,738465.304865376
"BARD1",1,145,738465.304865376
"HSD17B6",1,145,738465.304865376
"KRTAP1-1",1,145,738465.304865376
"LRTM2",1,145,738465.304865376
"NSUN6",1,145,738465.304865376
"SNW1",1,145,738465.304865376
"SSPN",1,145,738465.304865376
"STAG3L1",1,145,738465.304865376
"UCHL3",1,145,738465.304865376
"USP51",1,145,738465.304865376
"PRF1",3,143,738467.894402401
"C8orf86",2,144,738468.9839707
"PLAU",2,144,738469.236111111
"BPTF",1,145,738471.078129428
"LECT1",1,145,738471.078129428
"MMP9",1,145,738471.078129428
"TBX18",1,145,738471.078129428
"SLC13A4",1,145,738471.078129428
"NAA11",1,145,738471.078129428
"APTX",1,145,738471.078129428
"CPA4",1,145,738471.078129428
"COL7A1",4,142,738471.23280436
"CDH26",1,145,738472.689466226
"EPN1",1,145,738472.689466226
"CEP72",1,145,738472.689466226
"ARID4B",1,145,738472.689466226
"F2R",1,145,738472.689466226
"VWA8",1,145,738472.689466226
"CRMP1",1,145,738472.689466226
"ILK",1,145,738472.689466226
"NME7",1,145,738472.689466226
"SLC23A3",1,145,738472.689466226
"SSPO",1,145,738472.689466226
"FAM21C",1,145,738472.689466226
"MAK16",1,145,738472.689466226
"MYO9A",1,145,738472.689466226
"SYNC",1,145,738472.689466226
"ZNF451",1,145,738472.689466226
"EPHB2",1,145,738472.689466226
"NUPL2",1,145,738472.689466226
"DNAH6",1,145,738472.689466226
"PTPLAD1",1,145,738472.689466226
"OR5T3",1,145,738472.689466226
"C1orf222",1,145,738472.689466226
"ZNF615",1,145,738472.689466226
"AUP1",1,145,738472.689466226
"PPA1",1,145,738472.689466226
"NDRG1",1,145,738472.689466226
"POLE3",1,145,738472.689466226
"ZNF79",1,145,738472.689466226
"ATP6V0A1",1,145,738472.689466226
"RGS17",1,145,738472.689466226
"FRG2B",1,145,738472.689466226
"PDCD6",1,145,738472.689466226
"RPS6KA2",1,145,738472.689466226
"SGSH",1,145,738472.689466226
"KRT42P",1,145,738472.689466226
"EHHADH",1,145,738472.689466226
"ATF3",1,145,738472.689466226
"C16orf93",1,145,738472.689466226
"RARG",1,145,738472.689466226
"PAXIP1",1,145,738472.689466226
"IL22RA1",1,145,738472.689466226
"FYTTD1",1,145,738472.689466226
"RASL11B",1,145,738472.689466226
"LRRC8C",1,145,738472.689466226
"HAS2",1,145,738472.689466226
"TUBB",1,145,738472.689466226
"STX6",1,145,738472.689466226
"AP5B1",1,145,738472.689466226
"CDCA7",1,145,738472.689466226
"OR52D1",1,145,738472.689466226
"WNT8B",1,145,738472.689466226
"ANKRD23",1,145,738472.689466226
"AOC3",1,145,738472.689466226
"ARFGAP1",1,145,738472.689466226
"C16orf87",1,145,738472.689466226
"CIRBP-AS1",1,145,738472.689466226
"FKBP7",1,145,738472.689466226
"GCLC",1,145,738472.689466226
"IER5",1,145,738472.689466226
"KCNN4",1,145,738472.689466226
"NGEF",1,145,738472.689466226
"O3FAR1",1,145,738472.689466226
"OVCH2",1,145,738472.689466226
"PCBP2",1,145,738472.689466226
"RASSF7",1,145,738472.689466226
"RUNDC3B",1,145,738472.689466226
"TMEM220",1,145,738472.689466226
"TRGJP",1,145,738472.689466226
"PHF15",3,143,738476.231407862
"SLCO5A1",2,144,738477.110683029
"ZNF831",3,143,738478.404796117
"WBSCR28",2,144,738481.379375951
"SKIL",2,144,738483.378947869
"ODF2",2,144,738485.126284247
"MYF6",1,145,738485.26991025
"PLEKHG1",1,145,738485.26991025
"BRS3",1,145,738485.26991025
"EZH2",1,145,738485.26991025
"PLAC8",1,145,738485.26991025
"POLR3B",1,145,738485.26991025
"CASZ1",1,145,738485.26991025
"C9orf69",1,145,738485.26991025
"CCDC141",1,145,738485.26991025
"HAUS7",1,145,738485.26991025
"REPIN1",1,145,738485.26991025
"BAP1",1,145,738485.26991025
"RNF40",1,145,738485.26991025
"TRPC7",1,145,738485.26991025
"EI24",1,145,738485.26991025
"C3",1,145,738485.26991025
"KIAA1257",1,145,738485.26991025
"PCNXL3",1,145,738485.26991025
"TAOK3",1,145,738485.26991025
"GABARAP",1,145,738485.26991025
"IGDCC4",1,145,738485.26991025
"ENSG00000226232",1,145,738485.26991025
"PLEKHA2",1,145,738485.26991025
"FMO1",1,145,738485.26991025
"IFT81",1,145,738485.26991025
"MKNK2",1,145,738485.26991025
"RNF103",1,145,738485.26991025
"CSF2RA",1,145,738485.26991025
"FES",1,145,738485.26991025
"PDHA2",1,145,738485.26991025
"AKIRIN1",1,145,738485.26991025
"ARL2",1,145,738485.26991025
"C3orf37",1,145,738485.26991025
"CTAGE1",1,145,738485.26991025
"FAM66C",1,145,738485.26991025
"GOLIM4",1,145,738485.26991025
"HCP5",1,145,738485.26991025
"JAG2",1,145,738485.26991025
"NANOGNB",1,145,738485.26991025
"NPC2",1,145,738485.26991025
"RBM17",1,145,738485.26991025
"SLC15A5",1,145,738485.26991025
