"","cor","number"
"GNG13",-0.0754562045737332,4221
"OFD1",0.0754500412588475,8933
"TUSC3",0.0754442603157079,7272
"CLTC",-0.0754205327926838,8146
"C21orf42",0.0753967937679905,15529
"GFPT1",-0.0753889623259538,15739
"CENTG3",-0.075367931666004,2164
"MRPL40",-0.0753650239366616,1857
"C6orf54",-0.0753511935528265,16210
"MGAT4A",-0.0753445116760315,4062
"PSG2",0.0753201471707597,1711
"C8orf38",-0.0753168428275172,8399
"UBXD6",0.0753094366643597,9754
"TFCP2",0.0752938352237102,9705
"SNX4",0.0752732985163259,16536
"HMOX2",-0.0752530397221239,14177
"LOC641367",0.0752455483745817,7801
"MLL5",0.0752448797794655,15972
"RRP1B",-0.0752242450735009,14507
"PFN4",0.0752046514555125,7037
"ZCCHC14",0.0751730921812662,10338
"GJB6",0.075161457416142,9949
"BBS9",-0.0751483687894462,4966
"FLOT2",0.07512547711157,10110
"ABCB11",0.075119290621942,9656
"IFT122",0.0751078162183163,13021
"NFIA",0.0750646605298373,4433
"GPR37L1",0.0749899776377794,15273
"PRICKLE1",-0.0749898154568433,6438
"ZFP41",0.0749596218552848,15455
"LOC81691",0.0749486301648583,5417
"MAP3K1",0.0749326973788556,3755
"OR1A1",-0.0749243193064349,12617
"PLEKHO1",-0.0749223275095068,15294
"HOXB2",-0.074896829593569,2099
"ZNF542",0.0748901303675402,14667
"TTC30B",-0.0748453737172476,6860
"XRCC6BP1",0.0748369355377287,11074
"PRPF39",0.0748357191485076,2476
"SLC1A5",-0.0748315177520729,7889
"HBQ1",0.0748309175951909,9155
"CRYBA4",-0.0748165271383836,15361
"KIF3C",0.074800163789909,6483
"TLN1",0.0747669758666742,6573
"KRT28",0.074763124379369,12033
"DMRT2",-0.0747417923673957,7323
"KLC1",0.0747184079401887,17074
"LOC285074",0.0747170094360611,9640
"ITGA4",0.0747057126800926,8191
"PLXNB2",0.0746936690098776,9519
"HAP1",0.0746454198733343,3231
"SLU7",-0.0746397792701483,1654
"C6orf108",0.0746000406194957,6640
"PIGL",0.0745892493354909,265
"NQO2",0.0745615437500553,13268
"NXF1",-0.0744905564344426,8090
"PPIL1",-0.0744776898523546,110
"CIAPIN1",0.0744740602020567,5258
"OR2W1",0.0744717414003221,8768
"C1orf166",-0.0744693557269623,11556
"GBE1",-0.0744564708959826,9389
"KRT8P12",-0.0744452423635241,1875
"FETUB",0.0744107256866472,9045
"C2orf15",0.0744065355914393,9613
"ATG4A",-0.0743886061788143,4894
"IL24",-0.0743781480868146,8882
"RPL22",0.0743654384683085,3621
"VSIG2",0.0743630583357755,3148
"CLIC6",0.074360851515845,10828
"EXPH5",-0.0743409158772741,16869
"LOC440350",0.0743375867059661,2110
"TPRKB",0.0743205314318273,16075
"C1orf174",0.0743183835430139,15293
"CD164",0.0743109700647799,16070
"ZNF137",0.0742959582542865,4127
"GPR180",0.0742755004085035,7705
"HPSE",-0.0742626565321827,13945
"WDR42A",0.0742493852469745,10233
"C9orf24",-0.0742463393257854,6290
"PRPS1L1",0.0742049884805425,4991
"KCTD20",0.0741872673020057,1599
"P2RY10",0.0741768760565647,766
"AGGF1",-0.0741691217964295,11089
"C2orf56",0.0741688105865796,7350
"JOSD3",0.0741240180467659,8778
"CCDC45",-0.0741188969434702,12192
"OR8D4",-0.0741145558484907,10944
"PLXNC1",0.0741131154107571,12152
"RFWD2",-0.0741001117925079,5538
"LOC283871",0.0740510268699832,519
"FADS6",0.0740364582799021,12412
"ZNF383",0.0740047032938201,17256
"SLC39A6",-0.0739781767600251,17287
"TRIM47",-0.0739552903865688,4878
"GM2A",0.0739483669992721,16578
"PAPOLB",-0.0739300157519516,10823
"RDH5",0.0739066853340916,10076
"AGPAT4",-0.0738691131224799,16612
"GPR42",-0.0738335319393688,14715
"LNPEP",-0.0738088982346163,9939
"MC3R",-0.0738079239943212,5173
"SESN2",0.0738020103070751,6482
"NIN",-0.0737725628837497,16880
"FAM29A",0.0737708663176228,15672
"MLL2",-0.0737402188024529,11744
"GPR137C",-0.0737338508866184,8284
"KIAA2022",0.0737191838174132,5518
"PALB2",0.0736973472973104,14710
"NUB1",0.0736948512241211,4766
"GLG1",-0.0736852411077826,13259
"IKBKAP",0.0736803639818831,4867
"WFIKKN2",-0.0736767914640612,6274
"ALX3",0.0736622594022541,14308
"GSX1",-0.0736475370217645,1753
"G6PD",0.0736267692291498,9449
"TMEM102",-0.0736193126991745,15747
"FCHO2",0.0736120917106568,8682
"C7orf42",-0.0735827546445676,5660
"ACMSD",-0.0735673164855902,1939
"C14orf159",0.0735374372848602,12276
"FTHL17",-0.073511324741326,7713
"FPRL2",-0.0735102821743675,11804
"FOXI1",-0.0735033572969063,13760
"NYD-SP21",-0.0734998250102472,6525
"KCTD16",-0.073477907390486,12837
"tcag7.1314",0.073461558476268,10097
"PSME4",0.0734440875195292,3789
"C9orf95",0.0734304098962719,1398
"AOC2",0.0734222747166597,3267
"B9D1",0.0734204654431436,15203
"LRRC8D",-0.0734129979902801,2304
"C1orf63",0.0734089092118499,14200
"TTLL1",-0.0733903380946833,10000
"STEAP4",0.0733881121483747,12200
"FRRS1",-0.0733589253481025,11005
"C6orf81",0.0733146745206875,7788
"DAGLA",0.0733018094497811,850
"CLUL1",0.0732929617277974,1394
"LAMB4",0.0732807135846511,206
"ZNF304",0.0732457107047593,14076
"C17orf75",-0.0732416062248914,7942
"OAZ1",-0.0732212904642828,15025
"CDX4",-0.0732168339715823,12612
"TXLNA",-0.073196689163178,16691
"EIF4E",0.0731521534496921,565
"FNDC3B",0.0731216709651304,901
"SCYL2",0.0731192999389933,1648
"CTA-126B4.3",-0.0730943945970204,12650
"CATSPER2",-0.0730640621730075,10690
"TAOK2",-0.0730623397611865,13418
"CTNND2",-0.0730297739215965,16242
"CST6",-0.0729975465761677,14795
"NISCH",0.0729941415824451,2912
"NGB",-0.0729725242800712,14403
"C17orf85",0.0729585264579788,13247
"MRPL32",-0.0729264885599491,6059
"DNAJB6",0.0729200517114947,10285
"GBP5",0.0729058161626542,9737
"FCRL1",-0.0729051963537857,11867
"NOLA1",0.0728991445931244,6309
"PTPN18",-0.0728984209543887,16258
"SLC17A1",-0.0728916585779724,11934
"IFI6",-0.0728839526609553,14689
"EXOC7",0.0728796606569787,7534
"LSM4",-0.072870873880399,13219
"TFG",0.0728620014882295,3790
"IGFBP7",0.0728495064687696,10031
"MLF1",-0.072842533484063,8884
"FREQ",-0.0728098217060339,5670
"TMEM141",-0.0727781850993304,10727
"LOC441054",0.0727743141215249,9054
"CHMP2A",-0.0727425734886551,13620
"NANOS3",-0.072732213433924,4581
"NDUFV2",0.0726774925431237,4850
"PSAT1",0.0726669411897045,10479
"ENG",0.0726614026503623,12474
"SLC13A1",-0.0726237319218005,6596
"NFAT5",-0.0725855080139052,9139
"EPHX1",-0.0725815978686957,3980
"LRCH3",0.0725722913430186,4272
"DPM3",-0.072568350629301,10131
"CDKN1B",0.0725657696621827,16359
"OR2G3",0.0725494219988725,1881
"PGM3",-0.0725161555179584,12930
"CEMP1",-0.0725141107983616,4830
"LRRFIP2",-0.0725128883203375,4117
"SDC1",-0.0724947475048787,6136
"EXTL1",-0.0724697520763355,10624
"ABHD4",-0.0724089821875015,14169
"SLC30A9",0.0723970294697351,3300
"SCRIB",-0.0723904972778386,1997
"KIAA1702",-0.0723618416717134,16813
"LZTR1",-0.072343230246895,14112
"LOC116349",-0.0723370892423438,10335
"SDK2",-0.0723292926603329,407
"ACTA2",0.0722577518590582,8622
"CYP26B1",0.0722499402627634,12749
"PPP1R9A",0.0722177583240117,11029
"ENY2",-0.072195255596108,3952
"IRF2BP1",-0.0721870907406002,14738
"SH3PXD2B",0.0721408165044675,622
"CHN2",-0.0721200722862896,11235
"MED19",-0.0721086152308883,3183
"MSX2",-0.0720930975692081,12170
"SULT2B1",0.0720848330386894,16147
"DDX3X",0.0720457769008422,15112
"MGC23270",-0.0720349524413685,8120
"LSM10",-0.0720262949166756,12143
"TAS2R4",-0.072017491794269,596
"GML",-0.0720094258111325,117
"TM7SF4",0.0719664492200409,3675
"LGALS14",0.0719648705669361,16697
"OR5T1",-0.0719626800595162,17219
"GTPBP1",-0.0719575036225025,92
"SPAG17",-0.0719503286375282,10376
"NUDT5",-0.0719314434504294,4209
"PSMAL",0.0718829312439385,13581
"LUM",-0.0718754280311724,2792
"NDUFS1",0.0718544994110504,10898
"TDG",-0.0718473210488314,6144
"C21orf59",-0.0718448081448762,4590
"C3orf18",-0.0718435244464325,1916
"ATHL1",-0.0718398217556697,12184
"FAM5C",-0.0717846955445285,3336
"TBX5",0.0717729069808399,5554
"KCTD8",-0.0717685949453673,13873
"SEC14L4",-0.0717672832391662,1982
"HSP90AB6P",-0.0717326529686735,2877
"PFTK1",-0.0717218027892975,4738
"SLC25A33",0.0717061074937622,12688
"CCT4",0.0716734381465085,4650
"DEAF1",-0.0716710481387858,1942
"SFRS5",0.0716597484284628,4563
"UPK2",0.071658881017668,15555
"PER2",-0.071657681520009,3706
"NXF5",-0.0716261166872735,5336
"KCNN4",0.0715936630014704,17218
"ALDH1A2",0.0715599208304792,10068
"ASCL2",-0.0715408176076901,13375
"NFU1",0.0715182707969732,9771
"CCDC97",-0.0715138522903086,13047
"EFHA1",0.0715044991035587,15451
"MLC1",-0.0714682167075682,6546
"TRIM68",-0.0714643758149011,3285
"MS4A7",-0.0714451320168144,8491
"C20orf32",-0.0714404014685168,79
"APCS",-0.0714195498120122,6204
"DHX15",-0.0714119316595672,6761
"RAD51C",0.0714105651787113,12287
"EMX2",0.0714086332684698,172
"PLXNB1",0.0713957719022984,14245
"TNNC1",-0.0713873639443741,16454
"CYLD",0.0713788127472277,4060
"MGC16169",0.0713780702601967,11537
"UNQ473",0.0713644955320867,15789
"INTS4",-0.0713624924070181,4118
"CTSE",0.071359371798346,7271
"OR4X2",0.0713319781086864,15731
"NADSYN1",-0.0713219687481759,8972
"FLJ33360",-0.0713095321371193,6918
"EDC3",-0.0712759053172563,16366
"FAM12A",-0.071274915574163,16814
"OR2T12",-0.0712721087470127,11121
"SNAPC5",0.0712572906753355,5100
"RREB1",-0.071245253099307,1720
"LRRCC1",0.0712361222330069,13778
"NUDT16P",-0.071219644016803,818
"RPL35A",0.0712008892842651,9591
"TMED7",-0.0711556649427722,311
"GOT1L1",-0.0711494720523681,14004
"RASGEF1A",-0.0711359650326945,11288
"CENTB5",-0.0710990095650277,11633
"AP4B1",0.0710972306075673,14367
"SIL1",-0.0710956789230693,1801
"NUP214",-0.0710752833381366,3343
"AHDC1",-0.0710620260740104,15186
"BAHD1",-0.0710512322938358,5154
"CYP2E1",0.0710486777579522,3670
"MEGF10",0.0710318722209035,15435
"HOMER1",0.0710171398902152,16884
"MACROD2",0.0710154694310594,16139
"C6orf145",0.0710021587273751,7421
"TMEM103",0.0709966334817121,12137
"MEPE",0.0709911268564226,9952
"TGFBI",-0.070984065895639,12928
"ZNF584",-0.0709811789102388,8409
"C1orf110",-0.0709264237455794,1501
"STK3",0.0708815075871343,6921
"TSC2",-0.0708737287814045,3487
"RPL34",-0.0708283090439874,2916
"CALCOCO2",0.0708255114727118,411
"FLJ25439",0.0708013023415747,7155
"PCSK9",-0.0707932253232438,13518
"CD209",-0.0707580552864007,3045
"ZYG11A",0.0707579176497887,3376
"ATP6V1B2",-0.0707497313993014,1664
"TXNRD2",-0.0707194750990243,16510
"GPSN2",-0.0706961430471178,14231
"TSSK3",0.070659123005077,1421
"DLK2",0.0706532858912824,12605
"GFOD1",0.0706325503552263,586
"SPRR2D",-0.0706312646600896,3423
"ATG12",-0.0706221082371823,13920
"OR1N2",0.0705760537984192,7041
"C9",0.0705302787977343,7643
"ASB8",-0.0705252026707424,9950
"MYO15B",0.0704959104636643,4521
"KIR2DL1",-0.0704798505353083,13530
"SIPA1L1",-0.0704730651407011,1440
"ANKRD7",-0.07046027405462,13991
"C7orf33",-0.0704344683794294,132
"SFRS2IP",-0.0704180024960821,16623
"ERCC6L",-0.0704061327926945,6381
"SDHB",0.0704053593630193,14136
"TOM1",0.0703804730348298,1488
"APOF",-0.0703684115552046,2737
"PCDHB8",0.0703507059126243,9992
"SLC3A2",-0.0703114063238388,737
"TNXB",-0.0702694394007179,4532
"LOC51336",0.0702614719061208,11678
"EFCAB4B",-0.0702302662185103,3808
"KIAA1109",0.0701868356042988,2760
"PSG11",0.0701810705340641,16134
"CDC42BPG",-0.0701664152100909,12238
"PRSSL1",0.0701657826662944,14
"SELK",-0.0701343530938934,14653
"VAV1",0.0701180062534001,17254
"ZNF57",0.0701012542405222,992
"H6PD",0.07009890075708,8361
"LOC147650",-0.0700946922123167,501
"CSNK2A1",-0.0700685583548647,9782
"AQR",-0.0700477622207361,1470
"C17orf62",-0.0700410679923832,9217
"WFDC12",0.0700260801151009,9664
"NPL",0.0700041518389533,8661
"TMEM166",-0.0699855492266382,7208
"FAM3D",0.0699811588200613,1003
"LSDP5",-0.0699641290394543,17260
"ZER1",0.0699423111829709,13819
"CHST2",0.0698817218218967,2672
"C12orf59",0.0698602523227574,6775
"ARIH2",0.069859398198829,5735
"PSMD8",-0.0698563330472252,11194
"MST101",0.0698485238728432,5974
"MAP3K5",0.0698086777815804,14162
"CYFIP2",0.069781617942254,7601
"ZNF7",-0.0697785309870338,11117
"OLFM1",0.0697282891226743,14305
"C14orf79",-0.0697065324217149,693
"AKR7A2",-0.0697002240310231,5787
"NUP85",-0.0696657440450335,342
"OTUD6A",-0.069645576245025,10547
"RHPN2",-0.0696350589101856,3128
"PXK",-0.0696280193048796,8673
"DIS3L",0.0696197769899683,2033
"CNKSR2",-0.069606064306502,11340
"FAM53B",-0.0695983443751372,11705
"SPRR2G",0.0695966446709209,7506
"LCE1F",-0.0695700889341562,5438
"ERBB2",0.0695636196760017,9404
"P2RY6",0.0695510382380617,3909
"REP15",0.0695494867253458,1225
"SLTM",0.0695492503346162,9874
"ATP5F1",-0.069541887374992,13013
"TEX261",0.0695322456960552,5652
"HLX",-0.0694999244139833,10841
"LYST",0.069483467852495,7971
"C1orf183",-0.0694622979441815,9282
"NPFF",0.0694496610804022,1644
"ARHGAP5",0.0694386562027803,5149
"MVD",-0.0694250898989611,6957
"COBLL1",0.0694190973400215,11923
"TMCC2",0.0693680226002947,5671
"GATA6",0.0693546906547811,10996
"TRPC4",-0.0693488284392381,2640
"GSG1",-0.0693326046615325,13894
"HRNBP3",-0.0693211922206319,6390
"CSN1S1",0.069318872252934,17067
"MYBPC3",-0.0692563826287244,5752
"NUDCD2",-0.0692467712577042,15580
"ACYP2",0.069235566247584,12003
"SCGN",0.0692198085499005,8010
"C20orf12",0.0692119532810592,4056
"ZNF611",-0.0691855006637526,13543
"NUAK1",-0.0691649074320681,2479
"PKNOX2",0.0691611754432404,8739
"C13orf16",-0.0691536613175527,16560
"MMP16",0.0691217638982951,157
"C19orf63",0.0691137581514501,17174
"MRPL19",-0.0691081970037431,9963
"TBC1D3P2",-0.0690800579098154,13989
"PSMB7",-0.0690766298757345,13658
"CHMP4B",-0.0690612565944284,8152
"ZMAT5",-0.0690541187895703,2381
"GALNT9",-0.0690294248704858,13434
"RARS",-0.0690113412126688,2023
"CR2",0.0689930545250583,17066
"ZMAT3",0.0689919433994388,12422
"DKFZp779O175",-0.0688963849362748,10790
"SLC6A12",-0.0688791636523895,9622
"MDS1",0.0688491729797941,826
"PDK2",0.0688414077811748,14422
"ATAD5",-0.0688366056301433,6468
"PRKACG",-0.0688013650267928,4038
"DKFZp666G057",0.0688010626067445,9489
"NR1I3",-0.0687952985376118,2466
"ZNF16",-0.0687885044530644,616
"TRO",-0.0687608130357794,16416
"B4GALT5",-0.0687603634131995,7570
"SPRR3",-0.0687518880601172,17102
"C20orf135",0.0687434790745355,9249
"ELL3",0.0687284153379808,7056
"RNASEN",0.0687083000535925,3666
"STK40",0.0687041425564362,2428
"DDAH2",0.0686994349516263,5845
"NOM1",0.0686748901607719,3373
"PLN",0.0686405207811616,9932
"PLA1A",-0.0686021434548174,1356
"SNTA1",-0.0685808091745599,9120
"ADPRHL2",-0.0685715044040373,4242
"ZFP42",-0.068569932539674,3234
"C22orf24",-0.0685577733948132,11608
"KIF1B",0.0685396422343216,9210
"KIAA1257",-0.0685285404213753,13736
"NRP1",0.068516071523919,11981
"C1orf119",-0.0684737046061571,11436
"IL29",-0.0684684270419705,6920
"C20orf11",0.0684542653133149,5240
"BHMT",0.06845287615614,6651
"LTF",0.0684341462974686,8423
"ASAH1",0.0684169827736028,8968
"C17orf66",-0.0684146198434742,15466
"C19orf18",0.0683999002089784,614
"TMEM40",0.0683955948622546,1508
"GSTM3",0.0683876207016955,10573
"FAM112A",0.0683727703073895,10521
"BFSP1",0.0683524556348003,3055
"KCNC2",0.0683390060635056,9657
"TSPAN5",-0.0683364952211077,14560
"B3GNT2",0.0683276268844615,11902
"SNRPA1",-0.0682756452960635,6094
"CEP290",0.0682666657351567,4990
"HMGCR",-0.068263524979179,7109
"LRRC18",0.0682626445760298,13861
"EARS2",-0.0682531731829911,5740
"VAC14",0.0681857470678471,7131
"LOC90835",-0.0681764190687313,3914
"EXOSC9",0.0681510309382143,10082
"PPP2R2C",-0.068111149649506,16609
"WDR5",0.0681070068014484,10626
"OR2A25",-0.068097793075505,759
"CFHR2",0.0680960832143737,14904
"HOXA11",-0.068083000982234,923
"MRAS",0.0680737620022362,9319
"OXER1",-0.0680647181189648,6238
"C21orf67",-0.0680184994520393,12978
"FAM76B",0.0680127148783007,15336
"BSN",-0.0679831112463114,10940
"FAM105A",0.0679747863702299,1680
"MRTO4",0.0679638609991226,9047
"IL2RB",0.0679162478820324,17229
"TRPV4",-0.0679144780723016,15869
"EDF1",-0.0678888825940835,14467
"CIRH1A",0.0678867132927638,5174
"SIM2",-0.0678807411225297,9635
"RABL2A",-0.0678743834353465,6428
"C8orf44",0.0678581593155264,12975
"ZNF319",0.0678209523583512,14832
"KIF3A",-0.0678120038435626,13865
"CALM1",-0.0678104219267502,16152
"TUBB2B",0.0678086410478236,9336
"LOC554234",-0.0677521840874108,16024
"HNF1A",-0.0677397061429647,10378
"CCDC70",-0.0677357888404055,16678
"ZNF114",0.0677232867382883,13603
"SALL2",0.0677168280845115,3668
"HYLS1",-0.0677050885903216,11597
"PELP1",-0.0677023108296722,9898
"RPL32",-0.0677004106313429,6744
"NOL1",-0.0676887202422544,4494
"ZNF585A",-0.067679239111112,9498
"PAAF1",-0.0676673040576857,9479
"FBF1",-0.0676647564979644,4702
"FAM19A4",0.0676467530018888,4507
"EAPP",0.0676083175694136,6082
"SEPT8",0.0675849708653014,17058
"CEACAM21",0.067574030187172,7250
"HYAL4",-0.0675277505730486,7296
"PRAMEF16",0.0675171961609495,11451
"POLR2C",0.0675165743933481,6383
"TMEM187",-0.0674545392866971,16694
"RDBP",-0.0674525304527549,3610
"ITGB5",-0.0674446948121822,9804
"FADD",-0.0674404279099381,3942
"KCNJ11",0.0674270451767185,976
"CCNL2",-0.0673741669802858,5751
"RNH1",-0.067351687634923,5209
"ESX1",-0.0673451932942,16266
"CIC",-0.0673394347237765,6121
"NR2E1",-0.0673366703824309,5729
"GPR84",0.0673150013515505,794
"TPST1",0.0673052363224934,11791
"STRN3",-0.0672819478370793,13457
"GZMM",0.067278641482815,2223
"ZNF695",-0.0672776473610112,13585
"TCEAL3",-0.0672770449780735,5247
"OR2B2",0.0672756982399147,4640
"TTC35",0.0672692017984928,16458
"TOR3A",-0.0672258233632264,13169
"ZNF226",0.0672152131569157,1768
"PWP2",-0.0671175557682433,8897
"KIAA1632",0.0671162678008218,6736
"RAB30",0.0671040304961677,4088
"SEMA5A",0.067088432304136,12868
"C5orf34",-0.0670811854309983,10232
"MGC13379",0.0670800977701867,1738
"SYNC1",0.0670748932359649,6104
"FANCG",0.0670738462621772,11906
"KIAA1530",0.0670635280868724,5598
"WTAP",0.067050912061823,4061
"TRIM44",0.0670426970575145,12691
"HERC6",0.0670418557952357,9094
"HSPB2",0.0670321289411677,7968
"ADH6",-0.0670192437954379,8607
"TBP",0.0670016584128912,3717
"SPPL2A",0.0670016161823355,2829
"PON1",-0.0669846158537925,9977
"BMP1",-0.0669727079788249,7297
"SYDE1",-0.066968766824625,13845
"TDRD9",0.0669553376661363,417
"ZNF384",0.0669341604173119,4692
"ATP5B",-0.0669202178884097,3464
"WDR26",-0.0669024990854204,9185
"C17orf74",-0.0669003131512117,9307
"RNF133",-0.0668968607325371,11613
"MRPL3",-0.0668714376665933,6078
"HTR2B",0.0668713483233468,1671
"MTHFR",-0.0668521948462237,12023
"CREB3",-0.0668503438554268,6898
"LCN2",0.0668211815140045,6416
"NRG2",0.0668165864633622,8057
"PDLIM4",-0.0668002518259923,15843
"CCDC122",0.0667989249218563,12101
"NAT9",-0.0667954557087508,16857
"DCUN1D3",-0.0667865932605946,10049
"ANXA5",-0.0667651212714126,3792
"RBM43",0.066756715290954,15110
"USP38",-0.0667524522608085,529
"ATP6V1A",-0.0667468535576681,2584
"RWDD4A",0.0667304414038064,13068
"OR5M11",-0.0667221297549805,1571
"KLRG2",-0.0667069764551632,2336
"CRP",-0.0666828506600886,2418
"HIST2H3C",0.0666546445694402,10846
"TMEM167",0.0666382904888341,2206
"BLOC1S1",0.0665847512783706,12458
"WNT9A",0.0665376693202262,6919
"DNAJB2",-0.0665137888923525,7379
"NR1H4",-0.0664957370337042,12729
"BMP10",-0.0664903803218327,15680
"PRPS2",-0.0664885250872887,15348
"MFAP2",-0.0664601242695376,7334
"THTPA",0.0664539190346969,3566
"SPATA6",0.0664421428472981,3639
"GOLGA2LY1",0.0664411772185603,13910
"15E1.2",-0.0664349418040045,13365
"TMEM108",0.0663842888952281,7387
"IPPK",0.0663769278242972,633
"TH1L",0.0663453582435876,6635
"TP53BP2",0.0663381141718676,16197
"ATP6V1G1",-0.0663074046745342,12701
"SMCR7",0.0662866044023374,7004
"GSTZ1",0.0662824707131673,13880
"PHF21A",-0.0662787259180686,17265
"GLT8D4",0.0662768845425083,8087
"NEK11",0.0662306971172826,14615
"IFITM3",0.0662264695816023,1652
"RPS6KA5",0.066217796674887,8798
"PDGFC",0.0662128384189385,17255
"CD81",0.0662104884419955,16965
"TSPAN15",0.0661972536329201,14650
"PPP1R3B",-0.0661941455162609,3596
"SNRPA",0.0661858443675075,5657
"HSPG2",0.0661824871719743,12942
"OR4C46",0.0661511069468922,1157
"TMEM165",0.0661367080718154,12168
"NFKBIB",-0.0661304911999608,17014
"KIDINS220",0.066101220316741,7184
"WNT2B",0.0660991838239817,1832
"SDF2",0.0660941263205303,1874
"LYPLA2",0.0660695177125157,5912
"TRAF3",-0.066058697915921,5646
"AKR1B10",0.0660517331525097,1153
"GGTLA4",0.0659867879506255,1242
"CYP2U1",0.0659572518448227,3392
"BTBD6",0.0659192859963841,14611
"TRAPPC6B",0.0659156903959557,2184
"CHAD",-0.0658835503074472,1562
"DUS2L",0.0658745937587446,4921
"SLC2A3",-0.0658680253192577,3452
"FZD5",-0.0658493822674783,5040
"RAP2A",-0.0658348937293678,9568
"ZNF230",0.065834563325411,1137
"MED9",0.0658113146589287,10583
"HOXB6",-0.0658025618772217,12682
"ZFYVE27",0.0658025561660843,13919
"C1orf114",0.0658000954366218,15738
"GPR63",0.0657785767128171,9674
"TGM4",-0.065764944422339,863
"SP110",0.0657510738231882,4985
"KPTN",-0.0657366074165674,7500
"TPD52L1",0.0657045813240501,6990
"ZNF415",0.0656972662362023,11602
"MGC14376",0.0656849140344956,5386
"NOL8",-0.0656691702715633,13092
"C12orf24",0.0656403665417153,5836
"ASGR2",-0.0656345947534458,1619
"MKS1",0.0656287494412369,13983
"FLJ23356",0.065612140626881,15781
"SLC11A2",0.0656092845778768,12499
"DHFRL1",-0.0656036199276476,6017
"ADAMTS12",0.06559801819276,4892
"SOD2",0.0655883013452061,8775
"C3orf10",0.0655848720306521,14372
"RGPD1",0.0655149462230704,10737
"CTDSP1",-0.0655083235294453,6220
"BAZ1A",0.0654612225094185,14890
"CAPN2",-0.0654599146170185,13690
"FZD9",0.0654564350064436,6680
"PPIG",0.0654469114973854,3517
"FBXO27",0.0654304185388204,1170
"MAPK3",0.0654189569161071,12666
"C9orf27",-0.0653989745717867,1215
"ITGA8",-0.0653848908635099,5691
"NRCAM",-0.0653490755351058,14970
"SGK269",0.0653426898017992,13221
"RALGPS1",-0.0652895419776699,2484
"KIFAP3",-0.0652811066207504,5593
"TMEM41A",-0.0652748292054621,13858
"SOX1",-0.0652723848046995,9540
"GABRA2",-0.065269560690515,10245
"TMEM45A",0.0652695140587263,3405
"OR1D5",0.0652632185774319,2811
"DDX56",0.0652199155747691,9787
"PTPLAD2",-0.0652126722154212,2032
"ARIH1",0.0651886984906626,6741
"FUS",0.0651529309039679,173
"DHTKD1",-0.0651488882803056,16620
"C6orf150",-0.0651200562502368,16411
"DEF6",0.0651102816314186,8086
"TMC2",0.0651020189722105,1230
"DEF8",-0.0650831500024344,15459
"RABGAP1",-0.0650829887434948,14441
"SHF",-0.0650784587932312,12441
"COQ2",0.0650738007976184,17242
"HMGB1",-0.0650461409082289,5434
"CCL4",0.0650437870133369,15569
"C1orf150",0.0650331496604236,1855
"QPCT",-0.0649882402164348,5933
"LANCL1",-0.0649738328300826,4343
"HHLA1",-0.0649560628866581,15952
"MTTP",-0.064931443786784,12157
"KCTD21",-0.0649275231369474,15050
"TRH",-0.064924499225901,16442
"FLJ46266",-0.0649026028100528,7310
"C1orf168",0.0649024853943298,2350
"HBXIP",-0.0649018886854389,3836
"PRDX4",0.0648797260824689,13240
"CDC73",0.0648783187873877,10571
"SMAD7",0.0648717002293588,3594
"THEG",0.0648627299533372,444
"BDKRB2",0.064858550150106,16389
"C1orf163",0.06483836715816,10259
"SIN3B",-0.0648364346001954,8694
"SLC25A42",0.0648191938256654,11379
"SKAP1",-0.0648159273173557,1649
"GDPD2",-0.0648123781490247,5199
"GPHA2",-0.0647688635011914,5962
"PCDHB14",0.0647611445734158,9326
"ZBTB8",0.0646943160534377,15311
"PAXIP1",0.064683201108457,12186
"FLJ44048",0.0646508009082925,13625
"WDSOF1",0.0646333308881527,10703
"HOXB5",-0.0646229648668252,286
"MAPK7",0.0646169103360783,4763
"PPCS",0.0646016925194804,8790
"MPI",-0.0645831450363307,10158
"C8orf45",0.0645780668152005,9891
"ALKBH1",0.0645537327396213,14163
"ZNF197",-0.064549107089803,16314
"KRT36",0.0645414257564737,10189
"OR1D2",0.0645375156750196,16478
"HBD",0.064527938073727,16595
"OXTR",0.0645268354183745,2387
"TMPRSS2",0.0645115042055117,16721
"C10orf83",0.0644686288818389,11338
"NPAS4",0.0644662286566711,1430
"ZNF92",0.0644597125425981,7934
"GCDH",0.0644523754145768,2736
"TMCO3",-0.0644451171616444,2277
"SNX6",0.0643794024124261,8906
"KIAA1614",-0.0643756334939531,10607
"CHFR",-0.0643485106036873,165
"TBR1",-0.0643416357247435,1764
"PARP12",0.0643032453138986,15765
"CNTROB",0.0642709170875908,7111
"ZP3",0.0642655470118212,14593
"CLDN1",0.0642459307256673,3152
"TCEB3B",-0.0641876437451292,10309
"NT5C",-0.0641592760562124,16444
"NOLA3",0.0641536893969302,15850
"FBXL12",0.0641533718770702,11941
"TMEM161A",-0.0641408047142503,17006
"PPM1G",0.0641298194242857,13909
"HECTD2",0.0640762963120358,15305
"BRF2",0.0640719348704815,17153
"C1orf19",0.0640309738490966,1597
"RNPEP",0.0640281315684347,9490
"SUSD2",-0.0640254307008785,2251
"IKBKE",0.0640180161920557,14850
"RALBP1",-0.0640156517011487,7612
"PHACTR1",-0.0640086268901774,15430
"IFT88",0.0640011117243741,5142
"FLJ38973",-0.0639980167954902,7874
"DOK1",-0.0639976211470059,2880
"C6orf72",-0.0639952518349351,4301
