"","cor","number"
"SEZ6L",0.0249952963986395,3057
"S100Z",0.024992822544647,9035
"ORC1L",-0.0249879463119265,11441
"CD1B",0.0249766802293334,9298
"NEUROD2",-0.0249760799136273,2836
"ZNF469",0.0249658588628881,16021
"SPOCK3",0.0249611118319877,14379
"KLHL4",0.0249533173355473,10250
"AES",0.0249531287793172,10901
"NUDT16P",-0.024951811886452,818
"CHMP1A",0.0249364238362819,9511
"ABTB2",0.0249305128973747,5762
"REXO1L1",-0.0249214997349096,1882
"LOC196541",-0.0249126875411929,1781
"NDUFS1",0.0249126839807026,10898
"TOP3A",-0.0249116834534968,2242
"RIF1",-0.0248975160420186,14386
"HMG2L1",-0.0248833168498993,858
"PEX19",0.0248824490985892,8578
"RTP4",0.024877962176217,6245
"C3orf14",-0.0248275075408566,7655
"NPR3",0.0248233171519385,16596
"MYF6",0.0248181183098829,15867
"UBE2D2",-0.0248039221659891,4294
"HDHD1A",0.0247950688826415,2844
"STK39",-0.0247814713448556,9245
"BTNL8",0.0247745999938308,12545
"CDH6",0.0247710396642764,10242
"CDR2",-0.0247675656308405,10079
"SYPL2",0.0247585257604656,16403
"DGCR6L",0.0247529502605462,1926
"ZNF554",-0.0247407628993907,5450
"OCRL",0.0247303402522284,11080
"TBX3",0.0247164116907789,5108
"C17orf88",0.0247135508555038,3918
"SNAPC3",0.0247090333169896,7565
"OR2B2",0.0247063185095441,4640
"UBR2",-0.0247058971428644,15017
"RFESD",-0.0247007575517375,12335
"NCAM1",-0.0246997350458878,4572
"MGC5566",-0.0246968448245514,4275
"TAS2R40",0.0246964343301791,12706
"ARPP-19",0.0246928352062984,6997
"DUS1L",-0.0246874804005267,908
"C1orf75",-0.0246477826836587,3044
"SMC6",-0.0246418346604938,246
"MGC10850",-0.024627067031422,2667
"C20orf12",0.024608219364419,4056
"C7orf30",0.0245933866208841,14838
"PTPN5",0.0245746477750374,8912
"GAD2",0.0245552895261435,15561
"LRP10",-0.0245532753884626,14546
"PIK3C3",0.0245485899000962,1253
"PARD6G",-0.02453362896029,372
"ADMR",0.024530734081796,6141
"UBE3A",-0.0245271572658184,11779
"MTNR1A",-0.0245185595485895,14559
"C9orf114",-0.0245183817661012,1581
"RRP15",0.0244960879174824,11816
"ANKRD49",0.0244784769044878,8923
"RASL12",0.0244683549108638,2868
"RCHY1",0.0244488858211963,15803
"PPAPDC3",-0.0244485210069109,7867
"CDC23",0.0244483245634087,5219
"UTP14C",0.0244480713479914,2445
"CHN2",-0.0244355248946594,11235
"SLC12A4",-0.0244155562404477,8800
"ENDOD1",-0.02440011466759,6166
"DAXX",-0.024390917110318,5110
"TMEM31",-0.0243358862728404,6462
"CATSPER2",-0.0243196701254601,10690
"C4BPA",0.0242933748102654,937
"EPHB2",-0.0242881108169514,3232
"HERC3",-0.0242874437102423,13468
"C4orf26",0.0242800332985635,6472
"DDX54",-0.0242719463102174,16986
"ATF7IP2",0.0242245614149677,2162
"PTPLB",-0.0242218861906736,7380
"PPIF",0.0242192853963267,16921
"MON2",0.0242045765943359,6212
"OR9G1",0.0241971650552228,114
"TCFL5",0.0241745173105187,9125
"DPPA5",-0.0241468656515577,2400
"OR4E2",-0.0241455210449177,14767
"ZC3H12A",-0.0241304109597344,10140
"GPR152",-0.0241113429600909,16883
"ECOP",0.0241098171718012,3502
"CYP27C1",-0.0240953577872329,13844
"ENOPH1",0.0240946278370682,11306
"FAM63B",0.0240807529729933,2281
"TMPRSS5",0.0240729646231161,10457
"OS9",0.0240679298667358,1793
"SMC2",0.0240564240797193,10385
"MSMB",0.0240459048785973,6653
"GMDS",0.0240317029937025,15041
"PSMF1",-0.0240206944390242,4626
"TFG",0.0240149043418505,3790
"PERLD1",0.0240091251007145,14202
"GPR20",-0.024005180857543,13633
"COPS5",0.0239715355740224,3885
"ATP8B3",-0.0239653180213525,7523
"FBXL12",0.0239524017965769,11941
"PARC",-0.0239412159636599,11271
"ALDH1A2",0.023937137786735,10068
"CASP10",0.0239321791839677,7798
"SMTN",0.0239025990928566,3043
"TBPL1",0.0238980886238431,8332
"EPHA1",-0.0238903291697511,16739
"TADA1L",0.0238666708678199,16826
"ANKRD40",0.0238643348001002,410
"DSCR3",0.0238375236957546,1902
"CLUL1",0.0238274897599152,1394
"PHF5A",0.0238240286208855,8201
"SEPW1",0.0238193949376615,7487
"LOC728378",0.0238128156261332,13656
"DEFB129",-0.0238059181800558,7600
"VAV2",-0.0238018620402252,12360
"PCDHB13",-0.0237856324496144,15634
"OR8K3",-0.0237713776994734,361
"MRPL21",0.0237590890097595,14931
"MGAT5B",0.0237567722732303,3526
"DR1",0.0237466353401246,17001
"GGTL4",0.0237356977779331,4574
"MDS1",0.0237271620102647,826
"LRAP",0.0237239619907444,8872
"PRND",0.0237090882280804,263
"DAK",-0.0236602428171085,5212
"RAPGEFL1",-0.0236234439101064,7888
"TNFAIP6",-0.0236116429343631,4648
"DHRS3",0.0236054728835986,12386
"XPR1",0.0236025317793316,14605
"GPHA2",-0.0235793323123278,5962
"NLE1",0.0235787672537971,11790
"PCDHGC3",0.0235657376135808,9680
"OR2Z1",-0.0235566482132178,7591
"TMEM47",0.0235518636063145,10141
"VAMP1",-0.0235383007743546,16348
"OR4D5",-0.0235333175533931,845
"SPIN3",-0.0235278723160549,5232
"AIG1",0.0235278710362775,5308
"CCT2",-0.0235162470069361,14225
"NCAPD3",0.0235044510684088,6866
"NUP133",-0.0234721381505572,9117
"MATN4",0.0234576411914927,4852
"OAZ2",0.023422893717801,2252
"HLA-DRB5",-0.0233812315439388,10913
"SPIC",-0.0233793687394928,4824
"KIF7",-0.0233785170199492,1115
"GPATCH1",-0.0233468798109802,10393
"FOXF2",-0.0233333110545955,13976
"SPCS3",-0.0233154470604709,15458
"KIAA1147",-0.0233148413094264,12262
"IFRD2",-0.0233037870942167,5342
"CNP",0.0232923231634013,17132
"C1orf25",0.0232843596265153,16479
"ZNF365",-0.0232785432632287,2817
"VAPA",0.0232391617109697,16487
"CLDN6",0.0232337198857348,4583
"TIAM2",-0.023220396173051,5037
"RWDD3",0.023195903953585,14416
"SLC25A13",-0.0231917165252777,10133
"ENO1",-0.0231864844924285,7397
"KIFAP3",-0.0231791073897674,5593
"PEX11A",-0.0231724361474496,8552
"BRD2",0.0231611154209782,11703
"RAB14",-0.023158829359599,1258
"PDCD1",0.0231581953432621,3087
"NME5",0.0231558746988192,767
"KCNQ5",-0.0231554258998713,13269
"NLRC5",0.0231352157677738,3912
"SEMA4F",0.0231326559684319,3108
"ALG14",0.0231150456817603,5649
"KIF3A",-0.0231074349854126,13865
"ATP6V1C1",0.0231026694052906,4623
"LPAL2",0.0230944941076243,7013
"DCP1A",0.0230870245422444,10963
"ABCB11",0.0230524282949328,9656
"ARL1",-0.0230431183299699,7709
"KPNB1",-0.023040735988065,15065
"PANK2",-0.0230182567825283,824
"KCTD8",-0.0229917540061385,13873
"SERPINB1",0.0229906757732363,1755
"TIMD4",-0.0229500139654897,16144
"AP2A2",-0.0229495593132713,1009
"TOM1L2",-0.0229354578429852,12165
"ZMAT1",0.0229235318038309,5024
"GPS1",0.0229208077562702,13403
"FLJ39779",0.0229197436223314,12797
"HBXIP",-0.0228756742588187,3836
"SOX30",0.0228755953464233,5765
"ADA",-0.0228508420751396,12413
"ZFHX4",0.0228439358835678,5759
"BRUNOL4",-0.0228305089303499,15553
"SUSD4",-0.0227933264928799,11607
"ATP5J2",-0.0227848499113085,4945
"FKRP",0.0227585070807876,2353
"REC8",0.0227491278588385,16407
"ZNF34",0.0227401026336149,1867
"CLDN23",0.0227382832132036,12226
"PDP2",0.0227376055196564,13716
"MCRS1",0.0227183448982226,5509
"C16orf63",0.022712164196929,4943
"ZNF442",-0.0227012350245305,15533
"DCUN1D3",-0.0227009144089767,10049
"PCDHGA3",-0.0227003745903069,9812
"TMEM190",0.0226912444723416,14779
"LRRC58",0.0226732050069966,14213
"TERF2IP",0.0226688232332275,8811
"HCCS",-0.0226335917505858,14734
"TBCB",0.0225995667619386,7662
"TMEM179",-0.0225945402669786,15491
"KBTBD5",-0.0225655757523993,15990
"ZC3H7B",-0.0225635370051156,8242
"KCNH3",-0.0225615773965328,4925
"TCF25",-0.0225472085751819,2235
"ZC3H10",-0.0224770823331463,14984
"TTTY12",-0.0224733474787102,12016
"ASXL1",0.0224668207559445,3140
"TNR",-0.0224449654368311,10804
"NDUFA12L",0.022413957603878,6344
"ATP5G3",-0.0224050786663832,13701
"C3orf42",-0.0223887453305719,12214
"PARD3",0.0223819784219007,4280
"SLC35F4",-0.0223695928016905,12954
"TYSND1",-0.0223601260970436,8085
"HYAL4",-0.0223467040790381,7296
"HTF9C",-0.0223345902529261,1008
"SMARCA4",-0.0223305037479104,9424
"AUTS2",-0.0223200270554307,11845
"UBE2R2",0.0223193446294537,10431
"ADAM23",-0.0223081244636267,188
"WBSCR18",-0.0222919109246357,8620
"GLI3",0.0222748923898062,12362
"HFM1",0.0222568155849853,13583
"CPEB4",0.0222502710135624,5090
"TXN2",-0.0221923416067656,7535
"BOLA3",-0.0221813242489325,13927
"DLK1",-0.0221812793999775,16103
"PALM",-0.0221740015306065,2814
"C20orf11",0.0221702646408024,5240
"CLIP1",0.0221519276563852,4206
"LOC285141",-0.022141846028847,8224
"SH2D5",-0.0221347363616941,15119
"ACAD9",0.0221160338254689,8274
"NID2",-0.0221025219461785,2987
"MFN1",0.0221018798263844,9457
"ZNF384",0.0220964650475381,4692
"ZFP42",-0.0220814351815848,3234
"RPL23A",-0.0220766578799887,5297
"DCUN1D1",-0.0220747533520078,6128
"OXNAD1",-0.0220737522098244,17063
"KIAA0355",0.0220730917449954,15373
"HAP1",0.0220688353325247,3231
"SEMA3F",-0.0220577463968187,13932
"PCDHB14",0.0220577293258006,9326
"LAD1",-0.0220570867876535,2938
"ANKRD38",-0.0220263106189116,4815
"EIF2AK3",0.0220082281746102,16718
"KCNT1",-0.0220033937946432,9912
"ARID3B",0.0219760784437959,6260
"MRPL44",-0.0219609165407106,12430
"STK24",0.0219506578721361,4908
"GALNT9",-0.0219452474563166,13434
"TMED10",0.02194385974375,7365
"BFSP1",0.0219128536901587,3055
"DAP3",0.0219095473691405,12032
"SCD5",0.021897896910982,1289
"NEU3",0.0218938219120694,7994
"ZNF549",-0.0218820500523744,2399
"VPS33B",-0.0218802792590153,10218
"TP53AP1",0.0218776319616107,4882
"TM4SF19",-0.0218765468580001,2079
"ITPK1",-0.021851403871739,2209
"KIAA1219",-0.0218312121002744,4869
"CPS1",0.0218298284644967,7463
"SLC25A4",-0.0218088711031318,643
"PACS2",0.0217893036935353,10040
"IHH",-0.0217840104946574,11399
"TMEM19",0.0217739172151237,13086
"OLFML2A",0.0217736156878769,9000
"ZNF433",0.0217663146651276,5102
"ABCC11",-0.0217585679381704,11096
"PHF1",-0.0217538618096823,2441
"PCNT",-0.0217406400661553,12979
"ARHGAP1",0.0217316706970041,11499
"CCDC56",0.0217207255621896,7307
"TAF7",0.0217035491490719,16291
"MAP1A",0.0216923413584613,11230
"ZRSR2",-0.0216914538559331,12125
"LOC155006",0.0216883441550269,16162
"RHOF",0.0216855589453416,14141
"ANP32C",0.0216726277072547,5997
"ZC3H3",0.0216694883301921,1226
"TRPV3",0.0216610004204257,3139
"KATNAL1",0.02164824104829,5578
"KIAA1161",0.0216462078929548,15472
"SYT6",-0.0216348394749109,14700
"JMY",0.0216309628653686,12604
"IMP5",0.0216275074966836,6440
"SKIV2L",0.0216271913083527,12394
"SLC2A4RG",-0.021626083763306,854
"ABCB9",-0.0216221840129888,5044
"PMP22",-0.0216065201253886,7555
"LIMD1",-0.0216002510871534,13192
"C1orf85",-0.0215969318717069,13012
"RNASET2",-0.0215926501946944,12795
"ANGPTL2",-0.0215848445604817,4136
"GRIK3",-0.0215846597477822,5155
"ZFPM2",0.0215804785007937,15462
"NOL14",0.0215639258347114,16175
"RPS6KB2",-0.021561613653433,8123
"PLEKHG4",0.0215497431350987,137
"C6orf57",-0.0215420497859785,2701
"MEGF6",-0.0215248404888646,15678
"SF3B1",-0.0214948995504941,6179
"C9orf30",0.021493319068207,402
"ABI2",0.0214793846656919,15375
"TXNL4B",0.0214790510683253,3173
"LRP11",-0.0214446733107329,2147
"VGLL3",-0.0214432211336532,13109
"OR7D4",-0.0214290040525222,5621
"OXTR",0.0213999984030963,2387
"HYPE",-0.0213971545851085,14973
"C11orf51",0.0213840517481333,8558
"DHX35",-0.021374449556865,6582
"USP20",-0.0213653485540645,5505
"FLJ30092",0.0213373250057625,8447
"IFIT2",0.0213312759746815,3545
"SCOTIN",-0.021324550070003,5226
"NELL1",0.0213231067518171,16872
"NUAK1",0.0213160803893642,2479
"ZEB2",0.0212915825051953,12721
"FGF3",-0.0212713220692749,6321
"RBM43",0.0212472921040967,15110
"C16orf82",-0.0212357625564693,14769
"PATZ1",-0.0212288825091774,1814
"OR6B1",-0.0212288749599346,13115
"ABCC3",0.0212111928541516,10160
"MGC16291",-0.0212027172512112,8372
"PLAC2",-0.0212019542739684,10104
"FKBP3",-0.0211932761603214,5071
"TAF1C",0.0211893113427369,5256
"CCDC99",0.0211883736897376,5639
"TFAP4",-0.0211633169560739,15826
"TULP3",-0.0211612997456312,8657
"TGM2",0.0211557236710775,16299
"SPATA17",-0.0211418386326364,9965
"TOR1A",-0.0211346189645796,4888
"CENPQ",-0.0211315005853712,37
"PDE1B",-0.0211250540056017,13985
"ZFP62",0.0211219562864354,15734
"ELA3A",0.0211119129150859,5206
"PIGL",0.0210677218769929,265
"CD274",-0.0210617535295886,12945
"BCL7C",-0.0210609801684903,14590
"PLN",0.0210461892574954,9932
"FOLR2",-0.0210443580005499,426
"TGFBR1",0.0210421324941636,14446
"MPP1",0.0210395381188989,8012
"SCRN3",0.0210254184678739,16968
"ACTA1",-0.0210217442552784,3162
"FAM135B",-0.0210199357680563,3480
"SRCRB4D",-0.0210070597167104,15921
"ZNF7",-0.0209974238647145,11117
"NUDCD3",0.0209884707048592,3109
"MOSC2",0.0209873981483414,14849
"C16orf30",0.0209490788289095,11890
"CCDC109B",-0.0209306767044297,7937
"IL8RB",0.0209287925742085,6405
"GDAP2",-0.0209285489993992,1687
"ZNF434",-0.0209202005214968,1142
"OSGIN2",0.0209191400182862,14563
"PPM1G",0.0209187458613542,13909
"SLC6A15",0.0208891326004481,11002
"MIG7",0.0208888925599426,9510
"KCNG4",-0.0208726360643622,2530
"FLJ10324",0.0208658142064536,7842
"VPS18",-0.0208645716496013,8391
"UBXD2",-0.0208593053331517,2956
"ERCC6",-0.0208533362636308,14888
"MATN1",0.0208465162203255,14862
"DDX24",-0.0208422898286904,15429
"ROCK1",0.0208390184522757,16766
"C5orf25",0.0208268460132912,6072
"FTHP1",0.0208262382219378,5004
"ZNF618",-0.0208058194868644,3816
"MRPL42",-0.0208034800716564,7502
"TRO",-0.020802170454415,16416
"PMFBP1",-0.020796611246905,3714
"ADAMTS19",0.020789933690904,5761
"ATP6V1G3",-0.0207836630601554,1274
"SULT1A1",-0.020770627196839,1378
"FBXO27",0.0207701659412301,1170
"EPB41",-0.0207656468143783,16791
"DPY19L2P1",0.0207546551047467,9395
"C20orf186",-0.0207376115074812,3421
"NUP107",-0.02072303636943,3023
"INSL6",0.0207225567418953,7113
"PLK2",-0.0207198845149915,8265
"ZNF250",-0.0207014734395299,10755
"RDH14",0.0206960865258417,15966
"NPAL3",-0.0206854559340161,16985
"ASPH",-0.0206782177366696,14342
"NLRP11",-0.0206679073947317,7287
"CTR9",0.0206665182084263,15726
"DDX11",0.020652852326649,10893
"GRM7",-0.0206482085810399,7409
"MTA2",-0.0206469761016218,14111
"ATP6V0D2",-0.0206456948100282,10662
"ENPP5",-0.0206194598371752,10460
"ZNF569",-0.020591331632683,16991
"RAI2",0.0205897598829065,15890
"LEPROT",0.0205724323693754,16508
"NBPF1",0.0205632545623832,7943
"NPFFR2",0.0205554521283087,4660
"SLC39A8",0.0205226999682899,7410
"HSPB8",0.02052214358509,5466
"C1orf149",0.0205158077600843,16764
"PLEKHG3",-0.020510695592702,5777
"LRRC1",-0.0204966608164625,5181
"U2AF1",0.020477662722169,10266
"MTHFR",-0.0204585289278714,12023
"ECD",0.0204578765125163,15128
"IFT88",0.0204301282450184,5142
"RASD1",0.0204033584360478,10558
"SIAH2",-0.0203937056605296,4939
"MYBPC2",0.0203908692803164,3259
"MAPK15",0.0203897080432047,14974
"SMAD3",0.0203727817036217,1175
"TP53BP1",0.0203598117053465,3728
"B4GALNT1",-0.0203565491767851,15247
"ZNF578",-0.0203504937189482,5827
"RAF1",-0.0203470792552261,16525
"TLR5",0.0203356587786607,9124
"RNPEP",-0.0203200286989009,9490
"GALNT13",0.0203132327042677,1185
"WRB",0.0203072080484213,14000
"SEMA6C",-0.0202908643646902,8328
"ZNF643",-0.0202722061809133,11825
"KPTN",0.0202665063557352,7500
"BCL6B",-0.0202634971514118,9682
"ABO",-0.0202582033655388,5645
"EDG3",-0.020232339965569,15027
"DES",-0.020220728367176,7995
"MAGEE1",0.0202143923394123,9968
"XRCC5",-0.0202105974515762,11736
"YY1",-0.0202036744194269,3558
"YEATS2",-0.0201981190325173,7815
"SIM2",-0.0201671222805416,9635
"C5orf30",0.0201593861054089,749
"SRRM1",0.0201480901265848,15697
"ULK2",0.0201478849819584,14968
"IL17F",-0.0201464807267819,15852
"RFC2",-0.0201354227127705,8246
"TRIM49",-0.0201216193691616,14713
"NAT1",0.0201091978676068,3222
"ATP9A",0.0201003846884211,2846
"SHH",0.0200411755165287,13376
"CASP2",-0.0200410439625004,6458
"TOP1",-0.0200338555142764,4370
"LOC441177",0.0199828444436162,12131
"HMGCS2",0.0199674010172237,15201
"GYLTL1B",-0.0199609335205447,9226
"LBA1",0.0199339096902312,13772
"HPSE2",0.0199295358389661,2191
"KIAA1598",0.019928858597971,7551
"TSSK6",-0.0199157967017132,5322
"SLC45A3",-0.0198936487700501,17085
"GPRIN2",0.0198893734777905,4771
"WBSCR17",0.0198847491647135,5884
"C7orf42",-0.0198735590584072,5660
"BOLL",0.0197911452160397,14741
"PLA2G10",0.0197906536244415,9214
"GPR113",0.0197832628636991,11588
"DDX17",0.0197797134814276,13830
"UBE1",-0.0197755153290601,5147
"ZNF586",0.0197431737036978,9078
"GTF2F2",-0.01972011606528,1354
"SH2D2A",0.019716949777816,4631
"PIH1D2",-0.0197136393429008,14743
"ATAD2B",-0.0197009972057607,1148
"KIAA1303",0.0197002470847492,12298
"MGC52498",0.0196848790920577,16409
"SDF4",-0.019670343410906,9379
"TAF1L",0.01966049835688,16634
"CCDC51",0.019654116396058,1081
"DERL3",-0.0196452224222382,16223
"LRRC27",-0.0196380764380766,5313
"MRPL20",-0.0196371133803295,1402
"FLJ23834",0.0196362767073765,1066
"KCTD20",0.0196302496920494,1599
"SUPT16H",0.0196154087612518,4817
"SLC17A8",0.019612444734832,4312
"RBKS",0.0196059358503435,16756
"RG9MTD3",-0.0195975846117889,15469
"PYGO1",0.019590957719116,5314
"N6AMT2",0.019570410594851,13997
"UGT1A8",0.0195581462184141,334
"MSH4",0.0195464919950582,11470
"WDR57",0.0195434347285547,933
"IL4",0.0195240939025057,15856
"SPRR2G",0.019510474099762,7506
"CLCA1",-0.0195098462410358,8999
"ANP32D",0.0195096877679252,12428
"ATP6V0A2",0.0195026548066486,4723
"EPRS",-0.0194967555543959,12260
"MAP7D3",0.0194895955212217,12867
"PDHB",0.019486848514385,2081
"C6orf62",-0.0194853979164165,6812
"DEAF1",-0.0194808918972684,1942
"HNRPA3",0.019476948360786,1741
"RRN3",-0.0194519961827107,7653
"RAB11FIP1",0.0194510739513156,7366
"PSME2",-0.019444964341343,11820
"ATP2A3",-0.0193912047450287,7077
"SLIT3",-0.0193716490577376,5812
"CTSH",-0.0193403570628679,10738
"WDR21C",0.0193070544491092,12873
"C6orf166",-0.0192804246813431,14267
"GNB3",-0.0192704079269601,5432
"C4orf8",0.0192318521489773,12257
"ZNF24",0.0192193209183357,2371
"UPRT",0.0192036914794416,7440
"ADAM22",0.0192016974607601,15048
"C10orf125",-0.0191233379020907,4482
"ZNF525",-0.0191200426962654,4124
"KIFC3",0.0191068280745782,8200
"ITLN2",0.0190976514077955,15224
"DBN1",-0.0190668064062261,6225
"C10orf118",-0.0190233368940519,11600
"MED10",0.0190212272364916,1277
"RBM22",0.0190107391577181,1815
"ISLR2",0.0190006019003728,13882
"APITD1",-0.0189809036976647,4279
"TDRD1",0.0189591966174547,4249
"IRF2",-0.0189518601234214,792
"DPH2",-0.0189465815951325,1785
"FAHD1",-0.0189450338202817,8799
"AGTR2",-0.0189330973263244,16161
"UBXD3",0.0189316798366575,7044
"RORA",0.0189309070014015,8256
"MGC45800",0.0189111995684887,10964
"HERPUD1",0.0189069486571449,3889
"ACSS1",0.0189047301927215,10371
"PCGF2",0.018903257599096,14479
"CRAT",0.0189027578206349,11297
"NUBP1",0.0188758927231553,1704
"EML4",0.0188630077882057,13732
"ISL2",0.0188412855477603,5685
"DKFZp451M2119",0.0188390271210298,5901
"HPS6",-0.0188382394821984,7754
"NADSYN1",-0.0188160795645227,8972
"ARHGEF9",0.0188144268743784,8833
"UGDH",0.018811233698851,12555
"YLPM1",0.0187985058087993,12753
"KIAA0974",-0.0187682558590176,12665
"C1orf103",-0.0187648912254859,2629
"SEMA4C",-0.0187604532224487,17246
"C1orf114",0.0187515759053813,15738
"SIM1",0.0187514779328123,5757
"RGR",0.0187383348873799,16658
"RAB3B",-0.0187332299589501,3938
"PRLHR",0.0187169344781789,3801
"CD300E",-0.0186913033543736,4269
"NIP7",-0.0186776138940683,3847
"POPDC3",0.018667771633441,2076
"MORN2",0.0186411229033428,12871
"JHDM1D",-0.0186282341548603,12258
"TMEM52",-0.0186205316937969,8816
"HOXC5",-0.0186191487794908,3638
"BDKRB1",-0.01860869157544,8883
"PYGB",0.0185746598164858,15793
"RSPH10B",-0.0185735927624313,9557
"C6orf199",0.0185698230703021,16613
"DIO1",0.0185529467891383,5239
"NLRP4",-0.0185507763495217,7375
"LOC81691",0.0185415279562281,5417
"C17orf81",0.0185222937782596,11694
"PCBP3",0.0184660143853648,6850
"C7orf28B",-0.0184587206319873,12891
"OR3A3",-0.018454882120955,14719
"TAF1A",0.0184247641687796,3859
"ATF6",-0.0184166709275947,17040
"METT10D",-0.0184142178818798,8065
"TRIM6-TRIM34",-0.0184058290695675,5006
"SYCP3",0.0183743637586492,15218
"ZHX3",-0.0183448498881748,7
"VENTX",0.0183364529928369,2937
"AIM1",0.0183283360666749,14381
"KCNJ11",0.0183105841742943,976
"TAF1",-0.0183007288803433,10468
"MRPS7",-0.0182983430931738,14360
"HIVEP2",-0.018293381631844,6086
"SHF",-0.0182864123159126,12441
"TMIE",0.0182858504537246,895
"ZNF222",-0.01827663951246,4215
"NECAP1",0.0182764026085458,15832
"PGAM1",-0.0182669563767973,2509
"KIAA1183",0.0182625115022107,9292
"MGC15523",-0.0182429568627743,10405
"GHSR",-0.0182109108555553,12960
"SMU1",0.0181967279640902,1837
"SMAD6",0.0181936795712883,9818
"ABHD11",-0.0181916839580834,8475
"ANXA5",-0.0181816497088738,3792
"PDIA4",-0.0181814400241932,6456
"CES3",-0.0181691003031013,7186
"WFDC8",0.01814460976916,7504
"CDA",-0.018129925377529,7594
"RICH2",-0.0181225195109618,2839
"FBXL7",-0.018116470203785,3028
"DALRD3",-0.0181098631311331,14609
"OR5T1",-0.0181014412939415,17219
"ZNF136",-0.0180888380100751,4758
"MLF2",0.0180744985170495,6251
"MARS2",0.0180652741895885,9712
"LOC222699",0.0180405931580188,4287
"FEZ1",0.0180271752991103,11553
"C10orf6",0.0180223038546416,9725
"RAB2B",0.0180212988887174,5020
"GSTZ1",0.018013818841018,13880
"UQCR",-0.0179946883837956,8582
"TEX2",-0.0179937477324479,6916
"FSCN1",-0.0179930998680637,2883
"GP6",0.0179500581011339,1346
"GPR56",0.0179470030432498,13808
"ZNF673",-0.017941713869224,15249
"CYP21A2",0.0179415390806907,5604
"SUMF1",-0.0179180495704663,4727
"TMEM106B",0.0179137848385397,10825
"C3orf1",-0.0179049692657035,12798
"USE1",-0.0178942869313691,2265
"KRTCAP3",-0.0178905868100858,602
"YARS",-0.0178856198768631,7432
"PDE9A",0.0178818857039436,10118
"ADAMTS6",0.0178700547710048,13551
"OR1L4",0.0178476422200065,14990
"PSMD2",-0.0178364703826984,15573
"SPRED1",-0.0178167433242642,12283
"CD4",0.0178074294234091,5494
"UBL7",0.0177987580696448,6788
"LIPH",0.0177801745880911,10065
"VCX3A",0.0177761930727403,5084
"OR4A15",0.017775439200738,8818
"ADD2",0.0177742884038935,2144
"HSF5",0.0177718898546007,935
"NLGN4Y",0.0177686108525154,12880
"KRT32",-0.0177573822710608,12987
"TMEM129",0.0177524656113636,5916
"ZNF610",0.0177479361564987,16772
"MED13L",0.0177365113149473,13069
"BHMT",0.0177343037517122,6651
"ST6GALNAC6",0.0176911356788638,17030
"WNT9A",0.017674398960861,6919
"AMDHD2",-0.017647818847504,3690
"TOX3",-0.0176271590556236,13196
"ST6GAL2",0.0176268947876939,8437
"SHROOM3",0.0176228694571901,1820
"ALDH16A1",0.0176162556534436,11536
"SNIP",-0.017602183514176,17044
"GPR141",-0.0175971772704007,10188
"CTBP2",0.0175942865962886,12773
"LY6G6C",0.0175667885793603,3542
"SMARCA1",-0.0175461817589065,11363
"DMRTB1",0.017535570954742,10688
"ZNF75A",-0.0175277456003393,6682
"OR6K3",-0.0175268304146697,14525
"IKBKG",0.017514623439101,6854
"GPR158",-0.0175115937019975,4669
"GNS",-0.0175067497519081,11223
"BMP2",0.0175025677500538,11257
"SULT1A2",0.0174743610529681,6801
"HAL",0.0174742667216243,14277
"MGC70863",0.0174737410519203,16477
"RPL14",0.0174586381313408,9792
"GH1",0.0174537321493096,6394
"LZTR1",-0.0174497400031589,14112
"NEU4",0.0174371485417247,12636
"FAM40B",-0.0174281934895883,3016
"CLDN18",0.0174116469169725,12938
"STX4",0.0174008686270873,12964
"C1orf41",-0.0173998412526931,4223
"PCSK2",-0.017390986478008,11327
"SOX9",0.0173860352742014,13328
"C18orf21",0.0173806024751349,7632
"PCDH7",0.0173473306966395,6679
"CSRP3",-0.0173416652945361,2454
"HSPC111",0.0173369348564877,8544
"SLC35B4",-0.0173321591442951,2179
"RAD50",0.0173270716928024,740
"BCL10",-0.0173213528157327,7577
"APOA4",-0.0173200899523756,922
"KCTD16",-0.0173131938801632,12837
"ZNF550",-0.0173096403899025,5230
"COL23A1",0.0173045342095402,15486
"SLC39A6",-0.0172934387223136,17287
"SPAG17",-0.0172776531630718,10376
"GABBR2",-0.0172461088443649,3163
"FKBPL",0.0172388199533995,16534
"TEKT3",0.017217313313645,14324
"KIAA1622",0.0172166233307412,2326
"ST20",-0.017211174821368,6139
"NRD1",0.0171963655579198,14018
"ALS2CR11",0.0171874327781497,3770
"IBTK",0.0171841188217947,6237
"WIPF1",-0.0171763487742692,11771
"MTMR14",0.017167449794538,8900
"FLJ46111",0.0171657474894175,1835
"FAM27L",-0.0171619008793073,9623
"KLHL30",-0.0171583966565038,13176
"ZNF165",0.0171213203179786,528
"KLK2",0.0171145783709232,5798
"C1orf62",0.0171038698239852,10519
"RNF41",0.017093935433181,9900
"PIAS1",0.0170861756278917,9224
"ARPC1B",-0.0170803349031612,7320
"NANP",0.0170784653796793,8119
"MYO18B",-0.0170712310702904,10792
"CASQ1",-0.017064645150902,2773
"SLC20A1",-0.0170644271075583,10520
"SIGLEC7",-0.0170405132838301,10763
"TRPC4AP",0.0170198713440087,4237
"KIAA1957",-0.0169951569905867,12596
"ZNF641",0.0169833010368831,5678
"KIAA1530",0.0169786596839246,5598
"CACNG7",0.0169628227979772,3475
